age_ka,d18O,SL_m,V_LIS,V_EIS,V_AIS,V_GrIS,d18O_LIS,d18O_EIS,d18O_AIS,d18O_GrIS,d18Ow_IV,d18O_T,Tw
3365,3.33505596,-5.062,1.519,4.009,60.035,7.532,-16.186,-17.907,-52.106,-24.76,0.043,0.062,-0.249
3364,3.296017462,-3.166,1.248,3.585,60.027,7.502,-16.186,-17.907,-52.106,-24.76,0.039,2.70E-02,-0.109
3363,3.256978964,-1.296,0.643,2.386,60.01,7.427,-16.186,-17.907,-52.106,-24.76,0.029,-1.78E-03,7.10E-03
3362,3.217940466,0.549,2.02E-01,1.04,60.002,7.352,-16.186,-17.907,-52.106,-24.76,1.90E-02,-3.10E-02,0.124
3361,3.178901968,2.368,0,0,57.526,7.026,-16.186,-17.907,-52.106,-24.76,-0.026,-0.025,0.1
3360,3.147972694,3.791,0,0,56.616,6.116,-15,-15,-52.106,-24.76,-0.045,-0.037,0.147
3359,3.140164995,4.148,0,0,55.904,5.404,-15,-15,-52.106,-24.76,-0.06,-0.029,0.118
3358,3.132357295,4.504,0,0,55.726,5.226,-15,-15,-52.106,-24.76,-0.064,-0.034,0.134
3357,3.124549595,4.859,0,0,55.548,5.048,-15,-15,-52.106,-24.76,-0.068,-0.038,0.15
3356,3.116741896,5.212,0,0,55.371,4.871,-15,-15,-52.106,-24.76,-0.072,-0.042,0.166
3355,3.111598706,5.445,0,0,55.194,4.694,-15,-15,-52.106,-24.76,-0.075,-0.043,0.172
3354,3.123310255,4.915,0,0,55.078,4.578,-15,-15,-52.106,-24.76,-0.078,-0.029,0.115
3353,3.135021805,4.383,0,0,55.343,4.843,-15,-15,-51.959,-23.843,-0.078,-0.017,0.067
3352,3.146733354,3.848,0,0,55.609,5.109,-15,-15,-51.842,-23.302,-0.075,-8.02E-03,3.20E-02
3351,3.158444903,3.311,0,0,55.876,5.376,-15,-15,-51.75,-23.015,-0.071,-4.09E-04,1.64E-03
3350,3.170130377,2.773,0,0,56.144,5.644,-15,-15,-51.68,-22.905,-0.066,6.48E-03,-2.60E-02
3349,3.179890002,2.322,0,0,56.413,5.913,-15,-15,-51.63,-22.915,-0.061,1.10E-02,-0.044
3348,3.189649626,1.87,0,0,56.639,6.139,-15,-15,-51.595,-22.996,-0.056,0.016,-0.064
3347,3.199409251,1.416,0,0,56.865,6.365,-15,-15,-51.573,-23.126,-0.051,0.021,-0.084
3346,3.209168875,0.96,0,0,57.092,6.592,-15,-15,-51.562,-23.291,-0.046,0.025,-0.102
3345,3.2189285,0.502,0,0,57.32,6.82,-15,-15,-51.562,-23.481,-0.041,0.03,-0.12
3344,3.213049501,0.778,0,0,57.549,7.049,-15,-15,-51.571,-23.689,-0.035,0.018,-0.074
3343,3.205241801,1.143,0,0,57.411,6.911,-15,-15,-51.571,-23.689,-0.038,1.40E-02,-0.055
3342,3.197434101,1.508,0,0,57.228,6.728,-15,-15,-51.571,-23.689,-0.042,9.74E-03,-0.039
3341,3.189626402,1.871,0,0,57.046,6.546,-15,-15,-51.571,-23.689,-0.046,5.76E-03,-2.30E-02
3340,3.181818702,2.233,0,0,56.865,6.365,-15,-15,-51.571,-23.689,-0.05,1.77E-03,-7.07E-03
3339,3.199464241,1.413,0,0,56.683,6.183,-15,-15,-51.571,-23.689,-0.054,0.023,-0.093
3338,3.224839265,0.225,0,0,57.094,6.594,-15,-15,-51.561,-23.706,-0.045,0.04,-0.161
3337,3.250214289,-0.975,0,0,57.688,7.188,-15,-15,-51.575,-23.896,-0.032,0.052,-0.209
3336,3.275589313,-2.184,1.43E-01,0.791,60.001,7.339,-15.108,-15.34,-51.68,-24.08,8.77E-03,0.037,-0.147
3335,3.300964336,-3.405,0.391,1.701,60.005,7.387,-15.248,-15.759,-51.771,-24.231,1.50E-02,0.056,-0.223
3334,3.322568738,-4.453,0.711,2.545,60.012,7.436,-15.428,-16.206,-51.851,-24.358,0.023,0.069,-0.277
3333,3.342087987,-5.406,1.038,3.216,60.021,7.478,-15.625,-16.635,-51.922,-24.464,0.03,0.082,-0.327
3332,3.361607236,-6.366,1.373,3.787,60.03,7.516,-15.834,-17.037,-51.984,-24.555,0.038,0.094,-0.375
3331,3.381126485,-7.332,1.743,4.326,60.042,7.555,-16.06,-17.415,-52.038,-24.633,0.044,0.108,-0.43
3330,3.400645734,-8.304,2.146,4.837,60.056,7.593,-16.302,-17.773,-52.087,-24.703,0.05,0.12,-0.481
3329,3.393736027,-7.959,2.581,5.32,60.071,7.632,-16.56,-18.112,-52.129,-24.766,0.057,0.107,-0.427
3328,3.362505228,-6.41,2.424,5.152,60.066,7.618,-16.56,-18.112,-52.129,-24.766,0.055,0.078,-0.31
3327,3.33127443,-4.877,1.761,4.35,60.043,7.556,-16.56,-18.112,-52.129,-24.766,0.047,0.055,-0.219
3326,3.300043632,-3.361,1.183,3.475,60.025,7.495,-16.56,-18.112,-52.129,-24.766,0.038,0.032,-0.127
3325,3.268812833,-1.86,0.699,2.516,60.012,7.434,-16.56,-18.112,-52.129,-24.766,0.03,8.81E-03,-3.50E-02
3324,3.246895509,-0.817,0.317,1.465,60.004,7.374,-16.56,-18.112,-52.129,-24.766,2.20E-02,-4.99E-03,0.02
3323,3.239087809,-0.447,0.117,0.667,60.001,7.333,-16.56,-18.112,-52.129,-24.766,1.60E-02,-7.15E-03,0.029
3322,3.23128011,-0.079,0.059,0.37,60,7.318,-16.56,-18.112,-52.129,-24.766,0.014,-0.013,0.052
3321,3.22347241,0.289,9.63E-03,0.066,60,7.303,-16.56,-18.112,-52.129,-24.766,0.012,-0.019,0.075
3320,3.21566471,0.656,0,0,57.656,7.156,-16.56,-18.112,-52.129,-24.766,-0.024,9.34E-03,-0.037
3319,3.209464253,0.946,0,0,57.472,6.972,-15,-15,-52.129,-24.766,-0.027,6.56E-03,-0.026
3318,3.207512328,1.037,0,0,57.327,6.827,-15,-15,-52.129,-24.766,-0.03,7.71E-03,-0.031
3317,3.205560403,1.128,0,0,57.281,6.781,-15,-15,-52.129,-24.766,-0.031,6.71E-03,-0.027
3316,3.203608478,1.22,0,0,57.236,6.736,-15,-15,-52.129,-24.766,-0.032,5.73E-03,-0.023
3315,3.201656553,1.311,0,0,57.19,6.69,-15,-15,-52.129,-24.766,-0.033,4.75E-03,-0.019
3314,3.197046282,1.526,0,0,57.145,6.645,-15,-15,-52.129,-24.766,-0.034,1.12E-03,-4.46E-03
3313,3.177527033,2.432,0,0,57.037,6.537,-15,-15,-52.129,-24.766,-0.036,-0.016,0.064
3312,3.158007784,3.331,0,0,56.584,6.084,-15,-15,-52.129,-24.766,-0.046,-0.026,0.103
3311,3.138488535,4.225,0,0,56.134,5.634,-15,-15,-52.129,-24.766,-0.056,-0.036,0.143
3310,3.118969286,5.112,0,0,55.688,5.188,-15,-15,-52.129,-24.766,-0.065,-0.046,0.183
3309,3.100659956,5.938,0,0,55.244,4.744,-15,-15,-52.129,-24.766,-0.075,-0.055,0.218
3308,3.124083054,4.88,0,0,54.831,4.331,-15,-15,-52.129,-24.766,-0.084,-0.022,0.089
3307,3.147506153,3.813,0,0,55.36,4.86,-15,-15,-51.981,-23.855,-0.078,-4.47E-03,1.80E-02
3306,3.170929252,2.737,0,0,55.894,5.394,-15,-15,-51.871,-23.419,-0.069,9.98E-03,-0.04
3305,3.194352351,1.651,0,0,56.432,5.932,-15,-15,-51.797,-23.295,-0.059,0.023,-0.091
3304,3.21777545,0.556,0,0,56.974,6.474,-15,-15,-51.753,-23.38,-0.047,0.035,-0.139
3303,3.246498185,-0.798,0,0,57.522,7.022,-15,-15,-51.736,-23.606,-0.035,0.051,-0.205
3302,3.275777059,-2.193,0.114,0.652,60.001,7.332,-15.092,-15.3,-51.821,-23.862,9.05E-03,0.037,-0.147
3301,3.305055932,-3.603,0.393,1.708,60.005,7.388,-15.244,-15.736,-51.894,-24.068,1.60E-02,0.059,-0.236
3300,3.334334806,-5.027,0.77,2.676,60.013,7.444,-15.446,-16.218,-51.959,-24.239,0.025,0.079,-0.317
3299,3.363613679,-6.465,1.235,3.564,60.026,7.501,-15.696,-16.711,-52.016,-24.382,0.034,0.1,-0.398
3298,3.377630851,-7.158,1.783,4.38,60.043,7.559,-15.988,-17.198,-52.067,-24.505,0.045,0.103,-0.412
3297,3.387390475,-7.643,2.072,4.747,60.053,7.586,-16.239,-17.604,-52.111,-24.605,0.049,0.108,-0.434
3296,3.3971501,-8.13,2.282,4.995,60.061,7.606,-16.447,-17.935,-52.151,-24.685,0.053,0.114,-0.458
3295,3.406909724,-8.618,2.501,5.235,60.068,7.625,-16.633,-18.213,-52.185,-24.751,0.056,0.121,-0.483
3294,3.416669349,-9.107,2.727,5.469,60.077,7.645,-16.808,-18.453,-52.216,-24.805,0.06,0.127,-0.508
3293,3.473687193,-11.999,2.96,5.697,60.086,7.664,-16.977,-18.666,-52.243,-24.852,0.063,0.181,-0.722
3292,3.555188051,-16.228,4.453,6.917,60.149,7.78,-17.397,-19.018,-52.269,-24.919,0.082,0.243,-0.973
3291,3.636688909,-20.567,6.917,8.389,60.273,7.949,-18.078,-19.486,-52.297,-25.016,0.111,0.295,-1.181
3290,3.711056708,-24.623,9.675,9.631,60.438,8.123,-18.919,-19.995,-52.329,-25.137,0.144,0.337,-1.347
3289,3.721572593,-25.204,12.377,10.633,60.628,8.285,-19.833,-20.501,-52.364,-25.271,0.178,0.314,-1.256
3288,3.732088478,-25.787,12.77,10.768,60.658,8.308,-20.588,-20.909,-52.397,-25.378,0.186,0.316,-1.264
3287,3.732186911,-25.793,13.165,10.902,60.689,8.331,-21.219,-21.241,-52.426,-25.466,0.193,0.309,-1.236
3286,3.700639257,-24.05,13.169,10.903,60.689,8.332,-21.718,-21.499,-52.452,-25.532,0.195,0.275,-1.102
3285,3.669091602,-22.323,11.99,10.498,60.599,8.262,-21.718,-21.499,-52.452,-25.532,0.183,0.257,-1.026
3284,3.615399855,-19.423,10.834,10.08,60.516,8.193,-21.718,-21.499,-52.452,-25.532,0.17,0.215,-0.861
3283,3.527767481,-14.793,8.931,9.324,60.391,8.077,-21.718,-21.499,-52.452,-25.532,0.149,0.148,-0.593
3282,3.440135107,-10.291,6.05,7.924,60.227,7.892,-21.718,-21.499,-52.452,-25.532,0.117,0.093,-0.373
3281,3.373401531,-6.949,3.548,6.222,60.11,7.712,-21.718,-21.499,-52.452,-25.532,0.086,0.058,-0.231
3280,3.324327402,-4.538,1.983,4.638,60.05,7.578,-21.718,-21.499,-52.452,-25.532,0.063,3.10E-02,-0.125
3279,3.275253272,-2.168,1.067,3.269,60.021,7.482,-21.718,-21.499,-52.452,-25.532,0.047,-1.52E-03,6.09E-03
3278,3.276910428,-2.248,0.387,1.69,60.005,7.387,-21.718,-21.499,-52.452,-25.532,0.031,1.60E-02,-6.30E-02
3277,3.301447493,-3.428,0.406,1.747,60.005,7.39,-17.446,-19.397,-52.446,-25.315,0.025,0.046,-0.186
3276,3.325984558,-4.619,0.718,2.561,60.012,7.437,-16.414,-18.531,-52.441,-25.167,0.032,0.064,-0.258
3275,3.312410038,-3.959,1.094,3.318,60.022,7.485,-16.156,-18.21,-52.437,-25.071,0.037,0.045,-0.18
3274,3.291378268,-2.943,0.879,2.906,60.016,7.458,-16.156,-18.21,-52.437,-25.071,0.034,2.70E-02,-0.109
3273,3.270346499,-1.934,5.82E-01,2.234,60.009,7.418,-16.156,-18.21,-52.437,-25.071,0.029,1.10E-02,-0.045
3272,3.287237726,-2.743,0.334,1.519,60.004,7.377,-16.156,-18.21,-52.437,-25.071,2.40E-02,0.033,-0.132
3271,3.3047642,-3.589,5.29E-01,2.097,60.008,7.41,-15.71,-17.608,-52.433,-24.977,0.027,0.048,-0.191
3270,3.315559154,-4.112,0.765,2.666,60.013,7.444,-15.659,-17.42,-52.43,-24.917,0.032,0.054,-0.216
3269,3.28158124,-2.472,0.927,3.003,60.018,7.464,-15.702,-17.39,-52.427,-24.878,0.034,1.70E-02,-0.07
3268,3.247603325,-0.851,4.60E-01,1.906,60.006,7.399,-15.702,-17.39,-52.427,-24.878,0.026,-8.59E-03,0.034
3267,3.21362541,0.751,0.122,0.694,60.001,7.334,-15.702,-17.39,-52.427,-24.878,1.80E-02,-3.50E-02,0.139
3266,3.179647495,2.334,0,0,57.424,6.924,-15.702,-17.39,-52.427,-24.878,-2.60E-02,-0.024,0.096
3265,3.160660786,3.209,0,0,56.633,6.133,-15,-15,-52.427,-24.878,-0.043,-0.026,0.105
3264,3.162227532,3.137,0,0,56.195,5.695,-15,-15,-52.427,-24.878,-0.052,-0.016,0.062
3263,3.163794278,3.065,0,0,56.231,5.731,-15,-15,-52.273,-24.282,-0.056,-1.00E-02,0.04
3262,3.165361024,2.993,0,0,56.267,5.767,-15,-15,-52.141,-23.864,-0.058,-6.50E-03,0.026
3261,3.166927771,2.921,0,0,56.303,5.803,-15,-15,-52.027,-23.574,-0.059,-3.78E-03,1.50E-02
3260,3.168494517,2.849,0,0,56.339,5.839,-15,-15,-51.929,-23.376,-0.06,-1.57E-03,6.27E-03
3259,3.16914232,2.819,0,0,56.376,5.876,-15,-15,-51.845,-23.245,-0.06,-6.01E-04,2.41E-03
3258,3.147207874,3.826,0,0,56.391,5.891,-15,-15,-51.772,-23.155,-0.061,-0.022,0.088
3257,3.125273428,4.826,0,0,55.887,5.387,-15,-15,-51.772,-23.155,-0.071,-0.033,0.134
3256,3.103338982,5.817,0,0,55.387,4.887,-15,-15,-51.772,-23.155,-0.082,-0.045,0.18
3255,3.081404536,6.801,0,0,54.891,4.391,-15,-15,-51.772,-23.155,-0.092,-0.057,0.226
3254,3.05947009,7.776,0,0,54.4,3.9,-15,-15,-51.772,-23.155,-0.102,-0.068,0.273
3253,3.037535644,8.743,0,0,50.024,3.412,-15,-15,-51.772,-23.155,-0.169,-0.023,0.094
3252,3.031028486,9.029,0,0,49.057,2.928,-15,-15,-51.772,-23.155,-0.185,-1.40E-02,0.054
3251,3.032595232,8.96,0,0,48.771,2.786,-15,-15,-51.772,-23.155,-0.19,-7.09E-03,2.80E-02
3250,3.034161978,8.891,0,0,48.84,2.82,-15,-15,-51.417,-21.698,-0.198,1.70E-03,-6.81E-03
3249,3.035728724,8.823,0,0,48.909,2.854,-15,-15,-51.112,-20.772,-0.2,6.15E-03,-0.025
3248,3.03729547,8.754,0,0,48.977,2.889,-15,-15,-50.851,-20.187,-0.203,9.87E-03,-0.039
3247,3.038862217,8.685,0,0,49.046,2.923,-15,-15,-50.628,-19.823,-0.204,0.013,-0.052
3246,3.04,8.635,0,0,49.115,2.957,-15,-15,-50.438,-19.602,-0.205,0.015,-0.06
3245,3.04,8.635,0,0,49.165,2.982,-15,-15,-50.276,-19.469,-0.206,0.016,-0.063
3244,3.04,8.635,0,0,49.165,2.982,-15,-15,-50.135,-19.382,-0.207,0.017,-0.068
3243,3.04,8.635,0,0,49.165,2.982,-15,-15,-50.014,-19.325,-0.208,0.018,-0.072
3242,3.04,8.635,0,0,49.165,2.982,-15,-15,-49.909,-19.287,-0.209,0.019,-0.076
3241,3.04,8.635,0,0,49.165,2.982,-15,-15,-49.818,-19.262,-0.21,0.02,-0.078
3240,3.04,8.635,0,0,49.165,2.982,-15,-15,-49.739,-19.246,-0.21,0.02,-0.08
3239,3.067923714,7.401,0,0,49.165,2.982,-15,-15,-49.671,-19.236,-0.211,4.80E-02,-0.194
3238,3.099258637,6.001,0,0,50.399,3.599,-15,-15,-49.659,-19.493,-0.189,0.058,-0.232
3237,3.13059356,4.584,0,0,54.8,4.3,-15,-15,-49.811,-19.933,-0.119,0.019,-0.077
3236,3.161928483,3.151,0,0,55.508,5.008,-15,-15,-49.968,-20.483,-0.101,0.033,-0.133
3235,3.193263406,1.702,0,0,56.224,5.724,-15,-15,-50.132,-21.1,-0.083,0.046,-0.184
3234,3.224598329,0.236,0,0,56.949,6.449,-15,-15,-50.301,-21.76,-0.064,0.058,-0.233
3233,3.231236712,-0.077,0,0,57.682,7.182,-15,-15,-50.477,-22.447,-0.044,0.045,-0.182
3232,3.214002504,0.733,9.37E-03,0.064,60,7.303,-15.01,-15.061,-50.72,-22.991,-5.13E-03,-0.011,0.043
3231,3.196768296,1.539,0,0,57.433,6.933,-15.01,-15.061,-50.72,-22.991,-0.046,0.013,-0.05
3230,3.179534089,2.339,0,0,57.031,6.531,-15,-15,-50.72,-22.991,-0.054,3.21E-03,-1.30E-02
3229,3.162299881,3.134,0,0,56.631,6.131,-15,-15,-50.72,-22.991,-0.062,-5.65E-03,2.30E-02
3228,3.145065674,3.924,0,0,56.233,5.733,-15,-15,-50.72,-22.991,-0.07,-1.50E-02,0.058
3227,3.131577116,4.539,0,0,55.838,5.338,-15,-15,-50.72,-22.991,-0.079,-2.00E-02,0.079
3226,3.144111085,3.968,0,0,55.53,5.03,-15,-15,-50.72,-22.991,-0.085,-8.08E-04,3.23E-03
3225,3.156645054,3.394,0,0,55.816,5.316,-15,-15,-50.771,-22.771,-0.081,7.21E-03,-0.029
3224,3.169179023,2.817,0,0,56.103,5.603,-15,-15,-50.826,-22.714,-0.074,0.014,-0.054
3223,3.181712992,2.238,0,0,56.391,5.891,-15,-15,-50.885,-22.77,-0.068,0.019,-0.077
3222,3.194246961,1.656,0,0,56.681,6.181,-15,-15,-50.948,-22.903,-0.06,0.025,-0.099
3221,3.20678093,1.071,0,0,56.972,6.472,-15,-15,-51.013,-23.091,-0.053,0.03,-0.119
3220,3.2006851,1.356,0,0,57.264,6.764,-15,-15,-51.081,-23.317,-0.046,0.016,-0.065
3219,3.188151131,1.939,0,0,57.122,6.622,-15,-15,-51.081,-23.317,-0.049,6.89E-03,-0.028
3218,3.175617162,2.52,0,0,56.83,6.33,-15,-15,-51.081,-23.317,-0.055,4.77E-04,-1.91E-03
3217,3.163083193,3.098,0,0,56.54,6.04,-15,-15,-51.081,-23.317,-0.061,-6.00E-03,2.40E-02
3216,3.150549224,3.673,0,0,56.251,5.751,-15,-15,-51.081,-23.317,-0.067,-1.20E-02,5.00E-02
3215,3.138015255,4.246,0,0,55.963,5.463,-15,-15,-51.081,-23.317,-0.073,-1.90E-02,0.076
3214,3.133953875,4.431,0,0,55.677,5.177,-15,-15,-51.081,-23.317,-0.079,-1.70E-02,0.068
3213,3.144921098,3.931,0,0,55.584,5.084,-15,-15,-51.081,-23.317,-0.081,-4.26E-03,1.70E-02
3212,3.155888321,3.429,0,0,55.835,5.335,-15,-15,-51.086,-23.011,-0.077,3.17E-03,-0.013
3211,3.166855544,2.924,0,0,56.086,5.586,-15,-15,-51.1,-22.881,-0.072,9.15E-03,-0.037
3210,3.177822767,2.418,0,0,56.338,5.838,-15,-15,-51.122,-22.873,-0.067,0.015,-0.058
3209,3.18878999,1.91,0,0,56.591,6.091,-15,-15,-51.15,-22.95,-0.061,0.02,-0.078
3208,3.199757213,1.399,0,0,56.845,6.345,-15,-15,-51.185,-23.086,-0.055,0.024,-0.098
3207,3.172422878,2.668,0,0,57.1,6.6,-15,-15,-51.224,-23.265,-0.048,-9.17E-03,0.037
3206,3.144221448,3.963,0,0,56.466,5.966,-15,-15,-51.224,-23.265,-0.062,-0.024,0.096
3205,3.116020017,5.245,0,0,55.819,5.319,-15,-15,-51.224,-23.265,-0.075,-0.039,0.154
3204,3.087818586,6.514,0,0,55.177,4.677,-15,-15,-51.224,-23.265,-0.089,-0.053,0.214
3203,3.059617156,7.769,0,0,54.543,4.043,-15,-15,-51.224,-23.265,-0.102,-0.068,0.274
3202,3.031415725,9.012,0,0,50.031,3.415,-15,-15,-51.224,-23.265,-0.172,-2.70E-02,0.108
3201,3.018134922,9.592,0,0,48.788,2.794,-15,-15,-51.224,-23.265,-0.193,-0.019,0.076
3200,3.015001429,9.729,0,0,48.208,2.504,-15,-15,-51.224,-23.265,-0.203,-1.20E-02,0.048
3199,3.011867937,9.865,0,0,48.071,2.436,-15,-15,-51.224,-23.265,-0.205,-1.30E-02,0.052
3198,3.008734445,10.001,0,0,47.935,2.367,-15,-15,-51.224,-23.265,-0.208,-1.40E-02,0.054
3197,3.005600952,10.137,0,0,47.799,2.299,-15,-15,-51.224,-23.265,-0.21,-1.40E-02,0.057
3196,3.00246746,10.273,0,0,47.663,2.231,-15,-15,-51.224,-23.265,-0.212,-1.50E-02,0.06
3195,3.000666032,10.351,0,0,47.527,2.163,-15,-15,-51.224,-23.265,-0.215,-1.40E-02,0.058
3194,3.003799524,10.215,0,0,47.449,2.124,-15,-15,-51.224,-23.265,-0.216,-9.98E-03,0.04
3193,3.006933017,10.079,0,0,47.585,2.192,-15,-15,-50.891,-21.313,-0.223,2.01E-04,-8.05E-04
3192,3.010066509,9.943,0,0,47.721,2.26,-15,-15,-50.609,-20.152,-0.224,4.34E-03,-1.70E-02
3191,3.013200001,9.807,0,0,47.857,2.328,-15,-15,-50.371,-19.471,-0.225,8.66E-03,-0.035
3190,3.016333494,9.671,0,0,47.993,2.396,-15,-15,-50.171,-19.083,-0.226,1.20E-02,-0.048
3189,3.019466986,9.534,0,0,48.129,2.465,-15,-15,-50.004,-18.875,-0.225,1.50E-02,-0.059
3188,3.029101673,9.113,0,0,48.266,2.533,-15,-15,-49.865,-18.778,-0.224,2.40E-02,-0.094
3187,3.040068896,8.632,0,0,48.687,2.743,-15,-15,-49.761,-18.819,-0.218,0.028,-0.113
3186,3.051036119,8.149,0,0,49.168,2.984,-15,-15,-49.69,-18.956,-0.21,0.031,-0.125
3185,3.062003342,7.664,0,0,49.651,3.226,-15,-15,-49.648,-19.151,-0.202,0.034,-0.136
3184,3.072970565,7.177,0,0,50.136,3.468,-15,-15,-49.629,-19.383,-0.193,0.036,-0.146
3183,3.083937788,6.688,0,0,54.212,3.712,-15,-15,-49.763,-19.638,-0.131,-0.015,0.059
3182,3.080189977,6.855,0,0,54.456,3.956,-15,-15,-49.889,-19.907,-0.125,-2.50E-02,1.01E-01
3181,3.058255531,7.83,0,0,54.373,3.873,-15,-15,-49.889,-19.907,-0.126,-0.045,0.181
3180,3.036321085,8.797,0,0,49.97,3.385,-15,-15,-49.889,-19.907,-0.192,-1.88E-03,7.53E-03
3179,3.014386639,9.755,0,0,49.003,2.902,-15,-15,-49.889,-19.907,-0.207,-8.15E-03,0.033
3178,2.992452193,10.706,0,0,48.045,2.422,-15,-15,-49.889,-19.907,-0.224,-1.40E-02,0.056
3177,2.970517747,11.649,0,0,47.094,1.947,-15,-15,-49.889,-19.907,-0.24,-2.00E-02,7.90E-02
3176,2.951315506,12.468,0,0,46.151,1.475,-15,-15,-49.889,-19.907,-0.256,-2.30E-02,9.20E-02
3175,2.971683206,11.599,0,0,45.332,1.066,-15,-15,-49.889,-19.907,-0.269,1.10E-02,-0.045
3174,2.992050906,10.724,0,0,46.201,1.5,-15,-15,-49.681,-18.726,-0.26,0.022,-0.088
3173,3.012418606,9.841,0,0,47.076,1.938,-15,-15,-49.538,-18.355,-0.246,0.028,-0.113
3172,3.032786306,8.952,0,0,47.959,2.379,-15,-15,-49.45,-18.371,-0.232,0.035,-0.141
3171,3.053154006,8.055,0,0,48.848,2.824,-15,-15,-49.409,-18.592,-0.218,0.041,-0.163
3170,3.073521706,7.152,0,0,49.745,3.272,-15,-15,-49.408,-18.929,-0.202,0.045,-0.181
3169,3.088547326,6.481,0,0,54.224,3.724,-15,-15,-49.571,-19.333,-0.133,-8.87E-03,0.035
3168,3.101081296,5.919,0,0,54.559,4.059,-15,-15,-49.725,-19.736,-0.124,-5.32E-03,0.021
3167,3.113615265,5.354,0,0,54.841,4.341,-15,-15,-49.869,-20.117,-0.115,-1.22E-03,4.90E-03
3166,3.126149234,4.786,0,0,55.123,4.623,-15,-15,-50.005,-20.483,-0.107,3.07E-03,-0.012
3165,3.138683203,4.216,0,0,55.407,4.907,-15,-15,-50.134,-20.84,-0.099,7.49E-03,-0.03
3164,3.151217172,3.643,0,0,55.692,5.192,-15,-15,-50.256,-21.189,-0.091,0.012,-0.048
3163,3.161406678,3.175,0,0,55.979,5.479,-15,-15,-50.374,-21.533,-0.083,0.014,-0.057
3162,3.166106916,2.959,0,0,56.212,5.712,-15,-15,-50.484,-21.856,-0.076,0.012,-0.049
3161,3.170807155,2.742,0,0,56.321,5.821,-15,-15,-50.585,-22.124,-0.072,0.013,-0.053
3160,3.175507393,2.525,0,0,56.429,5.929,-15,-15,-50.676,-22.353,-0.069,0.014,-0.057
3159,3.180207632,2.308,0,0,56.537,6.037,-15,-15,-50.76,-22.554,-0.065,0.016,-0.062
3158,3.18490787,2.09,0,0,56.646,6.146,-15,-15,-50.837,-22.735,-0.062,0.017,-0.068
3157,3.189608109,1.872,0,0,56.755,6.255,-15,-15,-50.909,-22.901,-0.059,0.018,-0.073
3156,3.182819422,2.187,0,0,56.864,6.364,-15,-15,-50.975,-23.056,-0.056,8.37E-03,-0.033
3155,3.174985691,2.549,0,0,56.707,6.207,-15,-15,-50.975,-23.056,-0.059,3.92E-03,-0.016
3154,3.16715196,2.911,0,0,56.525,6.025,-15,-15,-50.975,-23.056,-0.063,-1.49E-04,5.95E-04
3153,3.159318229,3.271,0,0,56.345,5.845,-15,-15,-50.975,-23.056,-0.066,-4.23E-03,1.70E-02
3152,3.151484499,3.631,0,0,56.164,5.664,-15,-15,-50.975,-23.056,-0.07,-8.32E-03,3.30E-02
3151,3.143650768,3.989,0,0,55.985,5.485,-15,-15,-50.975,-23.056,-0.074,-1.20E-02,0.05
3150,3.131634075,4.537,0,0,55.805,5.305,-15,-15,-50.975,-23.056,-0.078,-0.021,0.083
3149,3.115966613,5.248,0,0,55.532,5.032,-15,-15,-50.975,-23.056,-0.083,-0.031,0.123
3148,3.100299152,5.954,0,0,55.176,4.676,-15,-15,-50.975,-23.056,-0.091,-0.039,0.156
3147,3.08463169,6.656,0,0,54.823,4.323,-15,-15,-50.975,-23.056,-0.098,-0.047,0.189
3146,3.068964229,7.355,0,0,54.472,3.972,-15,-15,-50.975,-23.056,-0.105,-0.056,0.222
3145,3.053296767,8.049,0,0,50.445,3.623,-15,-15,-50.975,-23.056,-0.166,-1.10E-02,4.30E-02
3144,3.039288792,8.666,0,0,49.751,3.275,-15,-15,-50.975,-23.056,-0.178,-1.30E-02,0.053
3143,3.034588553,8.873,0,0,49.134,2.967,-15,-15,-50.975,-23.056,-0.188,-7.04E-03,2.80E-02
3142,3.029888315,9.079,0,0,48.927,2.864,-15,-15,-50.975,-23.056,-0.192,-8.19E-03,3.30E-02
3141,3.025188076,9.284,0,0,48.721,2.761,-15,-15,-50.975,-23.056,-0.196,-9.27E-03,3.70E-02
3140,3.020487838,9.49,0,0,48.516,2.658,-15,-15,-50.975,-23.056,-0.199,-1.00E-02,0.041
3139,3.0157876,9.694,0,0,48.31,2.555,-15,-15,-50.975,-23.056,-0.203,-1.10E-02,0.046
3138,3.011087361,9.899,0,0,48.106,2.453,-15,-15,-50.975,-23.056,-0.206,-1.30E-02,0.05
3137,3.002774246,10.26,0,0,47.901,2.35,-15,-15,-50.975,-23.056,-0.21,-0.017,0.069
3136,2.993373769,10.666,0,0,47.54,2.17,-15,-15,-50.975,-23.056,-0.216,-0.02,0.081
3135,2.983973292,11.072,0,0,47.134,1.967,-15,-15,-50.975,-23.056,-0.224,-0.023,0.09
3134,2.974572815,11.475,0,0,46.728,1.764,-15,-15,-50.975,-23.056,-0.231,-0.025,0.099
3133,2.965172338,11.878,0,0,46.325,1.562,-15,-15,-50.975,-23.056,-0.238,-0.027,0.108
3132,2.955771861,12.278,0,0,45.922,1.361,-15,-15,-50.975,-23.056,-0.245,-0.029,0.118
3131,2.962700155,11.983,0,0,45.522,1.161,-15,-15,-50.975,-23.056,-0.252,-1.50E-02,0.062
3130,2.995601824,10.57,0,0,45.817,1.308,-15,-15,-50.601,-20.273,-0.256,0.022,-0.086
