latitude,depth,salinity,Estimated-Measured Salinity [pss-78]
38.4798,1575.981,34.485199,0.006308
38.4798,1769.932,34.530102,0.004823
38.4798,1967.639,34.565701,0.000900
38.4798,2164.179,34.591000,-0.000480
38.4798,2461.594,34.621201,0.002442
38.4798,2754.680,34.642799,0.000299
38.4798,3050.304,34.657799,0.000601
38.4798,3343.573,34.665901,0.001500
38.4798,3639.376,34.672600,0.001807
38.4798,3931.859,34.679199,0.002135
38.4798,4225.902,34.683998,-0.000040
38.4798,4590.483,34.685902,-0.000430
38.9962,20.145,34.160099,0.158455
38.9962,51.004,34.500500,-0.080622
38.9962,101.500,34.421501,0.016219
38.9962,197.894,34.212299,0.104747
38.9962,297.810,33.969501,0.137071
38.9962,398.767,33.990299,0.035617
38.9962,496.803,33.969101,0.037727
38.9962,593.903,34.066700,-0.022486
38.9962,694.715,34.149101,-0.010832
38.9962,842.827,34.259701,-0.012044
38.9962,991.624,34.343399,-0.019788
38.9962,1186.797,34.421101,-0.014156
38.9962,1386.322,34.476898,-0.010914
38.9962,1584.181,34.520100,-0.008786
38.9962,1780.772,34.557400,-0.005014
38.9962,1977.870,34.586899,-0.007665
38.9962,2469.130,34.633701,-0.003088
38.9962,2958.194,34.666302,-0.004265
38.9962,3447.917,34.674999,-0.001247
38.9962,3935.865,34.684399,-0.001842
38.9962,4421.574,34.688301,-0.001902
38.9962,4907.686,34.689899,-0.000938
38.9962,5299.329,34.692699,-0.002139
38.9962,5299.329,34.689499,0.001062
39.0197,5.954,34.095699,-10000000000.000000
39.0197,45.647,34.453499,-0.052924
39.0197,70.450,34.571201,-0.132787
39.0197,95.251,34.516998,-0.080565
39.0197,120.048,34.463799,-0.041694
39.0197,143.851,34.449902,-0.051210
39.0197,168.643,34.429901,-0.065444
39.0197,193.432,34.394600,-0.073861
39.0197,243.992,34.273499,-0.042998
39.0197,293.548,34.118599,-0.009121
39.0197,344.083,34.006599,0.050966
39.0197,393.615,33.992100,0.032873
39.0197,492.644,33.998699,0.007362
39.0197,595.584,33.989300,0.056238
39.0197,689.570,34.143700,-0.006885
39.0197,799.332,34.225300,-0.002274
39.0197,887.298,34.275101,-0.004982
39.0197,986.091,34.323299,-0.000197
39.0197,1182.551,34.401798,0.004851
39.0197,1379.813,34.461201,0.004160
39.0197,1576.889,34.504501,0.006407
39.0197,1871.176,34.557800,0.002786
39.0197,2168.003,34.606602,-0.004545
39.0197,2461.475,34.630100,0.000343
39.0197,2755.526,34.642799,0.001790
39.0197,3051.134,34.659698,0.001068
39.0197,3342.433,34.671001,-0.000159
39.0197,3635.297,34.677299,-0.000749
39.0197,4028.097,34.679401,0.001435
39.0197,4420.204,34.684601,0.001780
39.0197,4709.707,34.686001,0.000536
39.0197,4998.838,34.686298,0.001195
39.0197,5377.642,34.687599,0.001513
39.4957,45.645,34.463699,-0.214546
39.4957,70.447,34.497799,-0.212934
39.4957,97.230,34.456299,-0.171089
39.4957,119.051,34.379501,-0.101958
39.4957,143.845,34.397099,-0.143186
39.4957,170.619,34.187901,0.017526
39.4957,198.381,34.118599,0.039172
39.4957,243.981,34.120098,-0.023615
39.4957,291.553,34.024101,0.006510
39.4957,341.096,33.998501,-0.004230
39.4957,391.617,33.933701,0.038307
39.4957,488.663,34.006100,0.010833
39.4957,588.631,34.048100,0.030767
39.4957,687.563,34.172298,-0.000242
39.4957,785.458,34.253799,-0.004197
39.4957,885.284,34.312401,-0.005866
39.4957,984.074,34.358601,-0.009177
39.4957,1179.540,34.424400,-0.001952
39.4957,1376.796,34.475201,-0.000736
39.4957,1573.867,34.525101,-0.005627
39.4957,1771.738,34.555698,-0.003314
39.4957,2068.690,34.592098,-0.002416
39.4957,2362.285,34.623100,-0.002257
39.4957,2657.439,34.647900,-0.003354
39.4957,2952.189,34.658798,-0.000102
39.4957,3246.540,34.666801,0.000133
39.4957,3540.495,34.675598,-0.000853
39.4957,3833.082,34.679401,0.000099
39.4957,4125.281,34.682701,-0.000421
39.4957,4417.098,34.687302,-0.000840
39.4957,4708.534,34.688900,-0.000863
39.4957,5000.563,34.689098,-0.000499
39.4957,5214.735,34.692600,-0.001268
39.9933,10.717,33.907600,-10000000000.000000
39.9933,20.640,33.896999,0.016462
39.9933,50.305,33.893902,0.066937
39.9933,100.598,33.827599,0.172832
39.9933,100.598,33.840199,0.160232
39.9933,298.377,33.880600,0.032962
39.9933,398.632,33.931499,0.015201
39.9933,497.352,34.065601,-0.014355
39.9933,596.125,34.154999,-0.013022
39.9933,695.246,34.224400,-0.007231
39.9933,843.838,34.307598,0.003719
39.9933,992.424,34.379902,-0.005329
39.9933,1190.044,34.431999,0.004178
39.9933,1387.380,34.482300,0.000128
39.9933,1584.136,34.516399,0.001855
39.9933,1781.497,34.557400,-0.006207
39.9933,1977.986,34.580601,-0.000840
39.9933,2467.731,34.581799,0.028085
39.9933,2960.471,34.658501,-0.000823
39.9933,3448.386,34.673000,-0.000806
39.9933,3936.094,34.680901,-0.000674
39.9933,4420.495,34.685600,-0.000447
39.9933,4905.207,34.688702,-0.000866
39.9933,5393.623,34.689499,-0.001201
40.0147,5.954,33.766998,-10000000000.000000
40.0147,22.822,33.790798,0.121967
40.0147,46.635,34.034199,-0.083479
40.0147,69.452,34.074902,-0.089069
40.0147,94.250,34.000999,-0.004999
40.0147,119.046,34.028000,-0.019582
40.0147,144.830,33.976501,0.029434
40.0147,168.628,33.923401,0.061485
40.0147,192.423,33.847099,0.110053
40.0147,241.987,33.844700,0.077845
40.0147,292.530,33.906101,0.004895
40.0147,341.080,33.908699,0.010093
40.0147,390.608,33.936001,0.005554
40.0147,490.620,34.067299,-0.019782
40.0147,588.604,34.155701,-0.018303
40.0147,687.530,34.237301,-0.022931
40.0147,786.409,34.305199,-0.023151
40.0147,886.230,34.358398,-0.023668
40.0147,984.027,34.387798,-0.014082
40.0147,1179.484,34.441898,-0.006880
40.0147,1377.717,34.474499,0.006979
40.0147,1574.778,34.502701,0.014180
40.0147,1771.654,34.524101,0.025719
40.0147,2068.593,34.574699,0.008487
40.0147,2366.099,34.616600,-0.000202
40.0147,2659.274,34.646198,-0.002662
40.0147,2951.072,34.655800,0.001723
40.0147,3244.433,34.665901,0.000125
40.0147,3540.328,34.672100,0.000489
40.0147,3831.927,34.679199,-0.000164
40.0147,4124.114,34.682400,-0.000974
40.0147,4415.918,34.685001,0.000097
40.0147,4707.341,34.685501,0.001056
40.0147,4999.357,34.686901,0.000418
40.0147,5460.383,34.687599,0.000720
40.1670,2.000,33.827000,-10000000000.000000
40.1670,5.000,33.827000,-10000000000.000000
40.1670,14.000,33.826000,-10000000000.000000
40.1670,23.000,33.824001,0.083079
40.1670,37.000,33.827000,0.098380
40.1670,49.000,33.825001,0.118240
40.1670,51.000,33.919998,0.026219
40.1670,82.000,33.998001,-0.005139
40.1670,101.000,34.066002,-0.059473
40.1670,122.000,34.044998,-0.032466
40.1670,163.000,33.944000,0.040641
40.1670,200.000,33.840000,0.102099
40.1670,252.000,33.860001,0.045536
40.1670,300.000,33.867001,0.035254
40.1670,352.000,33.870998,0.043875
40.1670,398.000,33.942001,0.003125
40.1670,424.000,33.958000,0.007044
40.1670,497.000,34.035000,0.013715
40.1670,515.000,34.069000,-0.006431
40.1670,596.000,34.130001,0.012175
40.1670,656.000,34.198002,-0.004620
40.1670,695.000,34.210999,0.005793
40.1670,794.000,34.271999,0.011967
40.1670,893.000,34.334999,0.002243
40.1670,992.000,34.372002,0.002076
40.1670,1091.000,34.410000,-0.001386
40.1670,1188.000,34.438999,-0.002334
40.1670,1287.000,34.471001,-0.006294
40.1670,1385.000,34.491001,-0.006516
40.1670,1484.000,34.514999,-0.007798
40.1670,1583.000,34.533001,-0.010638
40.1670,1683.000,34.548000,-0.006109
40.1670,1781.000,34.561001,-0.005732
40.1670,1812.000,34.567001,-0.007875
40.1670,1882.000,34.574001,-0.005419
40.1670,1989.000,34.589001,-0.007146
40.1670,2168.000,34.608002,-0.005479
40.1670,2347.000,34.625000,-0.005843
40.1670,2524.000,34.636002,-0.010105
40.1670,2702.000,34.646999,-0.000584
40.1670,2882.000,34.657001,-0.000668
40.1670,3060.000,34.660999,-0.000515
40.1670,3198.000,34.664001,0.000585
40.1670,3377.000,34.672001,-0.001096
40.1670,3504.000,34.672001,0.000224
40.1670,3696.000,34.674999,0.000230
40.1670,3874.000,34.679001,0.000360
40.1670,4003.000,34.680000,0.000562
40.1670,4193.000,34.678001,0.001964
40.1670,4372.000,34.683998,0.000455
40.1670,4504.000,34.687000,-0.001441
40.1670,4551.000,34.683998,0.001254
40.1670,4730.000,34.688000,-0.000912
40.1670,4910.000,34.687000,0.000477
40.1670,5089.000,34.686001,0.000950
40.1670,5270.000,34.688000,0.000127
40.1670,5411.000,34.686001,0.001909
40.1670,5438.000,34.687000,0.001150
40.1670,5449.000,34.688000,0.000249
40.1670,5466.000,34.691002,-0.002600
40.1670,5499.000,34.687000,0.001643
40.1670,5528.000,34.691002,-0.002165
40.5067,6.946,33.937302,-10000000000.000000
40.5067,20.837,34.102600,-0.107258
40.5067,46.632,34.338600,-0.297688
40.5067,69.449,34.224499,-0.161259
40.5067,95.238,34.227402,-0.159160
40.5067,120.032,34.090099,-0.030077
40.5067,143.832,34.140499,-0.093943
40.5067,168.620,34.057499,-0.036038
40.5067,195.388,34.036301,-0.046691
40.5067,241.976,33.900902,0.026593
40.5067,292.517,33.879002,0.024514
40.5067,343.046,33.895302,0.021154
40.5067,391.581,33.960701,-0.011818
40.5067,489.608,34.026100,0.011424
40.5067,586.598,34.153000,-0.012014
40.5067,686.510,34.221699,-0.004490
40.5067,774.512,34.292301,-0.014232
40.5067,883.226,34.343601,-0.006945
40.5067,982.008,34.375000,-0.003476
40.5067,1180.418,34.428001,0.004312
40.5067,1375.684,34.481899,0.001335
40.5067,1869.941,34.572300,-0.003149
40.5067,2163.782,34.606800,-0.002695
40.5067,2460.162,34.631302,-0.003962
40.5067,2755.154,34.653599,-0.002180
40.5067,3050.722,34.660999,-0.000368
40.5067,3343.936,34.668098,0.000601
40.5067,3636.757,34.673500,0.000304
40.5067,4028.528,34.682800,-0.001014
40.5067,4416.692,34.683102,0.001002
40.5067,4807.095,34.687000,0.000115
40.5067,5096.061,34.688099,-0.000351
40.5067,5484.326,34.689201,-0.000497
41.0218,6.946,33.711201,-10000000000.000000
41.0218,20.836,33.918098,0.043880
41.0218,46.630,34.261501,-0.213352
41.0218,70.437,34.228100,-0.146968
41.0218,94.242,34.124001,-0.048720
41.0218,122.010,34.127201,-0.066525
41.0218,142.834,34.124699,-0.085568
41.0218,169.604,33.979198,0.015561
41.0218,195.379,33.906799,0.046689
41.0218,243.947,33.805099,0.093110
41.0218,292.504,33.888100,0.021141
41.0218,340.058,33.977200,-0.028436
41.0218,390.573,34.011600,-0.027186
41.0218,490.575,34.057800,0.003523
41.0218,589.539,34.164001,-0.003674
41.0218,685.489,34.231602,-0.000894
41.0218,786.337,34.292000,0.000077
41.0218,885.161,34.338299,0.001783
41.0218,981.962,34.379902,-0.001068
41.0218,1080.692,34.408901,0.001136
41.0218,1182.336,34.446201,-0.006787
41.0218,1478.105,34.513699,-0.002501
41.0218,1769.524,34.559502,0.000630
41.0218,2065.455,34.597099,-0.000022
41.0218,2363.919,34.626301,-0.000136
41.0218,2656.090,34.646801,-0.000426
41.0218,2949.823,34.658001,0.000068
41.0218,3248.044,34.665501,0.000424
41.0218,3538.052,34.671600,0.000422
41.0218,3832.549,34.681900,-0.000868
41.0218,4125.682,34.683701,-0.000313
41.0218,4421.344,34.685501,-0.000298
41.0218,4708.851,34.686199,0.000328
41.0218,4999.868,34.689701,-0.000437
41.0218,5253.718,34.688301,-0.000016
41.4975,6.945,33.505798,-10000000000.000000
41.4975,19.843,33.880600,-0.096802
41.4975,46.628,34.133499,-0.260076
41.4975,71.426,33.999298,-0.094748
41.4975,95.229,33.971199,-0.059258
41.4975,121.013,33.984001,-0.070537
41.4975,144.810,33.928501,-0.026055
41.4975,169.596,33.869598,0.017250
41.4975,195.371,33.843899,0.031526
41.4975,242.945,33.929600,-0.040312
41.4975,291.500,33.920700,-0.010987
41.4975,344.005,33.954102,-0.006580
41.4975,390.556,34.002102,-0.017186
41.4975,488.574,34.108101,-0.016519
41.4975,588.524,34.188000,-0.006306
41.4975,686.448,34.256100,-0.005543
41.4975,785.315,34.304699,-0.001102
41.4975,884.134,34.350201,-0.000750
41.4975,982.907,34.400902,-0.008984
41.4975,1081.632,34.423801,-0.003475
41.4975,1178.338,34.448601,-0.003714
41.4975,1279.930,34.469398,-0.003126
41.4975,1475.085,34.513699,-0.000110
41.4975,1672.028,34.549500,0.000383
41.4975,1869.771,34.577801,-0.001284
41.4975,2165.550,34.612301,-0.000712
41.4975,2460.920,34.636700,-0.000603
41.4975,2752.946,34.650600,-0.000066
41.4975,3049.469,34.660999,0.000144
41.4975,3341.680,34.669899,-0.000127
41.4975,3636.428,34.674801,0.000258
41.4975,3928.834,34.680302,0.000400
41.4975,4222.799,34.684200,-0.000001
41.4975,4611.561,34.687199,-0.000138
41.4975,4768.818,34.688000,-0.000232
42.0113,5.953,32.936798,-10000000000.000000
42.0113,21.826,33.132900,0.157469
42.0113,45.634,33.439400,-0.050001
42.0113,69.439,33.403301,0.059174
42.0113,95.225,33.437302,0.092395
42.0113,119.024,33.600300,-0.008433
42.0113,142.821,33.670399,-0.026744
42.0113,194.370,33.705502,0.016521
42.0113,237.979,33.749802,0.024223
42.0113,291.486,33.800800,0.039714
42.0113,341.018,33.939899,-0.023469
42.0113,391.527,33.982601,-0.012647
42.0113,488.551,34.093300,-0.004407
42.0113,588.496,34.203300,-0.009073
42.0113,686.416,34.267700,-0.006226
42.0113,787.254,34.319199,-0.004455
42.0113,886.068,34.362400,-0.004825
42.0113,982.860,34.395302,-0.005907
42.0113,1179.269,34.452000,-0.002634
42.0113,1379.437,34.501301,-0.002497
42.0113,1579.414,34.538799,-0.000941
42.0113,1777.234,34.570801,-0.001441
42.0113,1969.955,34.594398,-0.002225
42.0113,2212.575,34.620201,-0.001206
42.0113,2461.785,34.639099,-0.000682
42.0113,2705.808,34.649799,0.000043
42.0113,2951.512,34.659901,-0.000064
42.0113,3194.007,34.669102,-0.000826
42.0113,3441.113,34.674500,-0.000657
42.0113,3679.165,34.678001,-0.000356
42.0113,3928.649,34.682301,-0.000434
42.0113,4170.068,34.684700,-0.000266
42.0113,4412.197,34.686100,-0.000108
42.0113,4610.373,34.686699,0.000070
42.0113,4823.896,34.688499,-0.000249
42.4992,6.945,32.792500,-10000000000.000000
42.4992,16.865,32.833599,-10000000000.000000
42.4992,25.793,33.137901,-0.031039
42.4992,45.632,33.239399,-0.045964
42.4992,71.420,33.287800,0.005905
42.4992,96.212,33.346001,0.031516
42.4992,120.010,33.442402,0.012437
42.4992,144.797,33.547298,-0.015435
42.4992,168.589,33.640598,-0.043456
42.4992,194.362,33.715500,-0.057305
42.4992,243.914,33.785400,-0.028114
42.4992,291.473,33.854599,-0.016299
42.4992,341.993,33.922798,-0.013839
42.4992,391.510,33.982800,-0.016935
42.4992,489.518,34.098999,-0.004031
42.4992,589.459,34.191502,0.001184
42.4992,686.385,34.255402,0.002683
42.4992,785.242,34.304298,0.005390
42.4992,885.041,34.353298,0.001222
42.4992,982.816,34.390701,-0.004264
42.4992,1181.189,34.445900,0.001885
42.4992,1376.418,34.494801,0.001283
42.4992,1575.404,34.536400,0.000113
42.4992,1772.236,34.568901,-0.000640
42.4992,1965.936,34.589100,0.000345
42.4992,2263.517,34.620201,0.000586
42.4992,2556.764,34.643600,-0.000217
42.4992,2851.570,34.660000,-0.000978
42.4992,3147.930,34.665699,0.000274
42.4992,3440.959,34.672798,0.000176
42.4992,3734.572,34.678600,-0.000105
42.4992,4027.793,34.681900,0.000148
42.4992,4319.656,34.685299,-0.000025
42.4992,4611.137,34.686501,0.000032
42.4992,4976.896,34.687401,0.000132
43.0083,6.944,32.801399,-10000000000.000000
43.0083,20.832,33.118801,-0.034232
43.0083,45.630,33.222500,-0.045316
43.0083,71.416,33.265900,-0.000144
43.0083,95.216,33.338200,0.007598
43.0083,120.996,33.442101,-0.007263
43.0083,143.799,33.566502,-0.056525
43.0083,169.573,33.640900,-0.059612
43.0083,192.370,33.688000,-0.055004
43.0083,242.912,33.769199,-0.029245
43.0083,291.460,33.837700,-0.007745
43.0083,341.977,33.935902,-0.024930
43.0083,391.492,33.993500,-0.022123
43.0083,489.496,34.150200,-0.028831
43.0083,587.453,34.212502,-0.008527
43.0083,685.364,34.279301,-0.008382
43.0083,785.206,34.332699,-0.008424
43.0083,883.024,34.371899,-0.008322
43.0083,982.770,34.402100,-0.008980
43.0083,1180.148,34.457802,-0.003139
43.0083,1376.354,34.500999,-0.001452
43.0083,1574.346,34.535400,0.000585
43.0083,1771.169,34.569199,-0.001741
43.0083,2067.043,34.605000,-0.001331
43.0083,2361.527,34.629501,-0.000381
43.0083,2657.565,34.649399,-0.000475
43.0083,2953.198,34.660400,0.000155
43.0083,3243.544,34.668701,-0.000187
43.0083,3538.383,34.674801,-0.000077
43.0083,3830.877,34.679199,0.000028
43.0083,4123.958,34.682999,-0.000036
43.0083,4416.652,34.685699,-0.000061
43.0083,4707.993,34.686401,0.000122
43.0083,4997.019,34.688202,-0.000056
43.0083,5401.810,34.688702,0.000131
43.5033,5.952,32.750702,-10000000000.000000
43.5033,5.952,32.743099,-10000000000.000000
43.5033,20.831,32.842899,0.143627
43.5033,45.628,33.209702,-0.086235
43.5033,70.421,33.263699,-0.028865
43.5033,95.212,33.306999,0.013897
43.5033,119.999,33.385601,0.017928
43.5033,144.784,33.518101,-0.029671
43.5033,167.583,33.626900,-0.069643
43.5033,193.352,33.695301,-0.071207
43.5033,242.901,33.771999,-0.037534
43.5033,292.437,33.848301,-0.018356
43.5033,341.961,33.922798,-0.018858
43.5033,391.474,33.983101,-0.019884
43.5033,488.484,34.089901,-0.001021
43.5033,584.459,34.195000,-0.006031
43.5033,687.310,34.263100,-0.002400
43.5033,786.158,34.310600,0.000570
43.5033,882.983,34.350498,0.000511
43.5033,982.725,34.392101,-0.006040
43.5033,1179.108,34.447800,0.000488
43.5033,1377.276,34.500500,-0.001956
43.5033,1670.736,34.550999,-0.000109
43.5033,1966.737,34.592201,0.000209
43.5033,2264.289,34.623798,-0.000387
43.5033,2557.508,34.643501,-0.000236
43.5033,2853.264,34.659401,-0.000627
43.5033,3048.906,34.663700,-0.000397
43.5033,3344.970,34.670399,-0.000135
43.5033,3635.758,34.676498,-0.000159
43.5033,3927.136,34.680599,-0.000226
43.5033,4319.257,34.685200,-0.000043
43.5033,4707.779,34.687199,-0.000180
43.5033,5094.661,34.688999,-0.000136
43.5033,5539.874,34.691299,-0.000315
44.0027,5.952,32.898701,-10000000000.000000
44.0027,20.830,33.133999,-0.005692
44.0027,45.626,33.300499,-0.080897
44.0027,69.426,33.345402,-0.055113
44.0027,95.207,33.351101,-0.007027
44.0027,119.002,33.355499,0.038954
44.0027,144.777,33.457802,0.006716
44.0027,167.575,33.549198,-0.020919
44.0027,194.335,33.667801,-0.061142
44.0027,243.880,33.763699,-0.037271
44.0027,291.433,33.826500,-0.009990
44.0027,340.955,33.908401,-0.016934
44.0027,390.466,33.974602,-0.021146
44.0027,489.451,34.097698,-0.010962
44.0027,584.432,34.170200,-0.000266
44.0027,687.279,34.239899,0.002080
44.0027,786.122,34.299400,0.000565
44.0027,883.930,34.347801,-0.002193
44.0027,982.680,34.387798,-0.006720
44.0027,1179.053,34.446800,-0.001517
44.0027,1377.213,34.496101,-0.001208
44.0027,1672.627,34.549801,0.000069
44.0027,1967.629,34.592800,-0.000260
44.0027,2262.222,34.622501,-0.000374
44.0027,2557.390,34.641998,-0.000102
44.0027,2852.154,34.654400,0.000829
44.0027,3047.788,34.664299,-0.000891
44.0027,3341.887,34.669300,0.000039
44.0027,3635.591,34.676201,-0.000200
44.0027,3928.903,34.679600,-0.000083
44.0027,4318.086,34.685299,-0.000188
44.0027,4706.591,34.686298,0.000052
44.0027,5094.427,34.688499,-0.000035
44.0027,5383.901,34.688702,0.000090
44.0027,5679.771,34.689899,-0.000094
44.4948,7.935,32.898399,-10000000000.000000
44.4948,18.846,33.012901,0.110438
44.4948,49.590,33.201801,0.032984
44.4948,68.432,33.310299,-0.016538
44.4948,96.194,33.345402,0.020057
44.4948,118.997,33.406101,0.014566
44.4948,145.762,33.522301,-0.032781
44.4948,198.290,33.678600,-0.044271
44.4948,242.878,33.742901,-0.016146
44.4948,291.420,33.825001,-0.012750
44.4948,341.930,33.896301,-0.013690
44.4948,390.448,33.960899,-0.021668
44.4948,492.397,34.081699,-0.008758
44.4948,590.340,34.174900,-0.007450
44.4948,687.248,34.239700,-0.003233
44.4948,786.086,34.298000,-0.003310
44.4948,884.878,34.345200,-0.004814
44.4948,983.623,34.378899,-0.006282
44.4948,1179.000,34.440800,-0.002833
44.4948,1475.664,34.503502,0.000556
44.4948,1772.893,34.561001,0.000019
44.4948,2067.742,34.599800,-0.000404
44.4948,2359.242,34.624699,0.000486
44.4948,2653.284,34.646099,-0.000500
44.4948,2948.881,34.656898,0.000201
44.4948,3243.100,34.666500,0.000122
44.4948,3537.898,34.673801,-0.000294
44.4948,3830.352,34.676800,0.000146
44.4948,4125.338,34.682098,-0.000179
44.4948,4414.104,34.684200,-0.000034
44.4948,4707.348,34.686199,-0.000140
44.4948,4998.273,34.687401,0.000026
44.4948,5288.824,34.688702,-0.000099
44.4948,5577.071,34.688599,0.000146
44.4948,5818.609,34.688999,-0.000181
44.9907,5.951,33.208199,-10000000000.000000
44.9907,15.870,33.213699,-10000000000.000000
44.9907,45.622,33.416199,-0.116865
44.9907,69.420,33.503601,-0.115542
44.9907,94.207,33.523499,-0.059745
44.9907,118.991,33.596901,-0.067379
44.9907,143.773,33.643101,-0.059231
44.9907,168.551,33.663101,-0.037758
44.9907,241.877,33.746601,-0.004768
44.9907,292.397,33.807201,0.004823
44.9907,341.914,33.872501,0.000164
44.9907,390.430,33.938301,-0.010247
44.9907,489.406,34.042500,0.006153
44.9907,588.335,34.135899,0.011812
44.9907,686.228,34.217999,0.007496
44.9907,785.062,34.275101,0.008947
44.9907,884.837,34.327400,0.003982
44.9907,983.578,34.362400,0.004853
44.9907,1177.960,34.424400,0.004256
44.9907,1473.626,34.506500,-0.000694
44.9907,1771.829,34.560699,0.000112
44.9907,2062.737,34.598000,-0.001678
44.9907,2361.095,34.626801,-0.000009
44.9907,2659.039,34.645100,-0.000889
44.9907,2950.702,34.656601,-0.000651
44.9907,3244.905,34.667099,-0.000139
44.9907,3537.736,34.671600,0.000565
44.9907,3833.099,34.676701,0.000071
44.9907,4125.149,34.681499,-0.000402
44.9907,4508.127,34.684299,-0.000534
44.9907,4902.085,34.687500,-0.000618
44.9907,5287.614,34.688301,-0.000458
44.9907,5475.298,34.690701,-0.001328
44.9907,5820.274,34.689701,-0.001559
45.2280,5.000,32.966000,-10000000000.000000
45.2280,6.000,32.939999,-10000000000.000000
45.2280,13.000,32.941002,-10000000000.000000
45.2280,24.000,32.939999,0.222753
45.2280,34.000,32.941002,0.258777
45.2280,43.000,32.959000,0.291121
45.2280,52.000,33.431000,-0.130567
45.2280,54.000,33.400002,-0.089256
45.2280,64.000,33.590000,-0.227695
45.2280,74.000,33.667000,-0.261616
45.2280,101.000,33.712002,-0.218127
45.2280,151.000,33.731998,-0.118853
45.2280,200.000,33.782001,-0.087549
45.2280,299.000,33.834999,-0.010482
45.2280,397.000,33.950001,-0.011962
45.2280,495.000,34.078999,-0.017863
45.2280,594.000,34.169998,-0.010282
45.2280,692.000,34.241001,-0.004573
45.2280,790.000,34.301998,-0.009539
45.2280,889.000,34.344002,-0.007468
45.2280,988.000,34.387001,-0.010067
45.2280,1086.000,34.419998,-0.006896
45.2280,1283.000,34.471001,-0.006796
45.2280,1480.000,34.505001,0.001741
45.2280,1973.000,34.585999,0.001533
45.2280,2467.000,34.626999,0.002991
45.2280,2961.000,34.653999,0.001005
45.2280,3492.000,34.671001,0.001029
45.2280,3554.000,34.673000,-0.000399
45.2280,3692.000,34.674000,0.000110
45.2280,3891.000,34.678001,-0.000301
45.2280,4093.000,34.680000,0.000402
45.2280,4293.000,34.681000,0.000343
45.2280,4493.000,34.681999,0.001303
45.2280,4694.000,34.681999,0.000947
45.2280,4891.000,34.685001,0.001415
45.2280,5092.000,34.687000,0.000129
45.2280,5289.000,34.686001,0.001116
45.2280,5488.000,34.687000,0.001208
45.2280,5685.000,34.687000,0.000638
45.2280,5854.000,34.687000,0.000420
45.2280,5882.000,34.687000,0.000345
45.2280,5895.000,34.688000,-0.000675
45.2280,5911.000,34.685001,0.002341
45.2280,5940.000,34.688000,-0.000524
45.2280,5968.000,34.687000,0.000652
45.2280,5995.000,34.688999,-0.001199
45.2280,6024.000,34.688999,-0.001110
45.2280,6047.000,34.687000,0.000863
45.2280,6047.000,34.688000,-0.000136
45.4972,8.926,33.202400,-10000000000.000000
45.4972,47.702,33.422501,-0.124273
45.4972,97.673,33.423599,0.010133
45.4972,196.686,33.640598,0.012532
45.4972,394.966,33.927601,0.006573
45.4972,788.187,34.289600,0.002502
45.4972,1183.329,34.439499,-0.000524
45.4972,1575.461,34.526299,-0.001990
45.4972,2558.703,34.642399,-0.002179
45.4972,3537.473,34.673302,-0.000002
45.4972,4515.588,34.686199,-0.001206
45.4972,4903.020,34.689602,-0.001296
45.9955,976.577,34.396500,-0.001207
45.9955,1178.837,34.446701,0.001914
45.9955,1476.444,34.518299,0.002005
45.9955,1769.698,34.567501,0.000865
45.9955,2066.474,34.603401,0.000667
45.9955,2359.896,34.627800,0.000971
45.9955,2655.854,34.646198,0.000245
45.9955,2953.363,34.660400,-0.000348
45.9955,3242.651,34.667900,0.000090
45.9955,3538.383,34.681000,-0.002725
45.9955,3829.822,34.678902,-0.000121
45.9955,4122.822,34.685001,-0.001328
45.9955,4513.536,34.686401,-0.001066
45.9955,4900.661,34.687901,-0.000810
45.9955,5287.124,34.697800,-0.003887
45.9955,5576.299,34.694599,-0.001574
45.9955,5576.299,34.695099,-0.002074
45.9955,5774.352,34.696602,-0.003692
46.3750,3479.000,34.674999,-0.000071
46.3750,3680.000,34.675999,0.000285
46.3750,3880.000,34.679001,0.000466
46.3750,4079.000,34.681000,0.000044
46.3750,4278.000,34.681000,0.000916
46.3750,4477.000,34.681999,0.000971
46.3750,4681.000,34.683998,0.000646
46.3750,4880.000,34.682999,0.001781
46.3750,5082.000,34.683998,0.001602
46.3750,5283.000,34.686001,0.001858
46.3750,5484.000,34.685001,0.002061
46.3750,5684.000,34.683998,0.002934
46.3750,5896.000,34.686001,0.001250
46.3750,6089.000,34.685001,0.000141
46.3750,6108.000,34.685001,0.000097
46.3750,6140.000,34.685001,0.000041
46.3750,6170.000,34.685001,0.000001
46.3750,6200.000,34.683998,0.001000
46.3750,6231.000,34.686001,-0.000950
46.3750,6263.000,34.685001,0.000077
46.3750,6282.000,34.685001,0.000063
46.3750,6282.000,34.685001,0.000063
46.4997,6.942,32.870998,-10000000000.000000
46.4997,6.942,32.897701,-10000000000.000000
46.4997,20.826,32.955898,0.091714
46.4997,45.615,33.389801,-0.264183
46.4997,70.402,33.412998,-0.216043
46.4997,96.177,33.446701,-0.183880
46.4997,118.975,33.258801,0.064886
46.4997,144.744,33.401001,0.013087
46.4997,168.527,33.545300,-0.037715
46.4997,194.290,33.678200,-0.068944
46.4997,242.834,33.788502,-0.017753
46.4997,292.356,33.845200,0.043090
46.4997,340.877,33.932201,0.040781
46.4997,391.366,33.983601,0.056129
46.4997,490.327,34.118099,0.031897
46.4997,585.286,34.230202,-0.001542
46.4997,687.120,34.266300,0.017673
46.4997,785.941,34.301498,0.027387
