age_ka,SL_m,V_LIS,V_EIS,V_AIS,V_GrIS,d18O_LIS,d18O_EIS,d18O_AIS,d18O_GrIS,Dd18O_ice,Dd18O_temp,SeaTemp
613.00000,-29.59600,15.03100,11.50900,60.84300,8.44100,-30.49800,-26.75800,-56.15600,-27.67500,0.28200,0.28800,-1.15200
612.00000,-29.59600,15.76500,11.74000,60.90800,8.48400,-29.38600,-25.90800,-55.72200,-27.24600,0.27700,0.29300,-1.17100
611.00000,-28.84400,15.76500,11.74000,60.90800,8.48400,-28.49400,-25.24300,-55.34300,-26.92000,0.26800,0.28900,-1.15600
610.00000,-27.99700,15.25000,11.57800,60.86200,8.45400,-28.49400,-25.24300,-55.34300,-26.92000,0.26200,0.27900,-1.11800
609.00000,-32.98500,14.67000,11.39400,60.81200,8.42000,-28.49400,-25.24300,-55.34300,-26.92000,0.25600,0.37400,-1.49500
608.00000,-38.85100,18.08700,12.45100,61.12800,8.61900,-28.00500,-24.81300,-55.02100,-26.71100,0.29100,0.43900,-1.75600
607.00000,-42.15900,22.07900,13.65300,61.56400,8.85400,-27.91200,-24.61300,-54.75900,-26.61500,0.33800,0.44700,-1.78700
606.00000,-45.20200,24.29900,14.33200,61.84200,8.98600,-27.97100,-24.52500,-54.54300,-26.57600,0.36700,0.46800,-1.87100
605.00000,-42.74900,26.31400,14.96200,62.11800,9.10800,-28.12800,-24.51800,-54.36600,-26.57800,0.39600,0.39900,-1.59500
604.00000,-40.82500,24.69100,14.45300,61.89400,9.01000,-28.12800,-24.51800,-54.36600,-26.57800,0.37500,0.38800,-1.55100
603.00000,-30.55000,23.40700,14.05800,61.72700,8.93300,-28.12800,-24.51800,-54.36600,-26.57800,0.35900,0.22800,-0.91200
602.00000,-34.31600,16.41800,11.94200,60.96700,8.52200,-28.12800,-24.51800,-54.36600,-26.57800,0.27300,0.37900,-1.51700
601.00000,-34.22900,18.99700,12.72600,61.22000,8.67300,-27.78500,-24.27500,-54.17100,-26.46600,0.29900,0.35100,-1.40600
600.00000,-35.25200,18.93800,12.70800,61.21400,8.66900,-27.78500,-24.27500,-54.17100,-26.46600,0.29900,0.37000,-1.47900
599.00000,-40.25200,19.63600,12.91800,61.28800,8.71000,-27.55700,-24.10600,-54.00400,-26.39000,0.30400,0.44900,-1.79700
598.00000,-42.33100,23.02300,13.94000,61.67900,8.91000,-27.60200,-24.08200,-53.87500,-26.38600,0.34600,0.44200,-1.76600
597.00000,-45.28700,24.41400,14.36700,61.85700,8.99300,-27.72100,-24.10600,-53.77000,-26.40300,0.36500,0.47100,-1.88400
596.00000,-46.64500,26.37000,14.98000,62.12500,9.11100,-27.92300,-24.18400,-53.69000,-26.44700,0.39400,0.46500,-1.85900
595.00000,-45.57800,27.25900,15.26500,62.25500,9.16600,-28.13400,-24.27400,-53.62600,-26.49400,0.40900,0.43300,-1.73100
594.00000,-52.50100,26.56100,15.04100,62.15300,9.12300,-28.13400,-24.27400,-53.62600,-26.49400,0.39900,0.55400,-2.21500
593.00000,-48.24400,31.02500,16.51900,62.85700,9.40000,-28.46900,-24.45600,-53.59800,-26.58800,0.46600,0.41900,-1.67600
592.00000,-52.08900,28.29900,15.60300,62.41200,9.23000,-28.46900,-24.45600,-53.59800,-26.58800,0.42700,0.51900,-2.07600
591.00000,-61.46300,30.76400,16.43000,62.81200,9.38400,-28.74200,-24.59500,-53.57100,-26.65600,0.46600,0.62700,-2.50600
590.00000,-60.72200,36.55500,18.53400,63.91500,9.75900,-29.16500,-24.87400,-53.60000,-26.79900,0.55900,0.52200,-2.08900
589.00000,-59.41800,36.10900,18.36300,63.82100,9.72900,-29.16500,-24.87400,-53.60000,-26.79900,0.55100,0.51000,-2.04100
588.00000,-49.61700,35.31800,18.06400,63.65900,9.67700,-29.16500,-24.87400,-53.60000,-26.79900,0.53900,0.36800,-1.47100
587.00000,-41.56300,29.18500,15.89600,62.55100,9.28500,-29.16500,-24.87400,-53.60000,-26.79900,0.45100,0.32400,-1.29800
586.00000,-24.07400,23.90100,14.20900,61.79000,8.96300,-29.16500,-24.87400,-53.60000,-26.79900,0.37900,0.09200,-0.36700
585.00000,-17.21500,12.00600,10.50400,60.60100,8.26300,-29.16500,-24.87400,-53.60000,-26.79900,0.22600,0.11800,-0.47100
584.00000,-13.45900,7.52800,8.69100,60.30700,7.98900,-29.16500,-24.87400,-53.60000,-26.79900,0.16800,0.10400,-0.41600
583.00000,-12.35000,5.27100,7.46200,60.18800,7.83800,-29.16500,-24.87400,-53.60000,-26.79900,0.13700,0.11400,-0.45500
582.00000,-11.32400,4.64600,7.05200,60.15800,7.79400,-29.16500,-24.87400,-53.60000,-26.79900,0.12800,0.10300,-0.41100
581.00000,-7.84400,4.08800,6.65000,60.13300,7.75300,-29.16500,-24.87400,-53.60000,-26.79900,0.11900,0.04200,-0.16900
580.00000,-25.34800,2.37200,5.09500,60.06400,7.61400,-29.16500,-24.87400,-53.60000,-26.79900,0.09100,0.40300,-1.61300
579.00000,-21.34700,12.86700,10.80100,60.66600,8.31400,-27.95700,-24.30700,-53.47700,-26.53500,0.22200,0.19900,-0.79600
578.00000,-18.10300,10.18800,9.83300,60.47200,8.15400,-27.95700,-24.30700,-53.47700,-26.53500,0.19000,0.17100,-0.68200
577.00000,-34.62500,8.08700,8.95200,60.34000,8.02400,-27.95700,-24.30700,-53.47700,-26.53500,0.16400,0.49300,-1.97400
576.00000,-35.92300,19.20800,12.78900,61.24200,8.68500,-27.66300,-24.11600,-53.39500,-26.43600,0.29600,0.38400,-1.53800
575.00000,-39.46200,20.09300,13.05500,61.33700,8.73700,-27.49200,-23.99600,-53.32700,-26.37500,0.30400,0.43600,-1.74400
574.00000,-41.25500,22.49100,13.77800,61.61400,8.87800,-27.51600,-23.97800,-53.28000,-26.36600,0.33500,0.43500,-1.74100
573.00000,-37.66900,23.69500,14.14600,61.76400,8.95000,-27.60900,-24.00100,-53.24500,-26.37700,0.35200,0.35800,-1.43200
572.00000,-33.06900,21.28000,13.41200,61.47100,8.80700,-27.60900,-24.00100,-53.24500,-26.37700,0.32200,0.30900,-1.23700
571.00000,-38.90600,18.14400,12.46900,61.13300,8.62300,-27.60900,-24.00100,-53.24500,-26.37700,0.28300,0.44700,-1.78800
570.00000,-41.99400,22.11600,13.66500,61.56900,8.85600,-27.58800,-23.97000,-53.20600,-26.36100,0.33200,0.45000,-1.80000
569.00000,-51.66800,24.18900,14.29800,61.82800,8.98000,-27.69700,-24.01000,-53.18300,-26.38100,0.36000,0.58000,-2.31800
568.00000,-49.91000,30.49600,16.33800,62.76700,9.36700,-28.08100,-24.22800,-53.20600,-26.49400,0.45100,0.46100,-1.84400
567.00000,-54.12300,29.37300,15.95900,62.58200,9.29600,-28.08100,-24.22800,-53.20600,-26.49400,0.43400,0.54400,-2.17700
566.00000,-49.87100,32.04700,16.87500,63.03600,9.46500,-28.46300,-24.44900,-53.23900,-26.60400,0.47900,0.43200,-1.72800
565.00000,-51.84700,29.34800,15.95000,62.57800,9.29500,-28.46300,-24.44900,-53.23900,-26.60400,0.44000,0.50200,-2.00700
564.00000,-56.98700,30.61000,16.37700,62.78600,9.37400,-28.73100,-24.58500,-53.25500,-26.66600,0.46200,0.56100,-2.24300
563.00000,-63.37300,33.82900,17.51300,63.36600,9.57900,-29.07200,-24.78800,-53.29700,-26.76400,0.51500,0.60700,-2.42700
562.00000,-65.56700,37.69700,18.97800,64.16200,9.83500,-29.47700,-25.06300,-53.37200,-26.90000,0.58100,0.57300,-2.29300
561.00000,-56.88600,38.99400,19.49500,64.45500,9.92300,-29.85700,-25.32400,-53.45200,-27.02600,0.60900,0.41300,-1.65000
560.00000,-59.85300,33.76700,17.49000,63.35400,9.57500,-29.85700,-25.32400,-53.45200,-27.02600,0.52800,0.54000,-2.15900
559.00000,-70.81700,35.58300,18.16400,63.71300,9.69400,-30.08400,-25.43800,-53.48500,-27.06800,0.55900,0.67400,-2.69600
558.00000,-74.46800,42.02900,20.75800,65.19700,10.13300,-30.44800,-25.71600,-53.58900,-27.20500,0.67000,0.61600,-2.46500
557.00000,-70.12900,44.08500,21.65600,65.74700,10.27900,-30.80700,-26.00100,-53.70800,-27.34400,0.71300,0.51000,-2.03900
556.00000,-73.46000,41.63600,20.59100,65.09700,10.10500,-30.80700,-26.00100,-53.70800,-27.34400,0.67100,0.60100,-2.40500
555.00000,-75.48300,43.52200,21.40700,65.59300,10.23800,-31.10300,-26.22000,-53.80400,-27.44200,0.70900,0.59200,-2.36700
554.00000,-76.69300,44.65000,21.90900,65.90500,10.31900,-31.38200,-26.43100,-53.90500,-27.53700,0.73500,0.58400,-2.33500
553.00000,-75.30900,45.31800,22.21100,66.09600,10.36800,-31.63600,-26.62400,-54.00400,-27.62100,0.75200,0.54600,-2.18600
552.00000,-73.64600,44.55300,21.86500,65.87800,10.31200,-31.63600,-26.62400,-54.00400,-27.62100,0.73800,0.53600,-2.14500
551.00000,-68.74600,43.62600,21.45300,65.62100,10.24600,-31.63600,-26.62400,-54.00400,-27.62100,0.72200,0.48000,-1.92000
550.00000,-70.57100,40.84200,20.25600,64.89800,10.05000,-31.63600,-26.62400,-54.00400,-27.62100,0.67500,0.55500,-2.21900
549.00000,-69.94600,41.88900,20.69800,65.16100,10.12300,-31.77600,-26.68400,-54.04200,-27.62900,0.69400,0.52600,-2.10600
548.00000,-70.22300,41.53200,20.54600,65.07000,10.09800,-31.77600,-26.68400,-54.04200,-27.62900,0.68700,0.53700,-2.14800
547.00000,-73.51700,41.69000,20.61400,65.11100,10.10900,-31.89200,-26.72800,-54.07200,-27.63100,0.69000,0.58200,-2.32800
546.00000,-75.09700,43.55400,21.42100,65.60100,10.24100,-32.03600,-26.81800,-54.12400,-27.66400,0.72500,0.57100,-2.28200
545.00000,-72.35200,44.43600,21.81300,65.84500,10.30400,-32.18000,-26.91800,-54.18300,-27.70500,0.74300,0.51200,-2.05000
544.00000,-75.37400,42.89900,21.13400,65.42500,10.19400,-32.18000,-26.91800,-54.18300,-27.70500,0.71600,0.58400,-2.33600
543.00000,-69.38600,44.59000,21.88200,65.88800,10.31500,-32.30700,-27.00400,-54.23700,-27.73900,0.74800,0.46400,-1.85400
542.00000,-74.97800,41.21100,20.41100,64.99000,10.07500,-32.30700,-27.00400,-54.23700,-27.73900,0.68900,0.60500,-2.42100
541.00000,-59.22500,44.36900,21.78300,65.82600,10.29900,-32.41200,-27.06900,-54.28100,-27.76100,0.74600,0.31200,-1.24700
540.00000,-56.96700,35.20100,18.02000,63.63500,9.66900,-32.41200,-27.06900,-54.28100,-27.76100,0.59100,0.43200,-1.72900
539.00000,-47.28200,33.81600,17.50900,63.36300,9.57900,-32.41200,-27.06900,-54.28100,-27.76100,0.57000,0.29900,-1.19500
538.00000,-41.25000,27.67400,15.39900,62.31700,9.19100,-32.41200,-27.06900,-54.28100,-27.76100,0.47600,0.29300,-1.17400
537.00000,-36.85500,23.69200,14.14500,61.76300,8.95000,-32.41200,-27.06900,-54.28100,-27.76100,0.41900,0.27700,-1.10700
536.00000,-39.61000,20.72700,13.24600,61.40800,8.77400,-32.41200,-27.06900,-54.28100,-27.76100,0.37700,0.36500,-1.46100
535.00000,-40.15000,22.59100,13.80900,61.62600,8.88400,-31.58100,-26.42000,-54.11400,-27.42200,0.38500,0.36700,-1.46700
534.00000,-36.80800,22.95400,13.91900,61.67100,8.90600,-30.92100,-25.91800,-53.97100,-27.17000,0.37700,0.31800,-1.27300
533.00000,-38.95000,20.69600,13.23600,61.40400,8.77200,-30.92100,-25.91800,-53.97100,-27.17000,0.34700,0.38400,-1.53600
532.00000,-39.07700,22.14600,13.67400,61.57200,8.85800,-30.31900,-25.49100,-53.84100,-26.96500,0.35700,0.37600,-1.50500
531.00000,-35.80500,22.23200,13.70000,61.58300,8.86300,-29.82900,-25.15600,-53.72800,-26.81100,0.35100,0.32700,-1.30600
530.00000,-32.09200,20.01300,13.03100,61.32900,8.73200,-29.82900,-25.15600,-53.72800,-26.81100,0.32300,0.29100,-1.16200
529.00000,-36.68800,17.47500,12.26600,61.06700,8.58400,-29.82900,-25.15600,-53.72800,-26.81100,0.29100,0.40200,-1.60600
528.00000,-34.43200,20.61400,13.21200,61.39500,8.76800,-29.30500,-24.83500,-53.62100,-26.66800,0.32500,0.33000,-1.31800
527.00000,-36.27300,19.07600,12.75000,61.22900,8.67700,-29.30500,-24.83500,-53.62100,-26.66800,0.30600,0.38000,-1.52100
526.00000,-38.37000,20.33100,13.12700,61.36400,8.75100,-28.85300,-24.57200,-53.52600,-26.55500,0.31700,0.40500,-1.62000
525.00000,-39.87600,21.75400,13.55500,61.52600,8.83500,-28.58800,-24.41100,-53.45000,-26.49100,0.33200,0.41500,-1.65900
524.00000,-44.45100,22.77000,13.86300,61.64800,8.89500,-28.43800,-24.31600,-53.38900,-26.45800,0.34400,0.47900,-1.91400
523.00000,-39.34700,25.81900,14.80600,62.04800,9.07800,-28.49200,-24.33600,-53.35300,-26.48000,0.38600,0.35200,-1.40800
522.00000,-42.74200,22.41400,13.75500,61.60500,8.87400,-28.49200,-24.33600,-53.35300,-26.48000,0.34200,0.45300,-1.81100
521.00000,-47.34300,24.68700,14.45200,61.89300,9.01000,-28.47500,-24.31700,-53.31500,-26.48000,0.37200,0.49800,-1.99300
520.00000,-48.90800,27.71400,15.41200,62.32300,9.19400,-28.61700,-24.39300,-53.30100,-26.52600,0.41500,0.48000,-1.92200
519.00000,-56.44900,28.72800,15.74400,62.47900,9.25600,-28.78100,-24.48400,-53.29600,-26.57700,0.43200,0.58300,-2.33200
518.00000,-53.08700,33.49600,17.39200,63.30200,9.55800,-29.10400,-24.69700,-53.33000,-26.69000,0.50600,0.45600,-1.82400
517.00000,-45.76000,31.39500,16.64800,62.92100,9.42300,-29.10400,-24.69700,-53.33000,-26.69000,0.47500,0.36900,-1.47800
516.00000,-48.92100,26.68000,15.07900,62.17000,9.13000,-29.10400,-24.69700,-53.33000,-26.69000,0.41000,0.48500,-1.94200
515.00000,-46.01600,28.73700,15.74700,62.48000,9.25700,-29.19100,-24.72900,-53.32100,-26.70300,0.43900,0.40900,-1.63700
514.00000,-48.38900,26.84800,15.13300,62.19400,9.14100,-29.19100,-24.72900,-53.32100,-26.70300,0.41300,0.47400,-1.89500
513.00000,-37.99900,28.39300,15.63400,62.42700,9.23600,-29.24800,-24.74400,-53.31100,-26.70700,0.43500,0.28100,-1.12200
512.00000,-40.12200,21.50300,13.48000,61.49600,8.82000,-29.24800,-24.74400,-53.31100,-26.70700,0.34300,0.40800,-1.63400
511.00000,-33.59300,22.93500,13.91300,61.66800,8.90500,-28.99300,-24.58600,-53.26800,-26.62500,0.35700,0.28300,-1.13300
510.00000,-34.76400,18.50300,12.57700,61.16900,8.64400,-28.99300,-24.58600,-53.26800,-26.62500,0.30000,0.36000,-1.44000
509.00000,-29.47300,19.30300,12.81800,61.25200,8.69100,-28.51600,-24.34000,-53.21300,-26.50600,0.30300,0.26500,-1.05900
508.00000,-27.12900,15.68100,11.71300,60.90000,8.47900,-28.51600,-24.34000,-53.21300,-26.50600,0.25900,0.26700,-1.06900
507.00000,-29.17400,14.07800,11.20300,60.76300,8.38500,-28.51600,-24.34000,-53.21300,-26.50600,0.23900,0.32300,-1.29200
506.00000,-30.78400,15.47600,11.64900,60.88200,8.46700,-27.76400,-24.00400,-53.14800,-26.35600,0.24800,0.34300,-1.37200
505.00000,-27.62700,16.57900,11.99200,60.98200,8.53100,-27.27400,-23.78500,-53.09500,-26.25900,0.25600,0.27900,-1.11400
504.00000,-28.99900,14.41800,11.31300,60.79100,8.40500,-27.27400,-23.78500,-53.09500,-26.25900,0.23100,0.32800,-1.31200
503.00000,-24.74200,15.35600,11.61200,60.87200,8.46000,-26.75600,-23.56600,-53.04500,-26.16700,0.23800,0.24500,-0.98000
502.00000,-31.30300,12.45700,10.66100,60.63400,8.29000,-26.75600,-23.56600,-53.04500,-26.16700,0.20500,0.39500,-1.58000
501.00000,-31.30300,16.93500,12.10100,61.01600,8.55200,-26.49400,-23.45400,-53.00700,-26.12200,0.25600,0.34400,-1.37700
500.00000,-29.85800,16.93500,12.10100,61.01600,8.55200,-26.28300,-23.36600,-52.97400,-26.08700,0.25500,0.32000,-1.28000
499.00000,-23.95700,15.94500,11.79600,60.92400,8.49400,-26.28300,-23.36600,-52.97400,-26.08700,0.24300,0.22600,-0.90300
498.00000,-18.18000,11.92800,10.47700,60.59500,8.25800,-26.28300,-23.36600,-52.97400,-26.08700,0.19700,0.16500,-0.65900
497.00000,-12.67200,8.13500,8.97500,60.34300,8.02700,-26.28300,-23.36600,-52.97400,-26.08700,0.15300,0.10300,-0.41400
496.00000,-16.19600,4.82500,7.17300,60.16600,7.80700,-26.28300,-23.36600,-52.97400,-26.08700,0.11200,0.21200,-0.85000
495.00000,-19.52100,6.89700,8.37900,60.27200,7.94800,-24.65100,-22.77300,-52.91300,-25.89400,0.12800,0.26000,-1.03900
494.00000,-23.05300,8.99500,9.35000,60.39500,8.08100,-23.85400,-22.47600,-52.86500,-25.78700,0.14800,0.30500,-1.21800
493.00000,-25.67700,11.32100,10.25900,60.55100,8.22200,-23.58400,-22.37600,-52.83000,-25.74500,0.17300,0.32700,-1.30700
492.00000,-28.06000,13.09000,10.87700,60.68300,8.32700,-23.57900,-22.37700,-52.80400,-25.74200,0.19500,0.34800,-1.39300
491.00000,-29.87000,14.71300,11.40800,60.81600,8.42200,-23.73800,-22.44200,-52.78800,-25.76500,0.21500,0.36000,-1.43900
490.00000,-31.70900,15.95200,11.79800,60.92500,8.49500,-23.97700,-22.53800,-52.77900,-25.80200,0.23200,0.37500,-1.50000
489.00000,-40.09900,17.21300,12.18600,61.04200,8.56800,-24.27300,-22.65700,-52.77500,-25.84900,0.25000,0.50100,-2.00400
488.00000,-44.45400,22.92000,13.90900,61.66600,8.90400,-24.88400,-22.92800,-52.79900,-25.97200,0.32300,0.50000,-1.99800
487.00000,-50.85000,25.82100,14.80700,62.04800,9.07800,-25.53300,-23.22700,-52.83700,-26.10900,0.36700,0.55900,-2.23700
486.00000,-48.57900,29.97500,16.16100,62.68000,9.33400,-26.24200,-23.58400,-52.89900,-26.27800,0.43100,0.45900,-1.83400
485.00000,-50.30300,28.51600,15.67400,62.44600,9.24300,-26.24200,-23.58400,-52.89900,-26.27800,0.41100,0.50700,-2.02600
484.00000,-55.75600,29.62600,16.04300,62.62200,9.31200,-26.82500,-23.86000,-52.95100,-26.40100,0.43400,0.57000,-2.28000
483.00000,-58.61500,33.06600,17.23700,63.22200,9.53000,-27.43500,-24.18000,-53.02400,-26.54900,0.49100,0.55800,-2.23000
482.00000,-60.94100,34.82900,17.88100,63.56100,9.64500,-28.00500,-24.48900,-53.10300,-26.69000,0.52500,0.55900,-2.23800
481.00000,-64.04300,36.24100,18.41300,63.84900,9.73800,-28.52900,-24.77900,-53.18700,-26.82000,0.55400,0.57800,-2.31100
480.00000,-65.34300,38.09500,19.13600,64.25100,9.86200,-29.02400,-25.06700,-53.27900,-26.95000,0.59000,0.56100,-2.24300
479.00000,-63.15900,38.86200,19.44200,64.42500,9.91400,-29.46700,-25.32400,-53.36900,-27.06200,0.60900,0.50900,-2.03600
478.00000,-59.94900,37.57000,18.92800,64.13400,9.82600,-29.46700,-25.32400,-53.36900,-27.06200,0.58800,0.48100,-1.92300
477.00000,-58.33400,35.64100,18.18500,63.72500,9.69800,-29.46700,-25.32400,-53.36900,-27.06200,0.55900,0.48500,-1.94200
476.00000,-65.58700,34.65700,17.81700,63.52700,9.63300,-29.46700,-25.32400,-53.36900,-27.06200,0.54400,0.61100,-2.44400
475.00000,-71.29600,39.00500,19.50000,64.45800,9.92300,-29.84800,-25.53700,-53.45000,-27.15100,0.61700,0.62200,-2.49000
474.00000,-66.50300,42.30100,20.87500,65.26800,10.15200,-30.25200,-25.80500,-53.56100,-27.27300,0.67900,0.49000,-1.96000
473.00000,-69.69600,39.54200,19.71800,64.58400,9.96000,-30.25200,-25.80500,-53.56100,-27.27300,0.63200,0.58400,-2.33700
472.00000,-72.99500,41.38800,20.48600,65.03400,10.08800,-30.57900,-25.99800,-53.64700,-27.35200,0.66800,0.59700,-2.38700
471.00000,-75.28600,43.26100,21.29200,65.52200,10.22000,-30.90100,-26.21000,-53.74700,-27.44400,0.70500,0.59300,-2.37100
470.00000,-73.00200,44.54100,21.86000,65.87400,10.31100,-31.20600,-26.42000,-53.85300,-27.53600,0.73300,0.53200,-2.12600
469.00000,-80.96100,43.26500,21.29400,65.52300,10.22000,-31.20600,-26.42000,-53.85300,-27.53600,0.71100,0.66900,-2.67800
468.00000,-80.49800,47.64000,23.29000,66.79300,10.53800,-31.53100,-26.67900,-53.99700,-27.66000,0.79700,0.57600,-2.30600
467.00000,-78.86400,47.39100,23.17200,66.71600,10.52000,-31.53100,-26.67900,-53.99700,-27.66000,0.79100,0.55900,-2.23600
466.00000,-79.10800,46.50600,22.75800,66.44600,10.45500,-31.53100,-26.67900,-53.99700,-27.66000,0.77500,0.57900,-2.31400
465.00000,-80.46100,46.63900,22.81900,66.48600,10.46400,-31.79200,-26.86500,-54.10500,-27.73800,0.78300,0.59000,-2.35900
464.00000,-78.68000,47.37100,23.16300,66.70900,10.51800,-32.03100,-27.03900,-54.21300,-27.81100,0.80100,0.54600,-2.18400
463.00000,-82.12400,46.40600,22.71100,66.41600,10.44700,-32.03100,-27.03900,-54.21300,-27.81100,0.78300,0.61300,-2.45300
462.00000,-76.56200,48.26300,23.58700,66.99000,10.58500,-32.25600,-27.20800,-54.32400,-27.88300,0.82300,0.49400,-1.97600
461.00000,-71.76000,45.24600,22.17800,66.07500,10.36200,-32.25600,-27.20800,-54.32400,-27.88300,0.76700,0.48000,-1.92000
460.00000,-79.26900,42.56400,20.98900,65.33700,10.17000,-32.25600,-27.20800,-54.32400,-27.88300,0.72000,0.63600,-2.54500
459.00000,-81.72000,46.72600,22.86000,66.51200,10.47100,-32.41900,-27.30400,-54.39400,-27.91300,0.79700,0.59400,-2.37400
458.00000,-85.62100,48.04700,23.48300,66.92100,10.56900,-32.58700,-27.42100,-54.47900,-27.95800,0.82400,0.62200,-2.48700
457.00000,-83.20500,50.11200,24.48700,67.59800,10.72500,-32.77300,-27.57500,-54.59200,-28.02800,0.86800,0.54400,-2.17400
456.00000,-90.41800,48.83800,23.86400,67.17500,10.62800,-32.77300,-27.57500,-54.59200,-28.02800,0.84300,0.67000,-2.67800
455.00000,-90.57300,52.59100,25.73700,68.47300,10.91700,-32.98200,-27.76900,-54.74300,-28.12600,0.92400,0.59100,-2.36500
454.00000,-85.41400,52.67000,25.77800,68.50200,10.92300,-33.16500,-27.93300,-54.87900,-28.20300,0.93000,0.51300,-2.05300
453.00000,-82.13000,50.00400,24.43300,67.56100,10.71700,-33.16500,-27.93300,-54.87900,-28.20300,0.87700,0.52000,-2.08000
452.00000,-98.59200,48.26600,23.58800,66.99100,10.58500,-33.16500,-27.93300,-54.87900,-28.20300,0.84400,0.78000,-3.12100
451.00000,-100.18800,56.67200,27.90300,70.07400,11.24400,-33.40200,-28.17200,-55.09800,-28.33400,1.02300,0.62200,-2.49000
450.00000,-98.63300,57.44800,28.33000,70.40300,11.30800,-33.62300,-28.39100,-55.31400,-28.44900,1.04600,0.57800,-2.31400
449.00000,-104.23000,56.69200,27.91400,70.08200,11.24500,-33.62300,-28.39100,-55.31400,-28.44900,1.02900,0.67000,-2.68100
448.00000,-106.24800,59.38400,29.41700,71.25900,11.46900,-33.85600,-28.62200,-55.56500,-28.57400,1.09800,0.62800,-2.51200
447.00000,-100.14300,60.33600,29.96300,71.69900,11.55000,-34.07900,-28.83900,-55.81700,-28.68800,1.12800,0.51700,-2.06700
446.00000,-94.87300,57.42600,28.31800,70.39300,11.30600,-34.07900,-28.83900,-55.81700,-28.68800,1.06300,0.51100,-2.04400
445.00000,-97.38900,54.83700,26.91200,69.32800,11.09500,-34.07900,-28.83900,-55.81700,-28.68800,1.00800,0.60000,-2.39900
444.00000,-97.13300,56.08300,27.58200,69.83000,11.19600,-34.18600,-28.91500,-55.90800,-28.70100,1.03700,0.56700,-2.27000
443.00000,-107.24800,55.95600,27.51300,69.77800,11.18500,-34.18600,-28.91500,-55.90800,-28.70100,1.03400,0.70500,-2.82200
442.00000,-113.41500,60.80400,30.23400,71.92000,11.59000,-34.37900,-29.09600,-56.13700,-28.79600,1.14900,0.67000,-2.68000
441.00000,-113.05300,63.63600,31.91200,73.33100,11.83700,-34.61400,-29.31400,-56.45000,-28.92200,1.22500,0.58900,-2.35700
440.00000,-115.78900,63.47200,31.81300,73.24600,11.82200,-34.61400,-29.31400,-56.45000,-28.92200,1.22000,0.63000,-2.52000
439.00000,-114.80800,64.70100,32.42100,73.89500,11.93200,-34.84800,-29.51700,-56.77300,-29.04100,1.26000,0.57800,-2.31000
438.00000,-113.45500,64.26300,32.29300,73.66000,11.89200,-34.84800,-29.51700,-56.77300,-29.04100,1.24900,0.57100,-2.28300
437.00000,-111.15200,63.65400,31.92300,73.34000,11.83800,-34.84800,-29.51700,-56.77300,-29.04100,1.23500,0.55500,-2.22200
436.00000,-105.78500,62.60700,31.29500,72.80400,11.74600,-34.84800,-29.51700,-56.77300,-29.04100,1.21000,0.51000,-2.04000
435.00000,-96.65100,60.11900,29.83700,71.59700,11.53100,-34.84800,-29.51700,-56.77300,-29.04100,1.15200,0.44600,-1.78300
434.00000,-75.90100,55.71900,27.38500,69.68100,11.16600,-34.84800,-29.51700,-56.77300,-29.04100,1.05500,0.25200,-1.00900
433.00000,-65.76900,44.88100,22.01300,65.97000,10.33600,-34.84800,-29.51700,-56.77300,-29.04100,0.83600,0.32100,-1.29000
432.00000,-67.37600,39.11200,19.54300,64.48300,9.93100,-34.84800,-29.51700,-56.77300,-29.04100,0.73300,0.44900,-1.79700
431.00000,-49.27000,40.05000,19.92600,64.70500,9.99500,-34.47700,-28.99500,-56.44600,-28.69200,0.72900,0.17200,-0.68700
430.00000,-39.15600,28.96200,15.82200,62.51600,9.27100,-34.47700,-28.99500,-56.44600,-28.69200,0.54500,0.18900,-0.75800
429.00000,-40.30000,22.28500,13.71600,61.58900,8.86600,-34.47700,-28.99500,-56.44600,-28.69200,0.44500,0.30900,-1.23700
428.00000,-35.34300,23.05500,13.95000,61.68300,8.91200,-33.32100,-27.96700,-56.01100,-28.13800,0.42700,0.24300,-0.97300
427.00000,-30.54200,19.69800,12.93700,61.29500,8.71400,-33.32100,-27.96700,-56.01100,-28.13800,0.38100,0.20600,-0.82400
426.00000,-28.74700,16.41300,11.94100,60.96700,8.52200,-33.32100,-27.96700,-56.01100,-28.13800,0.33500,0.22000,-0.87900
425.00000,-29.03400,15.18300,11.55700,60.85600,8.45000,-33.32100,-27.96700,-56.01100,-28.13800,0.31800,0.24200,-0.96700
424.00000,-23.89500,15.38000,11.61900,60.87400,8.46100,-31.60300,-26.83500,-55.59400,-27.59000,0.29400,0.17400,-0.69600
423.00000,-16.22500,11.88500,10.46200,60.59200,8.25600,-31.60300,-26.83500,-55.59400,-27.59000,0.25000,0.07500,-0.30000
422.00000,-12.81000,6.91500,8.38800,60.27300,7.94900,-31.60300,-26.83500,-55.59400,-27.59000,0.18400,0.07500,-0.30100
421.00000,-8.77300,4.90200,7.22500,60.17000,7.81200,-31.60300,-26.83500,-55.59400,-27.59000,0.15600,0.02400,-0.09700
420.00000,-8.59100,2.80000,5.54200,60.08000,7.65100,-31.60300,-26.83500,-55.59400,-27.59000,0.12200,0.05400,-0.21600
419.00000,-7.00400,2.71400,5.45700,60.07600,7.64400,-31.60300,-26.83500,-55.59400,-27.59000,0.12100,0.02300,-0.09400
