age_ka,temp,temp_min1,temp_plus1,temp_min2,temp_plus2,d18O_sw,d18O_min1,d18O_plus1,d18O_min2,d18O_plus2
1146.11094,1.1005,-0.53729,2.5667,-1.89337,3.97807,0.10058,-0.32547,0.49835,-0.71969,0.84971
1148.41113,1.43298,0.17902,2.83424,-1.23275,4.163,0.112,-0.22769,0.50028,-0.5956,0.83349
1150.61142,1.57784,0.32592,2.92624,-0.91494,4.12559,0.10735,-0.22028,0.4621,-0.53738,0.79895
1152.61167,1.67712,0.38568,2.95448,-0.93601,4.45391,-0.03052,-0.41731,0.32837,-0.7945,0.699
1154.3119,3.87825,1.65324,5.72638,-0.30159,7.25605,0.41796,-0.15046,0.8918,-0.62268,1.2653
1156.91223,4.72371,3.31083,6.06923,2.03873,7.46752,0.61435,0.22734,0.96131,-0.11166,1.32835
1164.91251,4.61284,3.34299,6.01175,2.03873,7.4494,0.58183,0.22491,0.9637,-0.14316,1.29059
1169.9129,NaN,1.32437,5.84163,1.32437,5.84163,NaN,-0.375,1.00874,-0.375,1.00874
1172.81242,NaN,1.52242,7.71584,-0.0722,9.13579,NaN,-0.16726,1.50354,-0.59087,1.70369
1174.51214,4.71488,3.32167,5.99398,2.10496,7.29318,0.67193,0.30509,1.02175,-0.00892,1.34937
1175.21219,4.624,3.18718,5.98695,1.73482,7.34059,0.68702,0.3048,1.06574,-0.00856,1.40282
1177.21222,NaN,0.24136,6.73607,-0.28501,7.43043,NaN,-0.16534,1.44026,-0.50158,1.60577
1178.51213,3.45817,2.15647,4.75894,0.55922,6.05573,0.3528,-0.05205,0.75167,-0.43094,1.19614
1179.51209,3.42313,2.10344,4.77139,0.53449,6.19978,0.19324,-0.12957,0.54391,-0.49636,0.94759
1181.01204,NaN,1.08462,6.57235,0.12109,7.84456,NaN,-0.40842,1.11352,-0.70182,1.47716
1182.61217,3.83029,2.47752,5.06622,1.26468,6.36476,0.40655,0.06658,0.74376,-0.25765,1.08767
1184.11229,2.91045,1.39805,4.36716,-0.1009,5.88731,0.20268,-0.20452,0.57869,-0.57318,0.98112
1185.41251,2.48471,1.15716,3.8185,-0.27047,5.06182,0.56111,0.02987,0.99985,-0.44886,1.39359
1186.41267,2.47088,1.13667,3.78951,-0.05533,5.05918,0.748,0.40075,1.12638,0.05222,1.42795
1187.31282,NaN,-0.3964,6.52157,-1.70504,7.52582,NaN,-0.45566,1.22362,-0.85753,1.69394
1188.61303,2.87035,1.52428,4.31214,0.26321,5.55925,0.72625,0.22933,1.16594,-0.18281,1.54857
1189.71322,2.87398,1.39,4.33189,0.07442,5.40953,0.89574,0.51853,1.26686,0.19089,1.57309
1192.61361,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1193.01362,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1196.31375,NaN,-2.44278,3.80148,-3.72893,5.94979,NaN,-0.19516,1.43198,-0.56259,2.03225
1198.4138,0.6774,-0.62873,2.02472,-1.94221,3.22498,0.63917,0.3002,1.00242,-0.0409,1.34627
1199.71357,0.58731,-0.61266,1.92373,-1.75541,3.17478,0.63765,0.30824,0.98914,0.04883,1.30973
1201.21335,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1203.01334,NaN,0.80937,3.68856,0.80937,3.68856,NaN,0.72581,1.53075,0.72581,1.53075
1206.21365,NaN,-2.17732,3.9217,-3.6115,5.22557,NaN,-0.01246,1.64164,-0.37962,1.95406
1207.6136,NaN,-2.15762,3.90875,-3.6115,5.22557,NaN,-0.00834,1.62953,-0.37962,1.95406
1208.11362,0.90336,-0.43153,2.15114,-1.68586,3.48484,0.52617,0.14666,0.91079,-0.21102,1.30892
1211.11355,0.9221,-0.34918,2.15838,-1.68006,3.30273,0.41608,0.0732,0.75137,-0.30547,1.11921
1213.71346,NaN,-0.30076,5.87234,-1.79434,6.88204,NaN,0.01177,1.61055,-0.32107,1.93387
1216.81329,2.8964,1.51096,4.20868,0.2088,5.53852,0.63965,0.27295,1.01152,-0.08064,1.35651
1219.51307,2.90869,1.50729,4.32857,0.27836,5.56043,0.56025,0.17612,0.92289,-0.13579,1.23824
1224.01318,NaN,-0.90015,5.40568,-2.57939,6.85346,NaN,-0.95334,0.9801,-1.48178,1.24636
1227.51348,2.18741,0.86047,3.57939,-0.37701,5.00031,-0.09172,-0.48216,0.34158,-0.8575,0.72816
1228.81355,2.73896,1.32745,4.14505,-0.04762,5.52058,-0.08768,-0.46503,0.2846,-0.82512,0.65353
1231.41388,2.99297,1.60247,4.34074,0.35641,5.73684,-0.0808,-0.442,0.29828,-0.76978,0.67404
1233.21324,3.64199,2.23217,5.04834,0.7825,6.26793,0.0672,-0.30711,0.42441,-0.6718,0.74806
1235.6133,3.95376,2.52197,5.22263,1.09645,6.69342,0.207,-0.16164,0.54876,-0.52769,0.91708
1237.21387,2.97257,1.57608,4.51631,0.14378,6.121,-0.01183,-0.38453,0.40357,-0.77765,0.79692
1239.21375,2.56988,1.24927,3.97319,-0.00856,5.23481,-0.12823,-0.49845,0.22627,-0.83619,0.59814
1240.61358,2.57127,1.18313,3.97934,0.00444,5.21381,-0.14576,-0.52847,0.21151,-0.83967,0.53861
1242.41331,1.93223,0.55316,3.30374,-0.71106,4.64955,0.58316,-0.16767,1.07026,-0.70466,1.45086
1245.41289,NaN,-1.31279,4.98236,-3.18003,6.29917,NaN,0.00087,1.5868,-0.43833,2.25901
1246.61283,0.62952,-0.90619,2.17622,-2.08067,3.59158,0.61252,0.23469,0.9887,-0.13567,1.36116
1247.71275,NaN,-2.48372,3.21107,-3.47963,3.95227,NaN,-0.20148,1.37181,-0.48859,1.70241
1248.01277,0.15758,-1.23991,1.49194,-2.48441,2.68609,0.56851,0.20711,0.91094,-0.17089,1.25507
1250.01281,0.17077,-1.28063,1.4684,-2.4686,2.75286,0.58109,0.22498,0.95729,-0.15829,1.26761
1251.11276,NaN,-1.12655,4.94998,-2.37578,6.69196,NaN,0.17245,1.7983,-0.27952,2.36872
1252.2128,1.91887,0.60674,3.23449,-0.68702,4.62606,0.96551,0.60909,1.2982,0.26689,1.69208
1252.41282,2.02493,0.63789,3.25277,-0.58148,4.68154,0.93856,0.57673,1.26275,0.2666,1.65026
1253.51287,NaN,-1.1307,5.4202,-3.17292,6.39381,NaN,-0.04555,1.64373,-0.4459,1.91689
1254.41286,2.23243,0.83858,3.60316,-0.44083,4.90149,0.79549,0.40621,1.14052,0.03098,1.5262
1256.01314,NaN,-0.79658,5.44192,-2.28958,7.21002,NaN,-0.2985,1.33365,-0.6066,1.77347
1257.01317,1.94853,0.63338,3.29018,-0.7469,4.62315,0.41323,0.05294,0.76494,-0.34435,1.12669
1258.01311,1.79004,0.57425,3.1581,-0.81748,4.37501,0.34595,-0.0146,0.69787,-0.39735,0.98571
1258.51309,1.56975,0.25335,2.86531,-1.04324,4.21877,0.23222,-0.12414,0.5869,-0.43814,0.94856
1259.61308,1.50048,0.13675,2.83943,-1.0631,4.31341,0.1841,-0.17717,0.53882,-0.51592,0.97202
1260.21313,1.61631,0.16788,3.04633,-1.06298,4.53849,0.18306,-0.20075,0.55036,-0.58467,1.04143
1261.81328,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1264.31351,NaN,-1.10698,5.37018,-1.55288,5.94379,NaN,-0.43854,1.23379,-0.63838,1.52057
1266.21381,NaN,-1.18074,5.57979,-1.55288,5.94379,NaN,-0.45003,1.26125,-0.63838,1.52057
1266.31382,2.21012,0.89576,3.52866,-0.34606,4.88644,0.80402,0.33927,1.1985,-0.09907,1.58221
1268.5141,NaN,-0.72406,5.28885,-2.04385,6.4174,NaN,0.18167,1.79641,-0.22666,2.08628
1268.61411,1.70368,0.2931,3.12707,-1.08783,4.46047,0.76815,0.39358,1.13741,0.03357,1.5252
1270.2137,NaN,-1.5078,4.53161,-2.42051,5.10741,NaN,-0.10974,1.61348,-0.51899,1.85499
1270.51366,1.50716,0.22518,2.86599,-1.18379,4.12122,0.70306,0.35184,1.06895,-0.04843,1.41191
1270.81363,1.6162,0.20583,2.89322,-1.19276,4.11166,0.70156,0.30893,1.02116,-0.10907,1.3718
1273.1133,NaN,-0.40597,5.78486,-1.36407,7.528,NaN,-0.38709,1.4194,-0.68535,1.83123
1274.81299,2.65982,1.33428,4.00279,0.03833,5.28551,0.46084,0.07852,0.85272,-0.27942,1.22048
1275.61304,2.70271,1.42958,4.08015,0.04652,5.42576,0.3737,0.04588,0.71939,-0.3533,1.05194
1278.01283,NaN,0.31101,7.65818,-0.63465,8.23818,NaN,-0.38831,1.43108,-0.61107,1.71012
1279.51254,NaN,0.0959,6.69041,-0.83989,8.23818,NaN,-0.42874,1.33261,-0.6443,1.71012
1280.31267,3.05302,1.70379,4.44941,0.30401,5.78951,0.35485,-0.01945,0.71294,-0.37827,1.07885
1283.11298,2.93486,1.52239,4.32543,0.10893,5.68592,0.31747,-0.05685,0.67925,-0.42684,1.04774
1283.81293,2.71945,1.36378,4.03775,-0.1285,5.39074,0.53717,0.11431,0.95145,-0.29312,1.32734
1291.51251,2.64482,1.37774,4.06343,0.01198,5.47844,0.64956,0.30017,1.02076,-0.10073,1.38631
1296.61244,NaN,-1.21933,4.9387,-2.26221,6.23211,NaN,-0.45891,1.21416,-0.76432,1.52307
1300.6122,1.80706,0.4536,3.18669,-0.91008,4.38709,0.47209,0.09346,0.82976,-0.27493,1.14325
1303.21194,1.69203,0.30109,3.16842,-1.03927,4.32414,0.48838,0.11959,0.84213,-0.31787,1.17831
1311.81107,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1318.31145,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1324.8108,NaN,-1.46427,1.74868,-1.46427,1.74868,NaN,-0.31166,0.72164,-0.31166,0.72164
1331.21042,NaN,-2.14143,3.9716,-3.43789,5.65003,NaN,-0.43262,1.2293,-0.74424,1.56163
1334.71001,0.85648,-0.5142,2.17088,-1.94003,3.50459,0.47625,0.10088,0.83663,-0.24159,1.21562
1337.10968,0.93243,-0.57179,2.38494,-2.03161,3.61258,0.5432,0.13569,0.91412,-0.20085,1.26567
1339.30966,NaN,-1.29835,4.85895,-2.52147,5.76204,NaN,-0.79523,0.83833,-1.18425,1.11297
1344.80951,NaN,-1.30815,4.89851,-1.95859,5.76204,NaN,-0.86211,0.83843,-1.18425,1.07041
1345.2096,1.82595,0.47223,3.17281,-0.82019,4.45401,0.05452,-0.3085,0.40417,-0.67973,0.70662
1347.10984,2.09985,0.77638,3.45629,-0.59999,4.70873,0.12557,-0.232,0.48236,-0.58764,0.84564
1349.20999,2.25001,0.84826,3.5205,-0.66125,4.70337,-0.07358,-0.50371,0.32157,-0.86408,0.69733
1350.50993,2.59918,1.20247,3.9215,-0.1508,5.29148,-0.1026,-0.48601,0.25689,-0.84042,0.63281
1352.10977,2.94805,1.58775,4.29072,0.21527,5.6312,-0.09648,-0.45907,0.26565,-0.8312,0.60408
1353.50966,2.32789,0.85109,3.73855,-0.44461,4.97619,-0.28965,-0.66196,0.07467,-1.00062,0.41777
1355.51008,1.99878,0.62242,3.39239,-0.59302,4.5516,-0.17352,-0.55495,0.20379,-0.93346,0.55666
1356.91024,2.39002,0.98954,3.71598,-0.42216,5.0537,0.0171,-0.37588,0.35657,-0.76975,0.70601
1358.71006,3.90376,2.26366,5.4807,0.80427,6.99125,0.72487,0.03251,1.21618,-0.43617,1.56978
1361.80944,NaN,1.12234,7.77359,-0.6084,9.4255,NaN,0.11467,1.79885,-0.0749,2.15973
1363.00934,3.69477,2.26547,5.32182,0.84839,6.81981,0.66959,0.2805,1.10751,-0.07856,1.46578
1364.70948,3.23758,1.85086,4.54784,0.63859,5.88562,0.6436,0.28909,0.99773,-0.06982,1.37
1365.80959,2.57199,1.15446,3.96172,-0.22982,5.38538,0.53628,0.17865,0.90564,-0.20698,1.27989
1367.60963,2.19705,0.91306,3.57253,-0.42024,4.90175,0.60909,0.24304,0.98344,-0.11353,1.33458
1368.70968,1.35374,-0.03828,2.7089,-1.34436,4.14172,0.51256,0.15422,0.87934,-0.21519,1.21767
1370.4099,1.05297,-0.27717,2.41439,-1.4937,3.59275,0.48066,0.13135,0.83441,-0.21685,1.11875
1371.20991,1.2872,-0.13292,2.63732,-1.34866,3.95914,0.57947,0.20839,0.92348,-0.13802,1.26393
1373.41016,1.26609,-0.05261,2.61555,-1.46569,3.90206,0.55221,0.20147,0.91613,-0.15142,1.26436
1375.80998,1.2326,-0.07657,2.57269,-1.6468,3.85638,0.54525,0.19183,0.90508,-0.19729,1.248
1376.00998,1.21442,-0.09839,2.58347,-1.51157,3.8566,0.53028,0.16765,0.89005,-0.17465,1.23948
1377.81003,1.80243,0.4027,3.14764,-1.06302,4.64336,0.67705,0.29422,1.02934,-0.07051,1.40051
1379.51042,2.04196,0.76509,3.39844,-0.62182,4.77998,0.42107,0.01202,0.8429,-0.36325,1.25522
1381.11036,1.8463,0.51108,3.29006,-0.86085,4.45958,0.21985,-0.14187,0.6023,-0.50265,0.93048
1383.0102,1.65469,0.39,3.0379,-0.76152,4.29687,0.19539,-0.13713,0.55752,-0.48263,0.92129
1384.51021,1.75861,0.4123,3.07501,-0.80209,4.29687,0.23574,-0.12709,0.57146,-0.47497,0.91173
1386.91068,1.8477,0.46903,3.1432,-0.77225,4.45454,0.11535,-0.27025,0.48244,-0.61512,0.85828
1388.51064,2.68955,1.20278,4.20702,-0.31683,5.56915,0.25889,-0.1334,0.65359,-0.52871,0.99013
1391.2103,3.13728,1.83119,4.50955,0.58358,5.6579,0.32545,-0.00799,0.70188,-0.33177,1.02361
1393.01022,3.24564,1.93441,4.46074,0.51272,5.80118,0.33019,-0.01367,0.66502,-0.3681,1.00492
1395.91024,3.26483,1.86492,4.56104,0.50293,5.80515,0.27564,-0.09492,0.60648,-0.47551,0.965
1397.91025,3.2428,1.83139,4.61593,0.62605,5.57896,0.23559,-0.11202,0.60045,-0.45433,0.87895
1402.00994,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1406.30999,NaN,-3.06041,3.37063,-5.03349,5.42495,NaN,-0.67922,0.96478,-1.37423,1.46027
1409.01028,0.20381,-1.24277,1.51647,-2.64978,2.85488,0.19454,-0.17209,0.57218,-0.5565,0.93444
1411.61026,0.75432,-0.63668,2.25488,-2.113,3.66409,0.3836,0.00631,0.76487,-0.35549,1.12799
1413.4103,1.17393,-0.20527,2.4789,-1.45762,3.79195,0.30493,-0.06861,0.67369,-0.44974,1.0376
1417.51072,NaN,-2.01065,4.40465,-3.49765,5.63139,NaN,-0.61596,0.99731,-1.0967,1.1706
1418.91094,1.8752,0.43091,3.20496,-0.77408,4.56239,0.4751,0.09226,0.84954,-0.30884,1.23585
1421.51091,1.96418,0.64013,3.28614,-0.55122,4.65769,0.55237,0.17796,0.92663,-0.13186,1.2957
1421.81091,1.95517,0.58826,3.27817,-0.67032,4.59712,0.44427,-0.00302,0.88696,-0.38589,1.28411
1427.01086,1.94823,0.60986,3.21042,-0.69194,4.49794,0.2903,-0.11073,0.74556,-0.5026,1.13534
1429.01083,2.26457,0.91984,3.58433,-0.51318,4.79183,0.22533,-0.12902,0.58503,-0.53966,0.93239
1432.4107,2.41869,1.07313,3.78322,-0.31991,4.94487,0.00644,-0.38191,0.3906,-0.77538,0.80489
1434.61077,3.41895,1.80476,4.81818,0.3896,6.22681,0.12933,-0.29514,0.50708,-0.66554,0.8366
1438.01122,3.89144,2.43642,5.21467,1.2718,6.51272,0.31388,-0.07002,0.6667,-0.39552,0.99886
1440.41157,3.41071,1.98072,4.73764,0.61081,6.20579,0.22207,-0.15262,0.59267,-0.48471,0.96928
1443.6115,3.01592,1.72183,4.45439,0.54054,5.76312,0.2432,-0.11178,0.62537,-0.45954,0.97931
1445.81188,3.45598,2.02267,4.86305,0.56319,6.19918,0.38921,0.01935,0.74975,-0.37712,1.11623
1448.11165,3.48733,2.14856,4.87107,0.82927,6.17268,0.79597,0.36648,1.20496,-0.10944,1.54731
1452.11081,NaN,0.22662,6.55138,-0.86617,8.56756,NaN,0.07138,1.71047,-0.1248,2.04956
1453.61096,3.41044,2.00037,4.80227,0.94503,5.95623,0.94488,0.57157,1.31867,0.30428,1.6058
1456.11117,NaN,-1.35165,4.92009,-2.50932,6.27879,NaN,-0.41062,1.27141,-0.67174,1.51299
1457.51116,NaN,-1.31445,4.96105,-2.50932,6.27879,NaN,-0.40779,1.27662,-0.65053,1.51299
1457.81123,1.85167,0.48615,3.23637,-0.79902,4.59759,0.74175,0.31764,1.16451,-0.09081,1.53671
1460.51114,1.77469,0.43285,3.27955,-0.77165,4.52963,0.88159,0.54117,1.24946,0.19062,1.5847
1462.11101,NaN,-2.13093,4.22418,-2.73129,5.18675,NaN,-0.23136,1.4284,-0.50675,1.67942
1463.8108,0.76709,-0.52019,2.19587,-1.79978,3.57963,0.42791,0.07105,0.79714,-0.30126,1.22239
1465.31097,1.1214,-0.24509,2.44445,-1.65326,3.84801,0.43325,0.06461,0.78334,-0.30563,1.18631
1466.71095,1.81765,0.36055,3.36976,-1.03835,4.91649,0.18489,-0.23885,0.60761,-0.59851,0.98992
1470.81153,2.32252,0.83299,3.81848,-0.71237,5.22007,0.18522,-0.20634,0.57211,-0.58177,0.94514
1472.71173,3.43299,2.1196,4.86682,0.7363,6.23105,0.30806,-0.04083,0.71257,-0.3903,1.04981
1475.8121,NaN,0.4025,6.86924,-1.788,7.92799,NaN,-0.49922,1.17117,-0.68675,1.36919
1477.11215,3.75503,2.41711,5.19871,1.08859,6.38013,0.29467,-0.07685,0.65441,-0.41977,1.01654
1479.51203,4.09316,2.74791,5.42246,1.50464,6.79811,0.42224,0.04363,0.78179,-0.26962,1.13463
1483.41164,NaN,1.1395,7.28935,-1.46195,8.29165,NaN,-0.31962,1.27588,-1.02532,1.43952
1485.01154,3.84637,2.43775,5.1927,0.97532,6.57919,0.34948,-0.02499,0.69117,-0.37137,1.07802
1487.51196,3.60455,2.23464,4.9329,0.88489,6.20194,0.31117,-0.06236,0.68027,-0.42111,0.99912
1489.112,2.75508,1.34414,4.23959,-0.19394,5.60027,0.82244,0.24899,1.28484,-0.21724,1.68056
1495.51235,NaN,-0.92874,5.59067,-1.76153,7.30066,NaN,0.1508,1.86207,-0.21024,2.56564
1497.31232,2.81669,1.42142,4.22183,0.05726,5.47389,1.10659,0.76777,1.49189,0.42207,1.87222
1498.91238,3.07464,1.76183,4.39905,0.59209,5.64471,1.2455,0.8687,1.56267,0.55752,1.91114
1500.91267,2.3164,0.80994,3.65789,-0.58069,5.09695,1.07361,0.65589,1.42222,0.30276,1.76869
1502.31299,1.83994,0.53856,3.1666,-0.76714,4.37204,0.79976,0.44404,1.16169,0.08144,1.50039
1503.61329,1.08242,-0.32544,2.58647,-1.65958,3.99675,0.53817,0.1658,0.93501,-0.17548,1.31311
1505.51339,0.8181,-0.49519,2.20436,-1.72099,3.52656,0.3181,-0.02275,0.70573,-0.39538,1.08994
1506.81373,2.11713,0.44949,3.71089,-1.1222,5.03104,0.6343,0.17413,1.06728,-0.27074,1.45191
1508.41415,NaN,-0.36866,5.87824,-2.35404,6.71026,NaN,-0.06206,1.6198,-0.64908,1.76113
1508.71423,2.69441,1.41212,3.99027,0.11365,5.30989,0.74981,0.39883,1.08542,0.0351,1.4868
1510.21454,3.42994,2.04267,4.95295,0.73893,6.33291,0.89815,0.53512,1.31358,0.15555,1.67062
1512.71409,3.87415,2.55843,5.27954,1.21388,6.43469,0.77134,0.381,1.18911,0.01672,1.57167
1514.3137,4.12065,2.72132,5.51279,1.36234,6.73951,0.71821,0.34648,1.07931,-0.01939,1.42455
1517.11375,4.22933,2.89668,5.5676,1.56348,6.92536,0.71012,0.35408,1.07348,-0.00521,1.43652
1519.01395,3.67384,2.28686,5.08006,0.8556,6.37427,0.53324,0.15817,0.91274,-0.20247,1.26252
1521.81387,3.36722,1.99908,4.70354,0.67225,5.92929,0.51791,0.15347,0.86967,-0.21789,1.22248
1523.61355,4.34636,2.96936,5.76677,1.46067,7.21594,0.77437,0.41527,1.14734,0.02362,1.49655
1525.91333,4.5582,3.29063,5.99385,1.90067,7.43517,0.83095,0.49858,1.18715,0.09986,1.54466
1526.11328,4.61105,3.22013,5.94016,1.7065,7.58734,0.82839,0.46939,1.17599,0.06212,1.5174
1533.01319,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1539.21313,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1542.11318,NaN,-0.35435,5.79588,-2.00356,7.62824,NaN,-0.13546,1.56977,-0.71647,1.88285
1546.81246,NaN,-0.37779,5.80843,-2.00356,7.62824,NaN,-0.14055,1.57254,-0.71647,1.88285
1548.31246,2.67758,1.3565,3.96726,0.02815,5.40648,0.68047,0.32145,1.04568,-0.06003,1.40711
1548.91231,1.02261,-0.51247,2.58738,-1.95201,4.09711,0.18003,-0.25991,0.59167,-0.68925,1.03457
1554.11221,1.47248,0.09811,2.7854,-1.23472,4.02484,0.32386,-0.03449,0.65846,-0.39683,1.04315
1555.01217,0.51009,-0.92951,1.9043,-2.23871,3.27722,0.01704,-0.38431,0.39917,-0.76638,0.80169
1556.11214,0.28214,-1.07012,1.54835,-2.40557,2.88278,-0.10414,-0.49103,0.26017,-0.8678,0.56457
1556.51213,0.37252,-1.05006,1.59006,-2.37467,3.04445,-0.16711,-0.52782,0.18939,-0.92754,0.47583
1557.812,NaN,0.00812,6.05448,-1.0879,8.28879,NaN,-0.4765,1.12821,-0.73257,1.46813
1559.61149,3.04873,1.78013,4.35483,0.48733,5.67726,0.29244,-0.069,0.62233,-0.40081,1.00358
1561.11141,3.08873,1.72864,4.25526,0.56785,5.2427,0.25244,-0.09812,0.58735,-0.42856,0.92197
1563.51112,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1566.01089,NaN,-0.30263,6.31995,-2.13495,7.32782,NaN,-0.47326,1.26961,-0.87623,1.76081
1567.70999,NaN,-0.26145,6.31569,-2.06789,7.32782,NaN,-0.47065,1.26177,-0.81633,1.76081
1568.00991,2.33878,0.83187,3.89712,-0.64342,5.26122,0.53138,0.13057,0.93608,-0.21063,1.32774
1570.20994,1.95421,0.52602,3.49272,-0.75638,5.03831,0.51536,0.12936,0.91539,-0.20191,1.2839
1570.61008,1.45285,0.16321,2.87284,-1.07675,4.08347,0.51179,0.14057,0.89858,-0.18776,1.24369
1571.61033,2.15361,0.75583,3.55939,-0.71271,4.94546,0.73395,0.35651,1.13242,-0.00589,1.45896
1573.11051,2.43124,1.0939,3.78352,-0.22746,5.0005,0.95876,0.56263,1.34291,0.26849,1.72071
1574.21085,0.9748,-0.65963,2.77471,-2.14014,4.5828,0.67526,0.2675,1.14889,-0.14509,1.62924
1575.31059,0.28652,-1.01511,1.73213,-2.22937,2.99297,0.47544,0.1175,0.84654,-0.23935,1.23336
1576.21023,0.27561,-0.75661,1.6934,-2.05101,2.92457,0.45653,0.15562,0.86131,-0.23616,1.17124
1578.40965,NaN,0.13768,6.79239,-1.01698,8.29327,NaN,0.14691,1.94524,-0.24538,2.48865
1579.90963,3.70053,2.24806,5.03195,0.84809,6.28787,1.04787,0.66833,1.4307,0.28491,1.75944
1580.60968,3.62904,2.19038,4.93461,0.98335,6.12382,0.95777,0.61084,1.354,0.21654,1.62043
1583.50926,NaN,-0.15251,5.89716,-1.96999,7.29995,NaN,-0.12855,1.48194,-0.46855,1.84642
1585.10936,2.70821,1.46295,4.02928,0.11272,5.35948,0.49606,0.13103,0.88607,-0.23187,1.27987
1586.20934,2.49057,1.08725,3.82009,-0.20778,5.09655,0.36494,0.00855,0.69773,-0.32706,1.06804
1587.90917,2.27002,0.99599,3.65527,-0.23696,4.8646,0.47789,0.1289,0.84865,-0.25249,1.18217
1591.9084,2.32987,1.13369,3.62903,-0.22406,4.73885,0.53606,0.22496,0.88845,-0.0693,1.24567
1593.50822,NaN,-0.5081,5.90357,-1.95302,6.98001,NaN,-0.56406,1.33727,-0.95553,1.6886
1597.5075,2.72048,1.34913,4.02748,0.02387,5.34695,0.30348,-0.11506,0.7495,-0.46355,1.16546
1599.30787,2.24081,0.83734,3.58352,-0.44741,4.76044,0.06318,-0.31339,0.42898,-0.64893,0.75859
1601.00758,2.05097,0.74651,3.39975,-0.54969,4.65599,0.0635,-0.28363,0.43476,-0.61961,0.75616
1604.50782,NaN,-1.02018,5.12939,-1.657,6.89921,NaN,-0.70594,0.93272,-0.9394,1.43676
1605.50771,2.38539,1.02016,3.95757,-0.1306,5.22921,0.17153,-0.19729,0.55096,-0.53726,0.922
1609.50794,NaN,0.65549,6.68531,-0.16909,8.04282,NaN,-0.27529,1.50321,-0.52808,1.96995
1611.60862,3.63169,2.38833,5.01048,1.08452,6.29277,0.67322,0.30282,1.08413,-0.07337,1.43581
1612.60888,2.62276,1.14314,4.20923,-0.27755,5.67259,0.53642,0.16881,0.9352,-0.23111,1.34312
