age_ka,SST,temp_min2,temp_min1,temp,temp_plus1,temp_plus2
1384.45,16.8,14.08315,15.01325,16.46232,17.88728,18.82919
1386.9,16.7,13.99723,14.93736,16.35162,17.7564,18.68722
1390.1,18.2,15.4901,16.44358,17.8785,19.32882,20.28467
1393.5,18.6,15.87443,16.83229,18.27944,19.71217,20.64709
1396.55,18.8,16.11333,17.04453,18.47542,19.9094,20.8481
1399.45,18.4,15.69595,16.63878,18.06327,19.51507,20.46279
1402.3,17.6,14.92993,15.85055,17.28643,18.69669,19.62949
1404.9,17.1,14.40462,15.31442,16.73049,18.17272,19.12344
1407.2,16.1,13.37872,14.31993,15.73006,17.15721,18.09274
1409.4,15.4,12.67061,13.61357,15.03709,16.46637,17.38507
1411.6,15.5,12.77444,13.70519,15.13763,16.55585,17.48591
1413.9,15.6,12.88228,13.80203,15.22677,16.67524,17.62239
1416.2,16.4,13.65472,14.60197,16.02725,17.46953,18.41476
1419.05,14.7,11.95588,12.8986,14.30476,15.74125,16.67605
1422.2,17.8,15.07773,16.01085,17.45345,18.89028,19.81239
1425.7,19.1,16.41628,17.35418,18.79245,20.23736,21.15351
1429.9,20.4,17.71993,18.66665,20.11337,21.55696,22.53132
1434.7,20,17.33676,18.26457,19.71855,21.15047,22.10757
1439.25,19.6,16.90541,17.85646,19.29789,20.72624,21.6985
1443.2,19.8,17.11588,18.05976,19.50136,20.93852,21.87884
1446.9,20.1,17.4518,18.36826,19.8156,21.23772,22.19381
1450.15,19.9,17.22617,18.14199,19.60131,21.04624,22.00451
1452.5,17.5,14.80441,15.7316,17.15365,18.58844,19.54063
1455.2,16.6,13.90134,14.83181,16.23634,17.64869,18.59325
1459.1,16.7,13.97405,14.89792,16.33391,17.77534,18.73343
1461.5,16.9,14.19075,15.11225,16.53374,17.96609,18.90123
1464.9,16.8,14.10672,15.0277,16.44969,17.86534,18.80949
1469.5,17.8,15.09258,16.0317,17.46607,18.89078,19.83225
1473.3,17.8,15.11653,16.05179,17.47532,18.90183,19.84838
1478.1,19.8,17.12827,18.06246,19.49262,20.93714,21.88606
1483,20.1,17.42154,18.37775,19.82368,21.27978,22.21003
1487.194,20.1,17.43794,18.37713,19.8141,21.2659,22.25018
1492.6,16.3,13.56475,14.50618,15.9351,17.36312,18.31332
1495.05,15.7,12.98124,13.91166,15.33934,16.76928,17.73258
1498.2,15.7,12.97553,13.90725,15.32799,16.75096,17.68205
1501.8,16.2,13.49304,14.41151,15.84386,17.26224,18.18698
1505.4,15.4,12.66117,13.61286,15.02525,16.45231,17.3633
1508.7,16,13.25811,14.19023,15.61812,17.04495,18.00011
1511.8,17.6,14.89371,15.83544,17.25936,18.70346,19.62896
1515.4,18.9,16.20307,17.16572,18.5843,20.0132,20.97202
1519,18.9,16.21352,17.15362,18.60278,20.04243,20.98197
1522.45,18.6,15.92193,16.84564,18.29565,19.71668,20.65302
1524.1,18.3,15.59713,16.54083,17.97647,19.39403,20.35307
1526.7,17.5,14.80432,15.72792,17.15137,18.59537,19.52509
1529,17,14.27008,15.22357,16.64877,18.09206,19.03414
1531.6,15.2,12.49715,13.39913,14.82357,16.22971,17.16162
1534.1,15.2,12.45404,13.3837,14.80998,16.24503,17.18134
1536.4,15.4,12.66265,13.59333,15.0014,16.43942,17.38393
1539.1,14.7,11.96567,12.9062,14.32946,15.75613,16.67781
1542.5,14.9,12.15222,13.10139,14.52781,15.93389,16.87466
1546.1,15.7,12.97628,13.90741,15.33156,16.76555,17.7001
1549.75,16.3,13.57745,14.5125,15.93456,17.37347,18.327
1553.5,17.6,14.88782,15.78943,17.24268,18.68138,19.61827
1557.25,17.6,14.88758,15.82495,17.25457,18.6875,19.61732
1560.9,18.2,15.51797,16.43111,17.87935,19.32444,20.25607
1562.7,18.8,16.09687,17.04095,18.48826,19.93422,20.8856
1565.6,18.9,16.21728,17.1718,18.59849,20.01223,20.95758
1568.3,18.1,15.39391,16.32121,17.75181,19.19432,20.14634
1570.65,17.6,14.85989,15.81872,17.24243,18.69328,19.66601
1573.5,17.4,14.7219,15.64263,17.06618,18.48789,19.42276
1577.1,16.9,14.17797,15.11746,16.54834,17.96551,18.88761
1580.8,17,14.2729,15.22492,16.64408,18.07481,19.01685
1584.5,18,15.31234,16.24027,17.65422,19.10581,20.02797
1588.6,16.9,14.21646,15.13546,16.54827,17.97871,18.93259
1593.05,16.7,13.98857,14.91852,16.33647,17.78555,18.69561
1597.1,17.8,15.09093,16.02388,17.44408,18.88291,19.80899
1600.6,18.6,15.92496,16.85159,18.2755,19.70758,20.62431
1604,18.6,15.90659,16.84367,18.29281,19.71941,20.66795
1607.7,17.6,14.89324,15.83311,17.25415,18.67524,19.60722
1611.5,16.4,13.69083,14.62194,16.03548,17.47268,18.40291
1615.2,16.7,13.96536,14.91113,16.32674,17.7714,18.72078
1618.7,17.1,14.40783,15.34566,16.75385,18.19348,19.14698
1621.6,17.6,14.90612,15.83178,17.26789,18.70255,19.63915
1624.55,16.9,14.19153,15.12828,16.54381,17.98379,18.93018
1627.85,17.5,14.79847,15.73842,17.15632,18.59829,19.53371
1631.35,18,15.32608,16.23931,17.65228,19.10141,20.02309
1634.65,18,15.3087,16.24032,17.67024,19.10065,20.07146
1638.1,18.1,15.40789,16.35187,17.78498,19.23584,20.17655
1641.4,17.1,14.39034,15.30414,16.73967,18.17937,19.10704
1644.35,16.4,13.66908,14.61617,16.0454,17.47392,18.41205
1647.2,15.6,12.87987,13.80461,15.23566,16.68829,17.61105
1650.5,15.8,13.06442,13.98583,15.4397,16.85738,17.80542
1654.1,15.2,12.4614,13.40846,14.83192,16.2475,17.17681
1657.7,15.3,12.57,13.49926,14.93831,16.35636,17.33368
1661.3,16.2,13.45216,14.40186,15.83158,17.25104,18.18797
1664.9,16.9,14.18521,15.09847,16.53777,17.96434,18.90926
1668.2,17.2,14.50039,15.4316,16.8628,18.28514,19.22786
1669.8,18,15.31051,16.25923,17.66611,19.10148,20.04328
1673.4,18.6,15.92024,16.85002,18.28587,19.73716,20.69862
1675.2,18.3,15.59653,16.53567,17.97112,19.4173,20.33932
1678.8,18.5,15.81576,16.73991,18.17298,19.62611,20.56311
1682.4,18.4,15.71833,16.64424,18.08272,19.51081,20.4502
1686.1,18.8,16.10414,17.05432,18.48817,19.92255,20.87105
1689.2,18.4,15.70872,16.64035,18.06824,19.50633,20.44565
1692.1,18.4,15.68213,16.61343,18.05365,19.50908,20.45684
1694.7,17.8,15.10147,16.03431,17.48049,18.8921,19.82571
1697,17.3,14.58042,15.51172,16.9661,18.39362,19.31313
1699.3,17.1,14.39711,15.32247,16.75064,18.19829,19.16452
1701.6,16,13.28973,14.19131,15.62494,17.07216,17.99727
1704.2,16.1,13.37556,14.29773,15.74309,17.16551,18.10024
1706.7,15.5,12.78308,13.71538,15.12729,16.57002,17.49046
1709,15.6,12.90517,13.82421,15.21507,16.64576,17.59168
1711.6,17.2,14.47239,15.42261,16.87005,18.31187,19.24304
1714.2,15.9,13.20298,14.12876,15.56254,16.98107,17.92156
1716.5,17.9,15.16583,16.13427,17.56425,19.00723,19.95943
1718.8,18.1,15.41465,16.33022,17.77547,19.20559,20.14357
1721.1,15.3,12.53083,13.47583,14.91533,16.36572,17.32036
1723.7,14.9,12.17611,13.10998,14.52601,15.95376,16.88444
1726.6,16.2,13.48777,14.41455,15.83574,17.26337,18.19753
1730.1,17.2,14.48569,15.42326,16.85315,18.28737,19.22466
1733.7,16.9,14.18411,15.12102,16.55264,17.96253,18.91842
1737.6,17,14.28588,15.22362,16.63931,18.04714,18.98539
1742.3,17.4,14.70042,15.64254,17.07016,18.50723,19.44829
1747.1,17,14.31087,15.22764,16.64278,18.06727,19.01235
1751.9,17.7,15.00403,15.93912,17.36391,18.80343,19.75342
1756.6,17,14.27534,15.22143,16.66837,18.08016,19.03582
1760.5,19.1,16.41364,17.35427,18.78436,20.21824,21.16425
1764.2,18.9,16.23207,17.16421,18.59799,20.04267,20.99121
1767.8,19,16.31575,17.24514,18.68967,20.1365,21.07185
1771.4,19.1,16.43629,17.36466,18.79038,20.21383,21.14838
1775,17.7,14.95765,15.9028,17.33547,18.78646,19.74523
1778.6,17.5,14.79443,15.72738,17.17072,18.59367,19.52127
1781.6,16.8,14.10255,15.027,16.45703,17.87957,18.83513
1784.7,17,14.27157,15.22243,16.63343,18.09085,19.0294
1788.3,16.5,13.7723,14.71182,16.14359,17.55581,18.48285
1791.9,16,13.30708,14.2154,15.62953,17.06658,18.02788
1795.5,16.5,13.80007,14.74621,16.1617,17.58881,18.53474
1799.1,16.8,14.0852,15.02677,16.4379,17.87911,18.80641
1802.6,15.5,12.75656,13.6855,15.11113,16.57152,17.48431
1805.5,16.6,13.90468,14.83854,16.24631,17.66773,18.6173
1805.815,15.21578954,12.4726,13.40596,14.83479,16.26177,17.17373
1807.47,15.99003085,13.25022,14.21255,15.6294,17.05201,17.98497
1808.4,17.6,14.88667,15.82421,17.26175,18.7008,19.63928
1809.125,17.67955238,14.97589,15.93567,17.36177,18.78536,19.72613
1810.7,18.6,15.90461,16.84201,18.29293,19.70725,20.67169
1810.78,17.19879683,14.46124,15.41353,16.85639,18.30069,19.26816
1812.297,17.21365128,14.49792,15.43268,16.84997,18.28775,19.22872
1813,17.7,14.992,15.92593,17.38214,18.78518,19.71638
1813.952,17.37324307,14.65186,15.59816,17.02704,18.47898,19.41096
1815.607,17.90724202,15.20633,16.13674,17.58292,19.03039,19.98433
1817.262,18.08530076,15.37811,16.33011,17.74933,19.17424,20.10935
1818.917,18.11917399,15.41847,16.37721,17.79074,19.22511,20.16357
1820.572,18.47979661,15.78446,16.71449,18.16042,19.58588,20.51833
1822.089,18.58927684,15.87142,16.80687,18.25831,19.69365,20.62966
1823.744,17.08798378,14.36417,15.32017,16.7465,18.19415,19.13748
1824.295,16.66897488,13.96665,14.88619,16.31466,17.76062,18.67165
1825.398,16.84552657,14.14751,15.06782,16.48653,17.89948,18.84193
1826.364,16.8553816,14.14595,15.07974,16.50613,17.93385,18.87199
1827.053,16.65541133,13.92903,14.87193,16.31276,17.738,18.67369
1828.433,16.9750962,14.29004,15.20433,16.61374,18.04773,18.98211
1829.122,16.48631374,13.75144,14.68273,16.10542,17.5468,18.50708
1830.501,16.89591579,14.15629,15.09753,16.53212,17.97844,18.91651
1831.191,16.7632023,14.04302,14.97346,16.39231,17.82473,18.7648
1832.57,16.36982258,13.64843,14.59494,16.01026,17.4253,18.36414
1833.26,16.50754868,13.80087,14.72451,16.15207,17.58365,18.53159
1834.639,17.60017201,14.90075,15.84453,17.26049,18.69833,19.63011
1835.328,16.88687774,14.16026,15.10211,16.53479,17.96166,18.89908
1836.707,18.13380523,15.44633,16.38411,17.80237,19.25257,20.19829
1837.397,18.17946662,15.4896,16.43983,17.85975,19.29773,20.23975
1838.776,17.91116409,15.21618,16.15205,17.58077,19.00943,19.96268
1839.466,18.4713769,15.76984,16.70968,18.15372,19.59295,20.52588
1840.845,17.54906034,14.84737,15.76251,17.2006,18.62464,19.5543
1842.913,17.12249693,14.43286,15.34596,16.77346,18.22245,19.15747
1844.982,17.48990925,14.76787,15.70892,17.14691,18.58174,19.51812
1849.12,18.14847426,15.47588,16.4009,17.83446,19.25221,20.19479
1851.188,18.19581817,15.48149,16.41212,17.84737,19.29475,20.24215
1853.257,18.23782405,15.52317,16.46226,17.8927,19.34836,20.2921
1855.326,18.17166386,15.45492,16.39492,17.84721,19.26924,20.20606
1857.394,18.39187024,15.69208,16.64301,18.058,19.50399,20.42559
1859.463,18.6039654,15.9054,16.8311,18.27226,19.69678,20.62661
1861.532,18.77399393,16.06583,17.03132,18.43852,19.87874,20.82917
1863.601,18.67160757,16.00644,16.92505,18.35025,19.79844,20.73719
1865.669,18.39174724,15.70317,16.66283,18.07724,19.49393,20.44233
1869.807,17.73014573,15.02206,15.96616,17.40085,18.83017,19.76442
1871.875,17.40648586,14.72464,15.64108,17.07633,18.50123,19.42431
1873.944,15.87249496,13.1174,14.06041,15.4885,16.90623,17.85278
1876.013,15.64041355,12.90411,13.82362,15.25488,16.67115,17.59898
1878.081,16.4097928,13.69766,14.61629,16.05405,17.48242,18.4264
1880.15,15.19475571,12.44817,13.3841,14.80754,16.23137,17.15475
1882.219,15.89544324,13.15371,14.09448,15.52534,16.97732,17.88386
1884.288,16.16843291,13.44225,14.36701,15.81797,17.24817,18.16818
1886.356,16.80576641,14.12581,15.05025,16.46901,17.8929,18.80961
1888.425,15.67237531,12.92744,13.86427,15.28842,16.72993,17.65444
1890.494,16.44129737,13.70047,14.64646,16.06934,17.4926,18.44665
1892.562,17.27418138,14.58851,15.51374,16.92884,18.37209,19.30762
1894.631,18.47375796,15.77157,16.71313,18.15165,19.59576,20.54225
1896.7,18.39819435,15.70967,16.63623,18.06603,19.49977,20.42408
1898.768,18.3391912,15.65745,16.5867,18.02108,19.43307,20.37606
1900.837,18.32357116,15.64646,16.57774,17.99827,19.42813,20.36206
1902.906,18.49798484,15.79934,16.72894,18.15646,19.60457,20.53349
1904.975,18.18499572,15.4759,16.43707,17.86761,19.29745,20.23015
1907.043,18.09747477,15.39906,16.33574,17.78772,19.20803,20.14578
1909.112,18.19487107,15.5179,16.4411,17.87083,19.29459,20.22675
1911.181,17.65227471,14.90756,15.87725,17.32612,18.75574,19.69961
1913.249,14.94631167,12.19261,13.13302,14.56091,15.99269,16.94285
1915.318,14.92343308,12.20449,13.13236,14.54088,15.94119,16.87544
1917.387,15.55602157,12.81708,13.72758,15.16562,16.58711,17.51487
1919.455,16.38008138,13.68099,14.59308,16.02414,17.44972,18.37698
1921.524,17.30809766,14.58048,15.535,16.96258,18.38027,19.32644
1923.593,16.7872956,14.10777,15.0097,16.42944,17.86284,18.79909
1925.662,16.28625849,13.54552,14.49498,15.90968,17.34753,18.28975
1927.73,17.18002463,14.47807,15.41912,16.85546,18.26139,19.20593
1929.799,16.77701493,14.05236,15.00155,16.41712,17.85201,18.76832
1931.868,17.24272666,14.53685,15.45927,16.88976,18.35834,19.30528
1933.936,18.0207362,15.35851,16.26597,17.68768,19.1358,20.08249
1936.005,18.37702436,15.69947,16.63658,18.03648,19.48668,20.42168
1938.074,18.49089282,15.80992,16.74711,18.1668,19.61424,20.55864
1940.142,18.5355746,15.84703,16.78304,18.21218,19.67243,20.58893
1942.211,18.26735627,15.58652,16.4987,17.9389,19.36065,20.30601
1944.28,18.30067135,15.58305,16.5527,17.98716,19.41558,20.35605
1946.349,18.13635951,15.43319,16.3615,17.79949,19.24983,20.20694
1946.762,16.0601025,13.35357,14.28458,15.70384,17.12255,18.05618
1948.831,14.87837926,12.14271,13.06705,14.50371,15.94191,16.8522
1950.9,14.98421016,12.23334,13.1672,14.59543,16.03831,16.98889
1952.968,14.42057798,11.71734,12.63799,14.04167,15.45995,16.4137
1955.037,15.63033121,12.90395,13.84279,15.26696,16.69864,17.6398
1957.106,16.05550974,13.29687,14.24513,15.67565,17.10818,18.06265
1959.175,16.45574153,13.7561,14.67003,16.10339,17.52648,18.45098
1961.243,17.67755348,14.95828,15.90554,17.33516,18.77727,19.72349
1963.312,17.72026065,15.02708,15.96147,17.38375,18.81094,19.74597
1965.381,17.96196095,15.26904,16.18467,17.62178,19.06102,20.01386
1967.449,18.87188354,16.19302,17.11542,18.55751,20.00013,20.94699
1969.518,19.8317181,17.1687,18.11229,19.53962,20.98351,21.91844
1971.587,19.90247759,17.2356,18.18821,19.6168,21.06719,22.0045
1971.863,19.83169749,17.15461,18.1061,19.54562,20.98053,21.9277
1973.655,20.22559547,17.56829,18.50359,19.94973,21.38895,22.36665
1973.931,19.85809672,17.20076,18.13782,19.56681,21.01261,21.95697
1975.724,19.78208937,17.08781,18.04117,19.47986,20.91717,21.863
1976,20.07604642,17.41597,18.35019,19.80204,21.2374,22.17808
1978.467,19.74548384,17.05978,18.01336,19.45251,20.87374,21.82662
1980.933,19.75052966,17.07556,18.01931,19.45065,20.88658,21.84823
1983.4,19.49176789,16.84145,17.77024,19.1892,20.61932,21.57943
1985.867,19.40367292,16.74123,17.66942,19.08637,20.51142,21.45764
1988.333,19.54144851,16.87082,17.79944,19.22568,20.67398,21.6247
1990.8,19.16394066,16.52061,17.44509,18.86285,20.30816,21.23391
1993.267,18.77502898,16.08082,17.00497,18.44991,19.88478,20.80441
1995.733,18.25245171,15.54222,16.49062,17.92043,19.36811,20.31022
1998.2,17.89127633,15.19678,16.12696,17.55749,18.99261,19.93203
2000.667,17.61054475,14.89754,15.81844,17.27184,18.69933,19.63761
2003.133,17.13548838,14.42234,15.36698,16.79201,18.23484,19.18042
2005.6,17.5895242,14.8786,15.83052,17.26344,18.67643,19.60828
2008.067,17.9807521,15.30636,16.22602,17.65223,19.08193,20.00733
2010.533,17.86909635,15.16838,16.09584,17.52762,18.96496,19.9
2013,17.93293883,15.23554,16.15642,17.60289,19.04409,19.97798
2015.467,17.80416945,15.09845,16.06347,17.4674,18.88189,19.83941
2017.933,17.69761391,14.99481,15.93033,17.35809,18.77493,19.72454
2020.4,17.43634561,14.74555,15.66547,17.09561,18.5166,19.4593
2022.867,17.24063007,14.53881,15.47753,16.89531,18.32845,19.26882
2025.333,17.11158409,14.41258,15.33732,16.76149,18.18059,19.12944
2027.8,16.83660191,14.09652,15.04671,16.4826,17.90131,18.85567
2030.267,16.60062251,13.89069,14.8342,16.22691,17.67703,18.64344
2032.733,15.29063619,12.57315,13.4983,14.90653,16.33677,17.2527
2035.2,15.59608561,12.82868,13.77703,15.21575,16.64947,17.61098
2037.667,13.87036766,11.14304,12.06337,13.47978,14.88922,15.82337
2040.133,12.19408051,9.419284,10.34939,11.76945,13.2082,14.16399
2042.6,13.06629045,10.33744,11.25843,12.66536,14.07166,15.00481
2045.067,12.02923181,9.271204,10.19353,11.59076,13.01051,13.94176
2047.533,12.9301127,10.17995,11.12061,12.52634,13.9372,14.86385
2050,11.96303526,9.212956,10.16035,11.56112,12.97259,13.92027
2054.8,12.49847694,9.745287,10.65944,12.07926,13.51666,14.42817
2059.6,13.40150066,10.66404,11.58833,13.01494,14.43508,15.36117
2064.4,12.42795252,9.691331,10.61202,12.01509,13.44335,14.39799
2069.2,13.08306095,10.31348,11.25332,12.68762,14.12298,15.05377
2074,14.01297743,11.27582,12.19941,13.6299,15.04782,15.98956
2078.8,13.13005733,10.37634,11.30217,12.75005,14.16725,15.10836
2083.6,14.39372115,11.64188,12.58087,14.01013,15.42712,16.39295
2088.4,12.91045087,10.13444,11.08463,12.48571,13.92519,14.87196
2093.2,15.68646453,12.95059,13.87861,15.31168,16.74572,17.71395
2098,16.97383476,14.25034,15.1755,16.59011,18.04385,18.96923
2102.8,17.12094311,14.41082,15.35582,16.77987,18.21568,19.14712
2107.6,17.11648022,14.41682,15.34936,16.7966,18.22418,19.15804
2112.4,15.89138339,13.18531,14.11265,15.53563,16.96013,17.8997
2117.2,16.10396999,13.39559,14.32583,15.76542,17.19962,18.13954
2122,16.8080742,14.10523,15.02791,16.46703,17.89025,18.82803
2126.8,16.8920067,14.15979,15.10623,16.54205,17.97417,18.93564
2130.415,17.2220705,14.52573,15.46877,16.90138,18.3335,19.27491
2131.658,17.34132288,14.64027,15.56694,17.00444,18.44571,19.38296
2132.902,17.77714036,15.06302,16.00373,17.42262,18.88152,19.81499
2134.146,16.80656909,14.07758,15.02254,16.46528,17.89542,18.84952
2135.389,15.79036594,13.05046,13.99861,15.42479,16.86179,17.7991
2136.633,15.99250921,13.25884,14.19026,15.62456,17.06697,18.01389
2137.877,16.20236354,13.48556,14.4151,15.84572,17.27286,18.21747
2139.121,16.7824321,14.09539,15.01163,16.43714,17.87289,18.78434
2140.364,17.35448496,14.62302,15.57202,17.00845,18.44203,19.37665
2141.608,17.83624233,15.14908,16.06425,17.5032,18.9455,19.89881
2142.852,18.13207143,15.4172,16.37209,17.8027,19.24864,20.18261
2148.075,16.78572201,14.08183,15.00759,16.44367,17.86823,18.79494
2149.319,16.37051399,13.65873,14.58535,16.0219,17.44512,18.38923
2150.563,17.46289432,14.73011,15.68549,17.11173,18.54384,19.50778
2151.807,14.95726273,12.24012,13.18171,14.59197,16.03114,16.96015
2153.05,15.03918308,12.31528,13.24931,14.6704,16.09211,17.03737
2154.294,14.58184633,11.81638,12.76452,14.17436,15.61868,16.56757
2155.538,13.96488575,11.22694,12.14508,13.55696,14.9707,15.90981
2156.781,14.17685406,11.46363,12.36821,13.77961,15.21545,16.14596
2158.025,14.28060718,11.54522,12.47936,13.88405,15.31929,16.26554
2159.269,13.64065453,10.88351,11.82045,13.24561,14.69073,15.61008
2160.513,14.24023599,11.51976,12.43176,13.86619,15.26548,16.20968
2161.756,13.97702717,11.23827,12.15316,13.58481,15.00682,15.91976
2163,13.50147646,10.77324,11.69155,13.11432,14.53356,15.46915
2164.697,15.4827785,12.74763,13.67959,15.08951,16.5118,17.43662
2168.09,17.07177529,14.33436,15.28669,16.72425,18.175,19.11734
2169.787,17.45604123,14.7385,15.67275,17.11372,18.55695,19.49217
2173.181,18.43609849,15.72228,16.6631,18.11969,19.55239,20.49414
2174.877,18.44251662,15.74806,16.68739,18.12829,19.56186,20.50296
2176.574,18.61145902,15.93073,16.84959,18.2831,19.73424,20.65882
2178.271,19.16028512,16.48093,17.41731,18.84671,20.29353,21.21883
2179.968,18.95706845,16.25848,17.20525,18.64977,20.09891,21.05386
2183.361,18.8822418,16.19894,17.14174,18.58478,20.00699,20.97006
2185.058,19.00588882,16.29388,17.24968,18.67598,20.12335,21.06314
2186.755,19.13463686,16.45277,17.39125,18.83865,20.26608,21.18966
2188.452,18.91836241,16.23139,17.16285,18.60619,20.04413,20.96173
2190.148,18.87902142,16.1767,17.13207,18.56673,20.00616,20.95167
2191.845,18.5489931,15.88484,16.80438,18.21586,19.66614,20.61452
2193.542,18.87026226,16.18902,17.12644,18.55728,20.00093,20.94375
2195.239,18.4902224,15.79779,16.73042,18.15397,19.59019,20.54849
2196.935,18.08436519,15.39452,16.336,17.74243,19.18631,20.11065
2198.632,17.61156437,14.90914,15.83757,17.27021,18.70182,19.64543
2200.329,17.41764924,14.70901,15.64705,17.07465,18.50665,19.46786
2202.026,17.53233222,14.81597,15.76138,17.19016,18.63517,19.57713
2203.723,17.45133428,14.73705,15.67406,17.09996,18.55092,19.50405
2205.419,17.54590777,14.82169,15.75862,17.18443,18.61585,19.53884
2207.116,17.77463612,15.07322,16.01655,17.4376,18.88561,19.8112
2208.813,18.06239388,15.34049,16.29572,17.72046,19.1685,20.12298
2210.51,18.0631436,15.35886,16.31285,17.74019,19.15499,20.10994
2212.206,18.35129516,15.65385,16.59622,18.02467,19.46438,20.42043
2213.903,18.42936842,15.73773,16.67667,18.12441,19.55966,20.46047
2217.297,18.84922877,16.14087,17.09527,18.52372,19.9669,20.91661
2218.994,19.37993712,16.71248,17.64695,19.07611,20.52508,21.47737
2220.69,19.34102201,16.64493,17.5809,19.02938,20.47279,21.43382
2222.387,19.00336245,16.30723,17.24073,18.68875,20.123,21.06887
2224.084,18.80361726,16.12849,17.05802,18.50271,19.93229,20.89157
2225.781,19.2465243,16.56299,17.51908,18.93649,20.38402,21.32212
2227.477,19.28196421,16.57895,17.53346,18.97744,20.40811,21.33212
2229.174,19.38384107,16.71538,17.65522,19.08978,20.5277,21.47467
2230.871,19.28668723,16.62223,17.54922,18.97949,20.42418,21.36328
2232.568,19.3386832,16.65537,17.57882,19.02892,20.46438,21.40543
2234.265,19.27422039,16.59155,17.53947,18.97353,20.39845,21.35709
2235.961,19.05706017,16.40268,17.32206,18.74569,20.17771,21.13138
2237.658,19.30778105,16.62491,17.58213,19.01178,20.45261,21.38424
2239.355,19.26784805,16.57118,17.51702,18.95851,20.40225,21.3538
2241.052,19.21329138,16.51205,17.45408,18.90378,20.36072,21.3024
2243.314,19.38534376,16.70598,17.6503,19.08563,20.52037,21.49505
2251.232,17.10517962,14.41759,15.3401,16.75697,18.18856,19.13477
2252.929,16.52067118,13.80585,14.73831,16.17045,17.60664,18.54704
2254.626,16.29209351,13.5611,14.50024,15.92351,17.3484,18.2806
2256.323,16.16055011,13.43732,14.36333,15.80365,17.24559,18.19887
2258.019,16.53633672,13.81523,14.76596,16.18374,17.62614,18.52977
2259.716,18.03180275,15.31937,16.27005,17.6904,19.12263,20.07182
2261.413,18.7783678,16.07235,17.02395,18.47359,19.90702,20.83672
2263.11,19.54472543,16.86265,17.80572,19.23562,20.67718,21.60383
2264.806,19.85770648,17.19528,18.12457,19.55359,21.00488,21.92614
2266.503,19.83664014,17.18503,18.11316,19.55048,20.98765,21.96278
2268.2,19.9427113,17.25281,18.2139,19.65949,21.08969,22.02638
2269.897,19.97368253,17.3031,18.22027,19.69841,21.13817,22.08421
2271.594,19.82388541,17.15433,18.10336,19.53438,20.97549,21.94275
2274.987,19.58588492,16.88413,17.85303,19.28764,20.73178,21.69335
2276.684,19.2597282,16.57552,17.52353,18.96686,20.40456,21.33626
2278.381,19.13715396,16.46898,17.40649,18.83777,20.28447,21.22736
2280.077,18.70865911,15.99166,16.9475,18.38389,19.82658,20.76578
2281.774,18.3517047,15.64365,16.5635,18.00354,19.42776,20.35605
2283.471,17.96283585,15.28818,16.21681,17.64249,19.05545,20.00934
2285.168,17.90434974,15.22931,16.14707,17.59775,19.02267,19.97034
2286.865,17.64861694,14.95298,15.89873,17.33512,18.74504,19.67612
2288.561,17.39027067,14.69653,15.6217,17.04821,18.47719,19.43051
2291.955,15.93326985,13.19298,14.12255,15.56736,16.97726,17.91358
2293.652,15.46952059,12.75018,13.68124,15.10086,16.52738,17.47658
2295.348,16.58709437,13.86559,14.79633,16.23318,17.6755,18.57383
2297.045,16.37769265,13.64622,14.60596,16.02519,17.4412,18.38443
2298.742,15.42903945,12.70165,13.62479,15.04939,16.45719,17.40601
2300.439,15.33943478,12.61108,13.54083,14.96865,16.40163,17.33495
2302.135,16.53678096,13.81637,14.773,16.17895,17.60559,18.56144
2303.832,18.09035515,15.39029,16.33471,17.76314,19.20399,20.15996
2305.529,18.90407598,16.23954,17.14156,18.57842,20.00958,20.95979
2308.923,18.97640101,16.28032,17.23918,18.6666,20.08568,21.02903
2310.619,18.81428808,16.11446,17.05578,18.48804,19.94505,20.88376
2312.316,18.46934082,15.78853,16.72632,18.15153,19.58822,20.53072
2314.013,18.74783781,16.06796,17.0056,18.43038,19.86955,20.79902
2315.71,18.93288455,16.23818,17.18918,18.61899,20.05698,21.00902
2317.406,18.88023647,16.2009,17.11578,18.57756,20.00204,20.95862
2319.103,18.98679848,16.29179,17.23991,18.66811,20.13112,21.06749
2320.8,19.01277505,16.32255,17.24849,18.7131,20.14678,21.09007
2322.497,18.86171097,16.18999,17.11495,18.55012,19.98895,20.93586
2325.89,17.90173615,15.21697,16.14295,17.56787,19.00424,19.95238
2327.587,17.62471514,14.91589,15.84585,17.28416,18.70563,19.62629
2329.284,17.3353609,14.64144,15.56073,16.98743,18.43882,19.36675
2330.981,17.46576094,14.7707,15.70665,17.11337,18.54963,19.51431
2332.677,17.6728521,14.95807,15.90622,17.34882,18.79649,19.73297
2334.374,17.99885189,15.29624,16.22004,17.658,19.10292,20.03652
2336.071,17.76984994,15.05822,16.00417,17.43456,18.88256,19.83621
2337.768,18.36910784,15.69733,16.64557,18.06729,19.49112,20.44036
2339.465,18.22478631,15.53418,16.46553,17.8767,19.33346,20.26344
2342.858,16.90862638,14.18879,15.12885,16.54156,17.98807,18.93304
2344.555,17.4112742,14.71052,15.63878,17.06697,18.51056,19.43293
2346.252,18.72364102,16.05183,16.96941,18.4131,19.81349,20.74784
2359.826,16.70405059,13.96907,14.90739,16.33767,17.76963,18.70417
2361.523,18.66482647,15.9744,16.90353,18.33247,19.77549,20.72287
2363.219,19.27506977,16.60725,17.54163,18.97754,20.42247,21.35576
