
Leg,Site,H,Core,T,Sec,Top (cm),Depth (mbsf),Magnetic Suscept.,Corrected Suscept.
198,1209,B, 18,H,  4,    60.0,     162.200,            4.800,              4.99,
198,1209,B, 18,H,  4,    63.0,     162.230,            4.200,              4.41,
198,1209,B, 18,H,  4,    66.0,     162.260,            4.200,              4.43,
198,1209,B, 18,H,  4,    69.0,     162.290,            3.400,              3.64,
198,1209,B, 18,H,  4,    72.0,     162.320,            3.000,              3.26,
198,1209,B, 18,H,  4,    75.0,     162.350,            2.800,              3.08,
198,1209,B, 18,H,  4,    78.0,     162.380,            4.000,              4.30,
198,1209,B, 18,H,  4,    81.0,     162.410,            4.600,              4.93,
198,1209,B, 18,H,  4,    84.0,     162.440,            4.400,              4.74,
198,1209,B, 18,H,  4,    87.0,     162.470,            5.400,              5.76,
198,1209,B, 18,H,  4,    90.0,     162.500,            4.000,              4.38,
198,1209,B, 18,H,  4,    93.0,     162.530,            4.800,              5.20,
198,1209,B, 18,H,  4,    96.0,     162.560,            4.800,              5.22,
198,1209,B, 18,H,  4,    99.0,     162.590,            6.800,              7.24,
198,1209,B, 18,H,  4,   102.0,     162.620,            8.600,              9.07,
198,1209,B, 18,H,  4,   105.0,     162.650,            8.400,              8.88,
198,1209,B, 18,H,  4,   108.0,     162.680,            7.200,              7.70,
198,1209,B, 18,H,  4,   111.0,     162.710,            6.400,              6.92,
198,1209,B, 18,H,  4,   114.0,     162.740,            6.600,              7.14,
198,1209,B, 18,H,  4,   117.0,     162.770,            6.000,              6.56,
198,1209,B, 18,H,  4,   120.0,     162.800,            5.600,              6.18,
198,1209,B, 18,H,  4,   123.0,     162.830,            5.600,              6.20,
198,1209,B, 18,H,  4,   126.0,     162.860,            5.200,              5.82,
198,1209,B, 18,H,  4,   129.0,     162.890,            5.200,              5.84,
198,1209,B, 18,H,  4,   132.0,     162.920,            4.400,              5.06,
198,1209,B, 18,H,  4,   135.0,     162.950,            2.600,              3.28,
198,1209,B, 18,H,  4,   138.0,     162.980,            2.800,              3.50,
198,1209,B, 18,H,  4,   141.0,     163.010,            2.400,              3.12,
198,1209,B, 18,H,  4,   144.0,     163.040,            2.800,              3.54,
198,1209,B, 18,H,  5,     6.0,     163.160,            4.000,              4.01,
198,1209,B, 18,H,  5,     9.0,     163.190,            4.600,              4.61,
198,1209,B, 18,H,  5,    12.0,     163.220,            5.400,              5.42,
198,1209,B, 18,H,  5,    15.0,     163.250,            6.000,              6.03,
198,1209,B, 18,H,  5,    18.0,     163.280,            7.200,              7.24,
198,1209,B, 18,H,  5,    21.0,     163.310,            8.200,              8.24,
198,1209,B, 18,H,  5,    24.0,     163.340,            9.200,              9.25,
198,1209,B, 18,H,  5,    27.0,     163.370,            7.800,              7.86,
198,1209,B, 18,H,  5,    30.0,     163.400,            7.600,              7.66,
198,1209,B, 18,H,  5,    33.0,     163.430,            6.200,              6.27,
198,1209,B, 18,H,  5,    36.0,     163.460,            6.600,              6.68,
198,1209,B, 18,H,  5,    39.0,     163.490,            6.400,              6.48,
198,1209,B, 18,H,  5,    42.0,     163.520,            6.600,              6.69,
198,1209,B, 18,H,  5,    45.0,     163.550,            5.600,              5.70,
198,1209,B, 18,H,  5,    48.0,     163.580,            4.000,              4.10,
198,1209,B, 18,H,  5,    51.0,     163.610,            3.800,              3.91,
198,1209,B, 18,H,  5,    54.0,     163.640,            3.200,              3.32,
198,1209,B, 18,H,  5,    57.0,     163.670,            3.400,              3.53,
198,1209,B, 18,H,  5,    60.0,     163.700,            3.400,              3.55,
198,1209,B, 18,H,  5,    63.0,     163.730,            3.000,              3.16,
198,1209,B, 18,H,  5,    66.0,     163.760,            3.200,              3.38,
198,1209,B, 18,H,  5,    69.0,     163.790,            2.800,              3.00,
198,1209,B, 18,H,  5,    72.0,     163.820,            3.000,              3.21,
198,1209,B, 18,H,  5,    75.0,     163.850,            3.200,              3.43,
198,1209,B, 18,H,  5,    78.0,     163.880,            3.200,              3.44,
198,1209,B, 18,H,  5,    81.0,     163.910,            3.400,              3.66,
198,1209,B, 18,H,  5,    84.0,     163.940,            4.400,              4.68,
198,1209,B, 18,H,  5,    87.0,     163.970,            7.000,              7.29,
198,1209,B, 18,H,  5,    90.0,     164.000,            8.200,              8.51,
198,1209,B, 18,H,  5,    93.0,     164.030,            8.400,              8.72,
198,1209,B, 18,H,  5,    96.0,     164.060,            8.000,              8.34,
198,1209,B, 18,H,  5,    99.0,     164.090,            6.200,              6.55,
198,1209,B, 18,H,  5,   102.0,     164.120,            4.400,              4.77,
198,1209,B, 18,H,  5,   105.0,     164.150,            3.600,              3.99,
198,1209,B, 18,H,  5,   108.0,     164.180,            4.200,              4.60,
198,1209,B, 18,H,  5,   111.0,     164.210,            4.000,              4.42,
198,1209,B, 18,H,  5,   114.0,     164.240,            4.400,              4.84,
198,1209,B, 18,H,  5,   117.0,     164.270,            4.000,              4.45,
198,1209,B, 18,H,  5,   120.0,     164.300,            4.200,              4.67,
198,1209,B, 18,H,  5,   123.0,     164.330,            4.200,              4.68,
198,1209,B, 18,H,  5,   126.0,     164.360,            4.200,              4.70,
198,1209,B, 18,H,  5,   129.0,     164.390,            4.200,              4.71,
198,1209,B, 18,H,  5,   132.0,     164.420,            3.400,              3.93,
198,1209,B, 18,H,  5,   135.0,     164.450,            3.600,              4.15,
198,1209,B, 18,H,  5,   138.0,     164.480,            3.400,              3.96,
198,1209,B, 18,H,  5,   141.0,     164.510,            3.000,              3.58,
198,1209,B, 18,H,  5,   144.0,     164.540,            3.200,              3.79,
198,1209,B, 18,H,  6,     6.0,     164.660,            3.600,              3.60,
198,1209,B, 18,H,  6,     9.0,     164.690,            3.800,              3.80,
198,1209,B, 18,H,  6,    12.0,     164.720,            4.200,              4.21,
198,1209,B, 18,H,  6,    15.0,     164.750,            4.800,              4.81,
198,1209,B, 18,H,  6,    18.0,     164.780,            4.600,              4.61,
198,1209,B, 18,H,  6,    21.0,     164.810,            5.000,              5.01,
198,1209,B, 18,H,  6,    24.0,     164.840,            4.800,              4.81,
198,1209,B, 18,H,  6,    27.0,     164.870,            5.200,              5.21,
198,1209,B, 18,H,  6,    30.0,     164.900,            6.000,              6.02,
198,1209,B, 18,H,  6,    33.0,     164.930,            5.200,              5.22,
198,1209,B, 18,H,  6,    36.0,     164.960,            4.200,              4.22,
198,1209,B, 18,H,  6,    39.0,     164.990,            4.200,              4.22,
198,1209,B, 18,H,  6,    42.0,     165.020,            4.000,              4.02,
198,1209,B, 18,H,  6,    45.0,     165.050,            4.600,              4.62,
198,1209,B, 18,H,  6,    48.0,     165.080,            4.800,              4.83,
198,1209,B, 18,H,  6,    51.0,     165.110,            4.800,              4.83,
198,1209,B, 18,H,  6,    54.0,     165.140,            5.400,              5.43,
198,1209,B, 18,H,  6,    57.0,     165.170,            5.400,              5.43,
198,1209,B, 18,H,  6,    60.0,     165.200,            6.000,              6.04,
198,1209,B, 18,H,  6,    63.0,     165.230,            7.400,              7.44,
198,1209,B, 18,H,  6,    66.0,     165.260,            8.200,              8.25,
198,1209,B, 18,H,  6,    69.0,     165.290,            7.000,              7.05,
198,1209,B, 18,H,  6,    72.0,     165.320,            6.800,              6.85,
198,1209,B, 18,H,  6,    75.0,     165.350,            7.200,              7.26,
198,1209,B, 18,H,  6,    78.0,     165.380,            6.800,              6.86,
198,1209,B, 18,H,  6,    81.0,     165.410,            6.200,              6.27,
198,1209,B, 18,H,  6,    84.0,     165.440,            6.600,              6.67,
198,1209,B, 18,H,  6,    87.0,     165.470,            6.400,              6.47,
198,1209,B, 18,H,  6,    90.0,     165.500,            6.400,              6.48,
198,1209,B, 18,H,  6,    93.0,     165.530,            6.000,              6.08,
198,1209,B, 18,H,  6,    96.0,     165.560,            5.600,              5.68,
198,1209,B, 18,H,  6,    99.0,     165.590,            4.600,              4.69,
198,1209,B, 18,H,  6,   102.0,     165.620,            4.800,              4.89,
198,1209,B, 18,H,  6,   105.0,     165.650,            5.400,              5.50,
198,1209,B, 18,H,  6,   108.0,     165.680,            6.000,              6.10,
198,1209,B, 18,H,  6,   111.0,     165.710,            6.600,              6.70,
198,1209,B, 18,H,  6,   114.0,     165.740,            5.800,              5.91,
198,1209,B, 18,H,  6,   117.0,     165.770,            4.800,              4.91,
198,1209,B, 18,H,  6,   120.0,     165.800,            4.000,              4.12,
198,1209,B, 18,H,  6,   123.0,     165.830,            4.000,              4.12,
198,1209,B, 18,H,  6,   126.0,     165.860,            3.400,              3.52,
198,1209,B, 18,H,  6,   129.0,     165.890,            3.800,              3.93,
198,1209,B, 18,H,  6,   132.0,     165.920,            4.600,              4.73,
198,1209,B, 18,H,  6,   135.0,     165.950,            5.000,              5.14,
198,1209,B, 18,H,  6,   138.0,     165.980,            5.200,              5.34,
198,1209,B, 18,H,  6,   141.0,     166.010,            5.200,              5.34,
198,1209,B, 18,H,  6,   144.0,     166.040,            6.200,              6.35,
198,1209,B, 18,H,  7,     6.0,     166.160,            3.600,              3.63,
198,1209,B, 18,H,  7,     9.0,     166.190,            4.200,              4.25,
198,1209,B, 18,H,  7,    12.0,     166.220,            4.800,              4.86,
198,1209,B, 18,H,  7,    15.0,     166.250,            4.800,              4.88,
198,1209,B, 18,H,  7,    18.0,     166.280,            4.800,              4.90,
198,1209,B, 18,H,  7,    21.0,     166.310,            5.200,              5.31,
198,1209,B, 18,H,  7,    24.0,     166.340,            6.000,              6.13,
198,1209,B, 18,H,  7,    27.0,     166.370,            5.000,              5.15,
198,1209,B, 18,H,  7,    30.0,     166.400,            4.800,              4.97,
198,1209,B, 18,H,  7,    33.0,     166.430,            4.000,              4.18,
198,1209,B, 18,H,  7,    36.0,     166.460,            4.000,              4.20,
198,1209,B, 18,H,  7,    39.0,     166.490,            4.600,              4.82,
198,1209,B, 19,H,  1,     6.0,     166.660,            4.000,              4.01,
198,1209,B, 19,H,  1,     9.0,     166.690,            4.800,              4.81,
198,1209,B, 19,H,  1,    12.0,     166.720,            3.800,              3.82,
198,1209,B, 19,H,  1,    15.0,     166.750,            2.400,              2.42,
198,1209,B, 19,H,  1,    18.0,     166.780,            2.600,              2.63,
198,1209,B, 19,H,  1,    21.0,     166.810,            2.800,              2.83,
198,1209,B, 19,H,  1,    24.0,     166.840,            3.000,              3.04,
198,1209,B, 19,H,  1,    27.0,     166.870,            4.000,              4.04,
198,1209,B, 19,H,  1,    30.0,     166.900,            4.400,              4.45,
198,1209,B, 19,H,  1,    33.0,     166.930,            6.800,              6.85,
198,1209,B, 19,H,  1,    36.0,     166.960,            8.000,              8.06,
198,1209,B, 19,H,  1,    39.0,     166.990,            5.600,              5.66,
198,1209,B, 19,H,  1,    42.0,     167.020,            3.800,              3.87,
198,1209,B, 19,H,  1,    45.0,     167.050,            3.600,              3.67,
198,1209,B, 19,H,  1,    48.0,     167.080,            5.000,              5.08,
198,1209,B, 19,H,  1,    51.0,     167.110,            5.400,              5.48,
198,1209,B, 19,H,  1,    54.0,     167.140,            5.200,              5.29,
198,1209,B, 19,H,  1,    57.0,     167.170,            4.200,              4.30,
198,1209,B, 19,H,  1,    60.0,     167.200,            4.800,              4.91,
198,1209,B, 19,H,  1,    63.0,     167.230,            5.800,              5.92,
198,1209,B, 19,H,  1,    66.0,     167.260,            4.600,              4.74,
198,1209,B, 19,H,  1,    69.0,     167.290,            2.800,              2.95,
198,1209,B, 19,H,  1,    72.0,     167.320,            2.400,              2.56,
198,1209,B, 19,H,  1,    75.0,     167.350,            2.400,              2.57,
198,1209,B, 19,H,  1,    78.0,     167.380,            2.800,              2.98,
198,1209,B, 19,H,  1,    81.0,     167.410,            3.600,              3.80,
198,1209,B, 19,H,  1,    84.0,     167.440,            5.000,              5.21,
198,1209,B, 19,H,  1,    87.0,     167.470,            5.000,              5.22,
198,1209,B, 19,H,  1,    90.0,     167.500,            5.600,              5.83,
198,1209,B, 19,H,  1,    93.0,     167.530,            7.400,              7.64,
198,1209,B, 19,H,  1,    96.0,     167.560,            9.200,              9.45,
198,1209,B, 19,H,  1,    99.0,     167.590,           14.000,             14.27,
198,1209,B, 19,H,  1,   102.0,     167.620,           15.000,             15.28,
198,1209,B, 19,H,  1,   105.0,     167.650,           10.600,             10.89,
198,1209,B, 19,H,  1,   108.0,     167.680,            8.000,              8.30,
198,1209,B, 19,H,  1,   111.0,     167.710,            6.400,              6.72,
198,1209,B, 19,H,  1,   114.0,     167.740,            6.000,              6.33,
198,1209,B, 19,H,  1,   117.0,     167.770,            6.800,              7.14,
198,1209,B, 19,H,  1,   120.0,     167.800,            6.800,              7.15,
198,1209,B, 19,H,  1,   123.0,     167.830,            8.200,              8.56,
198,1209,B, 19,H,  1,   126.0,     167.860,            8.600,              8.97,
198,1209,B, 19,H,  1,   129.0,     167.890,            6.800,              7.19,
198,1209,B, 19,H,  1,   132.0,     167.920,            5.800,              6.20,
198,1209,B, 19,H,  1,   135.0,     167.950,            4.000,              4.41,
198,1209,B, 19,H,  1,   138.0,     167.980,            4.000,              4.42,
198,1209,B, 19,H,  1,   141.0,     168.010,            3.600,              4.03,
198,1209,B, 19,H,  1,   144.0,     168.040,            3.800,              4.25,
198,1209,B, 19,H,  2,     6.0,     168.160,            4.200,              4.20,
198,1209,B, 19,H,  2,     9.0,     168.190,            4.600,              4.61,
198,1209,B, 19,H,  2,    12.0,     168.220,            4.600,              4.61,
198,1209,B, 19,H,  2,    15.0,     168.250,            4.600,              4.61,
198,1209,B, 19,H,  2,    18.0,     168.280,            5.600,              5.62,
198,1209,B, 19,H,  2,    21.0,     168.310,            6.000,              6.02,
198,1209,B, 19,H,  2,    24.0,     168.340,            5.800,              5.82,
198,1209,B, 19,H,  2,    27.0,     168.370,            5.000,              5.03,
198,1209,B, 19,H,  2,    30.0,     168.400,            3.400,              3.43,
198,1209,B, 19,H,  2,    33.0,     168.430,            2.800,              2.83,
198,1209,B, 19,H,  2,    36.0,     168.460,            2.800,              2.84,
198,1209,B, 19,H,  2,    39.0,     168.490,            3.000,              3.04,
198,1209,B, 19,H,  2,    42.0,     168.520,            3.000,              3.05,
198,1209,B, 19,H,  2,    45.0,     168.550,            2.600,              2.65,
198,1209,B, 19,H,  2,    48.0,     168.580,            2.800,              2.85,
198,1209,B, 19,H,  2,    51.0,     168.610,            3.200,              3.26,
198,1209,B, 19,H,  2,    54.0,     168.640,            3.200,              3.26,
198,1209,B, 19,H,  2,    57.0,     168.670,            2.800,              2.87,
198,1209,B, 19,H,  2,    60.0,     168.700,            2.800,              2.87,
198,1209,B, 19,H,  2,    63.0,     168.730,            3.400,              3.48,
198,1209,B, 19,H,  2,    66.0,     168.760,            3.000,              3.09,
198,1209,B, 19,H,  2,    69.0,     168.790,            3.200,              3.30,
198,1209,B, 19,H,  2,    72.0,     168.820,            3.200,              3.31,
198,1209,B, 19,H,  2,    75.0,     168.850,            3.400,              3.51,
198,1209,B, 19,H,  2,    78.0,     168.880,            4.000,              4.12,
198,1209,B, 19,H,  2,    81.0,     168.910,            5.600,              5.73,
198,1209,B, 19,H,  2,    84.0,     168.940,            4.000,              4.14,
198,1209,B, 19,H,  2,    87.0,     168.970,            4.000,              4.15,
198,1209,B, 19,H,  2,    90.0,     169.000,            3.800,              3.95,
198,1209,B, 19,H,  2,    93.0,     169.030,            4.200,              4.36,
198,1209,B, 19,H,  2,    96.0,     169.060,            3.800,              3.97,
198,1209,B, 19,H,  2,    99.0,     169.090,            3.000,              3.18,
198,1209,B, 19,H,  2,   102.0,     169.120,            3.000,              3.19,
198,1209,B, 19,H,  2,   105.0,     169.150,            2.800,              2.99,
198,1209,B, 19,H,  2,   108.0,     169.180,            3.400,              3.60,
198,1209,B, 19,H,  2,   111.0,     169.210,            4.000,              4.21,
198,1209,B, 19,H,  2,   114.0,     169.240,            4.000,              4.22,
198,1209,B, 19,H,  2,   117.0,     169.270,            4.800,              5.03,
198,1209,B, 19,H,  2,   120.0,     169.300,            3.400,              3.63,
198,1209,B, 19,H,  2,   123.0,     169.330,            4.000,              4.24,
198,1209,B, 19,H,  2,   126.0,     169.360,            3.600,              3.85,
198,1209,B, 19,H,  2,   129.0,     169.390,            3.400,              3.66,
198,1209,B, 19,H,  2,   132.0,     169.420,            3.800,              4.07,
198,1209,B, 19,H,  2,   135.0,     169.450,            3.000,              3.27,
198,1209,B, 19,H,  2,   138.0,     169.480,            3.400,              3.68,
198,1209,B, 19,H,  2,   141.0,     169.510,            3.800,              4.09,
198,1209,B, 19,H,  2,   144.0,     169.540,            3.000,              3.30,
198,1209,B, 19,H,  3,     6.0,     169.660,            7.200,              7.21,
198,1209,B, 19,H,  3,     9.0,     169.690,            8.400,              8.41,
198,1209,B, 19,H,  3,    12.0,     169.720,            7.000,              7.02,
198,1209,B, 19,H,  3,    15.0,     169.750,            4.800,              4.82,
198,1209,B, 19,H,  3,    18.0,     169.780,            3.800,              3.83,
198,1209,B, 19,H,  3,    21.0,     169.810,            4.000,              4.03,
198,1209,B, 19,H,  3,    24.0,     169.840,            4.200,              4.24,
198,1209,B, 19,H,  3,    27.0,     169.870,            4.400,              4.44,
198,1209,B, 19,H,  3,    30.0,     169.900,            4.200,              4.25,
198,1209,B, 19,H,  3,    33.0,     169.930,            4.200,              4.25,
198,1209,B, 19,H,  3,    36.0,     169.960,            4.000,              4.06,
198,1209,B, 19,H,  3,    39.0,     169.990,            4.200,              4.26,
198,1209,B, 19,H,  3,    42.0,     170.020,            4.600,              4.67,
198,1209,B, 19,H,  3,    45.0,     170.050,            4.200,              4.27,
198,1209,B, 19,H,  3,    48.0,     170.080,            4.000,              4.08,
198,1209,B, 19,H,  3,    51.0,     170.110,            3.400,              3.48,
198,1209,B, 19,H,  3,    54.0,     170.140,            3.000,              3.09,
198,1209,B, 19,H,  3,    57.0,     170.170,            3.600,              3.70,
198,1209,B, 19,H,  3,    60.0,     170.200,            4.000,              4.11,
198,1209,B, 19,H,  3,    63.0,     170.230,            4.000,              4.12,
198,1209,B, 19,H,  3,    66.0,     170.260,            3.800,              3.94,
198,1209,B, 19,H,  3,    69.0,     170.290,            4.400,              4.55,
198,1209,B, 19,H,  3,    72.0,     170.320,            5.000,              5.16,
198,1209,B, 19,H,  3,    75.0,     170.350,            5.400,              5.57,
198,1209,B, 19,H,  3,    78.0,     170.380,            5.200,              5.38,
198,1209,B, 19,H,  3,    81.0,     170.410,            5.800,              6.00,
198,1209,B, 19,H,  3,    84.0,     170.440,            7.400,              7.61,
198,1209,B, 19,H,  3,    87.0,     170.470,            7.800,              8.02,
198,1209,B, 19,H,  3,    90.0,     170.500,            6.400,              6.63,
198,1209,B, 19,H,  3,    93.0,     170.530,            5.000,              5.24,
198,1209,B, 19,H,  3,    96.0,     170.560,            4.200,              4.45,
198,1209,B, 19,H,  3,    99.0,     170.590,            3.200,              3.47,
198,1209,B, 19,H,  3,   102.0,     170.620,            4.200,              4.48,
198,1209,B, 19,H,  3,   105.0,     170.650,            4.000,              4.29,
198,1209,B, 19,H,  3,   108.0,     170.680,            4.600,              4.90,
198,1209,B, 19,H,  3,   111.0,     170.710,            4.600,              4.92,
198,1209,B, 19,H,  3,   114.0,     170.740,            5.600,              5.93,
198,1209,B, 19,H,  3,   117.0,     170.770,            5.800,              6.14,
198,1209,B, 19,H,  3,   120.0,     170.800,            5.000,              5.35,
198,1209,B, 19,H,  3,   123.0,     170.830,            5.000,              5.36,
198,1209,B, 19,H,  3,   126.0,     170.860,            4.200,              4.57,
198,1209,B, 19,H,  3,   129.0,     170.890,            4.000,              4.39,
198,1209,B, 19,H,  3,   132.0,     170.920,            3.800,              4.20,
198,1209,B, 19,H,  3,   135.0,     170.950,            3.800,              4.21,
198,1209,B, 19,H,  3,   138.0,     170.980,            3.200,              3.62,
198,1209,B, 19,H,  3,   141.0,     171.010,            3.400,              3.83,
198,1209,B, 19,H,  3,   144.0,     171.040,            4.000,              4.45,
198,1209,B, 19,H,  4,     6.0,     171.160,            4.400,              4.41,
198,1209,B, 19,H,  4,     9.0,     171.190,            4.200,              4.22,
198,1209,B, 19,H,  4,    12.0,     171.220,            4.800,              4.83,
198,1209,B, 19,H,  4,    15.0,     171.250,            4.000,              4.04,
198,1209,B, 19,H,  4,    18.0,     171.280,            3.800,              3.85,
198,1209,B, 19,H,  4,    21.0,     171.310,            3.200,              3.25,
198,1209,B, 19,H,  4,    24.0,     171.340,            3.400,              3.46,
198,1209,B, 19,H,  4,    27.0,     171.370,            3.600,              3.67,
198,1209,B, 19,H,  4,    30.0,     171.400,            3.600,              3.68,
198,1209,B, 19,H,  4,    33.0,     171.430,            3.800,              3.89,
198,1209,B, 19,H,  4,    36.0,     171.460,            4.200,              4.30,
198,1209,B, 19,H,  4,    39.0,     171.490,            4.400,              4.51,
198,1209,B, 19,H,  4,    42.0,     171.520,            5.400,              5.51,
198,1209,B, 19,H,  4,    45.0,     171.550,            5.800,              5.92,
198,1209,B, 19,H,  4,    48.0,     171.580,            5.000,              5.13,
198,1209,B, 19,H,  4,    51.0,     171.610,            4.800,              4.94,
198,1209,B, 19,H,  4,    54.0,     171.640,            4.800,              4.95,
198,1209,B, 19,H,  4,    57.0,     171.670,            5.000,              5.17,
198,1209,B, 19,H,  4,    60.0,     171.700,            5.600,              5.79,
198,1209,B, 19,H,  4,    63.0,     171.730,            5.800,              6.01,
198,1209,B, 19,H,  4,    66.0,     171.760,            6.200,              6.43,
198,1209,B, 19,H,  4,    69.0,     171.790,            6.400,              6.65,
198,1209,B, 19,H,  4,    72.0,     171.820,            7.200,              7.47,
198,1209,B, 19,H,  4,    75.0,     171.850,            8.400,              8.69,
198,1209,B, 19,H,  4,    78.0,     171.880,            9.200,              9.51,
198,1209,B, 19,H,  4,    81.0,     171.910,            8.800,              9.13,
198,1209,B, 19,H,  4,    84.0,     171.940,            8.000,              8.35,
198,1209,B, 19,H,  4,    87.0,     171.970,            6.400,              6.77,
198,1209,B, 19,H,  4,    90.0,     172.000,            5.200,              5.59,
198,1209,B, 19,H,  4,    93.0,     172.030,            5.000,              5.41,
198,1209,B, 19,H,  4,    96.0,     172.060,            4.000,              4.43,
198,1209,B, 19,H,  4,    99.0,     172.090,            4.800,              5.25,
198,1209,B, 19,H,  4,   102.0,     172.120,            3.800,              4.27,
198,1209,B, 19,H,  4,   105.0,     172.150,            4.000,              4.49,
198,1209,B, 19,H,  4,   108.0,     172.180,            4.200,              4.71,
198,1209,B, 19,H,  4,   111.0,     172.210,            4.400,              4.93,
198,1209,B, 19,H,  4,   114.0,     172.240,            5.000,              5.55,
198,1209,B, 19,H,  4,   117.0,     172.270,            5.200,              5.77,
198,1209,B, 19,H,  4,   120.0,     172.300,            5.200,              5.79,
198,1209,B, 19,H,  4,   123.0,     172.330,            5.000,              5.61,
198,1209,B, 19,H,  4,   126.0,     172.360,            5.000,              5.63,
198,1209,B, 19,H,  4,   129.0,     172.390,            4.600,              5.25,
198,1209,B, 19,H,  4,   132.0,     172.420,            5.000,              5.68,
198,1209,B, 19,H,  4,   135.0,     172.450,            5.800,              6.50,
198,1209,B, 19,H,  4,   138.0,     172.480,            6.000,              6.72,
198,1209,B, 19,H,  4,   141.0,     172.510,            5.600,              6.34,
198,1209,B, 19,H,  5,     6.0,     172.660,            9.200,              9.20,
198,1209,B, 19,H,  5,     9.0,     172.690,           11.600,             11.59,
198,1209,B, 19,H,  5,    12.0,     172.720,           16.200,             16.19,
198,1209,B, 19,H,  5,    15.0,     172.750,           17.000,             16.99,
198,1209,B, 19,H,  5,    18.0,     172.780,           15.800,             15.78,
198,1209,B, 19,H,  5,    21.0,     172.810,           12.800,             12.78,
198,1209,B, 19,H,  5,    24.0,     172.840,            9.000,              8.98,
198,1209,B, 19,H,  5,    27.0,     172.870,            7.000,              6.97,
198,1209,B, 19,H,  5,    30.0,     172.900,            6.600,              6.57,
198,1209,B, 19,H,  5,    33.0,     172.930,            6.400,              6.37,
198,1209,B, 19,H,  5,    36.0,     172.960,            6.000,              5.96,
198,1209,B, 19,H,  5,    39.0,     172.990,            5.600,              5.56,
198,1209,B, 19,H,  5,    42.0,     173.020,            6.400,              6.35,
198,1209,B, 19,H,  5,    45.0,     173.050,            6.800,              6.75,
198,1209,B, 19,H,  5,    48.0,     173.080,            8.000,              7.95,
198,1209,B, 19,H,  5,    51.0,     173.110,            7.200,              7.14,
198,1209,B, 19,H,  5,    54.0,     173.140,            6.200,              6.14,
198,1209,B, 19,H,  5,    57.0,     173.170,            5.800,              5.73,
198,1209,B, 19,H,  5,    60.0,     173.200,            5.600,              5.53,
198,1209,B, 19,H,  5,    63.0,     173.230,            5.400,              5.32,
198,1209,B, 19,H,  5,    66.0,     173.260,            6.200,              6.11,
198,1209,B, 19,H,  5,    69.0,     173.290,            5.800,              5.70,
198,1209,B, 19,H,  5,    72.0,     173.320,            6.000,              5.89,
198,1209,B, 19,H,  5,    75.0,     173.350,            5.200,              5.09,
198,1209,B, 19,H,  5,    78.0,     173.380,            5.800,              5.68,
198,1209,B, 19,H,  5,    81.0,     173.410,            7.000,              6.87,
198,1209,B, 19,H,  5,    84.0,     173.440,            7.000,              6.86,
198,1209,B, 19,H,  5,    87.0,     173.470,            7.000,              6.85,
198,1209,B, 19,H,  5,    90.0,     173.500,            7.200,              7.05,
198,1209,B, 19,H,  5,    93.0,     173.530,            7.400,              7.24,
198,1209,B, 19,H,  5,    96.0,     173.560,            9.000,              8.83,
198,1209,B, 19,H,  5,    99.0,     173.590,           10.800,             10.62,
198,1209,B, 19,H,  5,   102.0,     173.620,            9.800,              9.61,
198,1209,B, 19,H,  5,   105.0,     173.650,            7.600,              7.41,
198,1209,B, 19,H,  5,   108.0,     173.680,            6.200,              6.00,
198,1209,B, 19,H,  5,   111.0,     173.710,            5.200,              4.99,
198,1209,B, 19,H,  5,   114.0,     173.740,            5.200,              4.98,
198,1209,B, 19,H,  5,   117.0,     173.770,            5.600,              5.37,
198,1209,B, 19,H,  5,   120.0,     173.800,            5.200,              4.97,
198,1209,B, 19,H,  5,   123.0,     173.830,            5.800,              5.56,
198,1209,B, 19,H,  5,   126.0,     173.860,            6.000,              5.75,
198,1209,B, 19,H,  5,   129.0,     173.890,            6.800,              6.54,
198,1209,B, 19,H,  5,   132.0,     173.920,            9.000,              8.73,
198,1209,B, 19,H,  5,   135.0,     173.950,            9.000,              8.73,
198,1209,B, 19,H,  5,   138.0,     173.980,            7.400,              7.12,
198,1209,B, 19,H,  5,   141.0,     174.010,            6.200,              5.91,
198,1209,B, 19,H,  5,   144.0,     174.040,            5.800,              5.50,
198,1209,B, 19,H,  6,     6.0,     174.160,            6.000,              6.02,
198,1209,B, 19,H,  6,     9.0,     174.190,            6.200,              6.23,
198,1209,B, 19,H,  6,    12.0,     174.220,            5.200,              5.24,
198,1209,B, 19,H,  6,    15.0,     174.250,            5.400,              5.45,
198,1209,B, 19,H,  6,    18.0,     174.280,            5.200,              5.26,
198,1209,B, 19,H,  6,    21.0,     174.310,            5.400,              5.47,
198,1209,B, 19,H,  6,    24.0,     174.340,            5.800,              5.88,
198,1209,B, 19,H,  6,    27.0,     174.370,            7.000,              7.09,
198,1209,B, 19,H,  6,    30.0,     174.400,            8.400,              8.50,
198,1209,B, 19,H,  6,    33.0,     174.430,            8.600,              8.71,
198,1209,B, 19,H,  6,    36.0,     174.460,            8.000,              8.12,
198,1209,B, 19,H,  6,    39.0,     174.490,            6.000,              6.13,
198,1209,B, 19,H,  6,    42.0,     174.520,            5.000,              5.14,
198,1209,B, 19,H,  6,    45.0,     174.550,            4.000,              4.15,
198,1209,B, 19,H,  6,    48.0,     174.580,            3.800,              3.96,
198,1209,B, 19,H,  6,    51.0,     174.610,            4.400,              4.57,
198,1209,B, 19,H,  6,    54.0,     174.640,            5.200,              5.38,
198,1209,B, 19,H,  6,    57.0,     174.670,            5.600,              5.81,
