
Leg,Site,H,Core,T,Sec,Top (cm),Depth (mbsf),Magnetic Suscept.,Corrected Suscept.
198,1208,A, 10,H,  3,   122.5,      84.925,            4.600,              4.38,
198,1208,A, 10,H,  3,   125.0,      84.950,            4.600,              4.38,
198,1208,A, 10,H,  3,   127.5,      84.975,            4.000,              3.77,
198,1208,A, 10,H,  3,   130.0,      85.000,            4.200,              3.96,
198,1208,A, 10,H,  3,   132.5,      85.025,            5.000,              4.76,
198,1208,A, 10,H,  3,   135.0,      85.050,            5.000,              4.75,
198,1208,A, 10,H,  3,   137.5,      85.075,            5.000,              4.74,
198,1208,A, 10,H,  3,   140.0,      85.100,            5.000,              4.73,
198,1208,A, 10,H,  3,   142.5,      85.125,            5.200,              4.93,
198,1208,A, 10,H,  3,   145.0,      85.150,            5.200,              4.92,
198,1208,A, 10,H,  4,     5.0,      85.250,            4.800,              4.81,
198,1208,A, 10,H,  4,     7.5,      85.275,            4.800,              4.81,
198,1208,A, 10,H,  4,    10.0,      85.300,            5.000,              5.02,
198,1208,A, 10,H,  4,    12.5,      85.325,            5.400,              5.42,
198,1208,A, 10,H,  4,    15.0,      85.350,            6.000,              6.02,
198,1208,A, 10,H,  4,    17.5,      85.375,            5.600,              5.63,
198,1208,A, 10,H,  4,    20.0,      85.400,            6.000,              6.03,
198,1208,A, 10,H,  4,    22.5,      85.425,            6.400,              6.44,
198,1208,A, 10,H,  4,    25.0,      85.450,            7.000,              7.04,
198,1208,A, 10,H,  4,    27.5,      85.475,            8.400,              8.45,
198,1208,A, 10,H,  4,    30.0,      85.500,            9.000,              9.05,
198,1208,A, 10,H,  4,    32.5,      85.525,            8.000,              8.06,
198,1208,A, 10,H,  4,    35.0,      85.550,           11.800,             11.86,
198,1208,A, 10,H,  4,    37.5,      85.575,           13.000,             13.07,
198,1208,A, 10,H,  4,    40.0,      85.600,           14.600,             14.67,
198,1208,A, 10,H,  4,    42.5,      85.625,           15.000,             15.08,
198,1208,A, 10,H,  4,    45.0,      85.650,           15.600,             15.68,
198,1208,A, 10,H,  4,    47.5,      85.675,           14.400,             14.49,
198,1208,A, 10,H,  4,    50.0,      85.700,           13.600,             13.69,
198,1208,A, 10,H,  4,    52.5,      85.725,           13.000,             13.09,
198,1208,A, 10,H,  4,    55.0,      85.750,           14.600,             14.70,
198,1208,A, 10,H,  4,    57.5,      85.775,           16.200,             16.30,
198,1208,A, 10,H,  4,    60.0,      85.800,           16.800,             16.91,
198,1208,A, 10,H,  4,    62.5,      85.825,           17.000,             17.12,
198,1208,A, 10,H,  4,    65.0,      85.850,           15.800,             15.94,
198,1208,A, 10,H,  4,    67.5,      85.875,           14.000,             14.15,
198,1208,A, 10,H,  4,    70.0,      85.900,           13.200,             13.36,
198,1208,A, 10,H,  4,    72.5,      85.925,           13.000,             13.17,
198,1208,A, 10,H,  4,    75.0,      85.950,           14.200,             14.38,
198,1208,A, 10,H,  4,    77.5,      85.975,           15.800,             15.99,
198,1208,A, 10,H,  4,    80.0,      86.000,           15.400,             15.60,
198,1208,A, 10,H,  4,    82.5,      86.025,           16.000,             16.21,
198,1208,A, 10,H,  4,    85.0,      86.050,           16.000,             16.22,
198,1208,A, 10,H,  4,    87.5,      86.075,           16.200,             16.42,
198,1208,A, 10,H,  4,    90.0,      86.100,           14.200,             14.43,
198,1208,A, 10,H,  4,    92.5,      86.125,           15.800,             16.04,
198,1208,A, 10,H,  4,    95.0,      86.150,           15.800,             16.05,
198,1208,A, 10,H,  4,    97.5,      86.175,           15.200,             15.46,
198,1208,A, 10,H,  4,   100.0,      86.200,           15.600,             15.87,
198,1208,A, 10,H,  4,   102.5,      86.225,           15.200,             15.47,
198,1208,A, 10,H,  4,   105.0,      86.250,           14.600,             14.88,
198,1208,A, 10,H,  4,   107.5,      86.275,           13.800,             14.09,
198,1208,A, 10,H,  4,   110.0,      86.300,           15.000,             15.30,
198,1208,A, 10,H,  4,   112.5,      86.325,           13.200,             13.51,
198,1208,A, 10,H,  4,   115.0,      86.350,           13.200,             13.52,
198,1208,A, 10,H,  4,   117.5,      86.375,           12.600,             12.92,
198,1208,A, 10,H,  4,   120.0,      86.400,           13.200,             13.53,
198,1208,A, 10,H,  4,   122.5,      86.425,           11.000,             11.34,
198,1208,A, 10,H,  4,   125.0,      86.450,           10.800,             11.15,
198,1208,A, 10,H,  4,   127.5,      86.475,           10.600,             10.96,
198,1208,A, 10,H,  4,   130.0,      86.500,           10.200,             10.57,
198,1208,A, 10,H,  4,   132.5,      86.525,            9.800,             10.19,
198,1208,A, 10,H,  4,   135.0,      86.550,            9.600,             10.00,
198,1208,A, 10,H,  4,   137.5,      86.575,            9.400,              9.81,
198,1208,A, 10,H,  5,     5.0,      86.750,            8.000,              8.00,
198,1208,A, 10,H,  5,     7.5,      86.775,            8.200,              8.21,
198,1208,A, 10,H,  5,    10.0,      86.800,            9.000,              9.01,
198,1208,A, 10,H,  5,    12.5,      86.825,            9.400,              9.42,
198,1208,A, 10,H,  5,    15.0,      86.850,            8.400,              8.42,
198,1208,A, 10,H,  5,    17.5,      86.875,            7.600,              7.63,
198,1208,A, 10,H,  5,    20.0,      86.900,            5.600,              5.63,
198,1208,A, 10,H,  5,    22.5,      86.925,            4.600,              4.64,
198,1208,A, 10,H,  5,    25.0,      86.950,            4.200,              4.24,
198,1208,A, 10,H,  5,    27.5,      86.975,            4.200,              4.24,
198,1208,A, 10,H,  5,    30.0,      87.000,            4.200,              4.25,
198,1208,A, 10,H,  5,    32.5,      87.025,            4.400,              4.45,
198,1208,A, 10,H,  5,    35.0,      87.050,            4.600,              4.66,
198,1208,A, 10,H,  5,    37.5,      87.075,            4.800,              4.86,
198,1208,A, 10,H,  5,    40.0,      87.100,            5.400,              5.47,
198,1208,A, 10,H,  5,    42.5,      87.125,            5.600,              5.67,
198,1208,A, 10,H,  5,    45.0,      87.150,            6.000,              6.08,
198,1208,A, 10,H,  5,    47.5,      87.175,            5.400,              5.48,
198,1208,A, 10,H,  5,    50.0,      87.200,            6.200,              6.28,
198,1208,A, 10,H,  5,    52.5,      87.225,            6.200,              6.29,
198,1208,A, 10,H,  5,    55.0,      87.250,            6.000,              6.09,
198,1208,A, 10,H,  5,    57.5,      87.275,            6.200,              6.30,
198,1208,A, 10,H,  5,    60.0,      87.300,            7.000,              7.11,
198,1208,A, 10,H,  5,    62.5,      87.325,            8.000,              8.11,
198,1208,A, 10,H,  5,    65.0,      87.350,            9.200,              9.33,
198,1208,A, 10,H,  5,    67.5,      87.375,           10.400,             10.54,
198,1208,A, 10,H,  5,    70.0,      87.400,           12.600,             12.75,
198,1208,A, 10,H,  5,    72.5,      87.425,           17.000,             17.16,
198,1208,A, 10,H,  5,    75.0,      87.450,           23.800,             23.97,
198,1208,A, 10,H,  5,    77.5,      87.475,           35.000,             35.18,
198,1208,A, 10,H,  5,    80.0,      87.500,           40.200,             40.40,
198,1208,A, 10,H,  5,    82.5,      87.525,           31.400,             31.60,
198,1208,A, 10,H,  5,    85.0,      87.550,           19.600,             19.81,
198,1208,A, 10,H,  5,    87.5,      87.575,           12.600,             12.82,
198,1208,A, 10,H,  5,    90.0,      87.600,            8.000,              8.23,
198,1208,A, 10,H,  5,    92.5,      87.625,            8.800,              9.03,
198,1208,A, 10,H,  5,    95.0,      87.650,            8.600,              8.84,
198,1208,A, 10,H,  5,    97.5,      87.675,            9.600,              9.85,
198,1208,A, 10,H,  5,   100.0,      87.700,           11.200,             11.46,
198,1208,A, 10,H,  5,   102.5,      87.725,           13.200,             13.46,
198,1208,A, 10,H,  5,   105.0,      87.750,           14.200,             14.47,
198,1208,A, 10,H,  5,   107.5,      87.775,           14.000,             14.28,
198,1208,A, 10,H,  5,   110.0,      87.800,           14.600,             14.89,
198,1208,A, 10,H,  5,   112.5,      87.825,           13.000,             13.29,
198,1208,A, 10,H,  5,   115.0,      87.850,           12.800,             13.10,
198,1208,A, 10,H,  5,   117.5,      87.875,           12.000,             12.31,
198,1208,A, 10,H,  5,   120.0,      87.900,           13.000,             13.32,
198,1208,A, 10,H,  5,   122.5,      87.925,           12.600,             12.93,
198,1208,A, 10,H,  5,   125.0,      87.950,           13.200,             13.53,
198,1208,A, 10,H,  5,   127.5,      87.975,           14.800,             15.14,
198,1208,A, 10,H,  5,   130.0,      88.000,           14.400,             14.75,
198,1208,A, 10,H,  5,   132.5,      88.025,           14.800,             15.17,
198,1208,A, 10,H,  5,   135.0,      88.050,           13.000,             13.38,
198,1208,A, 10,H,  5,   137.5,      88.075,           11.600,             11.99,
198,1208,A, 10,H,  5,   140.0,      88.100,           10.800,             11.20,
198,1208,A, 10,H,  5,   142.5,      88.125,           10.800,             11.21,
198,1208,A, 10,H,  5,   145.0,      88.150,           10.800,             11.22,
198,1208,A, 10,H,  6,     5.0,      88.250,           10.800,             10.80,
198,1208,A, 10,H,  6,     7.5,      88.275,           11.200,             11.19,
198,1208,A, 10,H,  6,    10.0,      88.300,           11.600,             11.59,
198,1208,A, 10,H,  6,    12.5,      88.325,           12.000,             11.98,
198,1208,A, 10,H,  6,    15.0,      88.350,           11.400,             11.38,
198,1208,A, 10,H,  6,    17.5,      88.375,           11.000,             10.98,
198,1208,A, 10,H,  6,    20.0,      88.400,           11.000,             10.97,
198,1208,A, 10,H,  6,    22.5,      88.425,           10.400,             10.37,
198,1208,A, 10,H,  6,    25.0,      88.450,           10.200,             10.16,
198,1208,A, 10,H,  6,    27.5,      88.475,           10.000,              9.96,
198,1208,A, 10,H,  6,    30.0,      88.500,           10.000,              9.96,
198,1208,A, 10,H,  6,    32.5,      88.525,           10.000,              9.95,
198,1208,A, 10,H,  6,    35.0,      88.550,           10.400,             10.35,
198,1208,A, 10,H,  6,    37.5,      88.575,           10.600,             10.54,
198,1208,A, 10,H,  6,    40.0,      88.600,           11.400,             11.34,
198,1208,A, 10,H,  6,    42.5,      88.625,           11.800,             11.74,
198,1208,A, 10,H,  6,    45.0,      88.650,           12.400,             12.33,
198,1208,A, 10,H,  6,    47.5,      88.675,           13.000,             12.93,
198,1208,A, 10,H,  6,    50.0,      88.700,           13.200,             13.12,
198,1208,A, 10,H,  6,    52.5,      88.725,           13.200,             13.12,
198,1208,A, 10,H,  6,    55.0,      88.750,           13.200,             13.12,
198,1208,A, 10,H,  6,    57.5,      88.775,           12.600,             12.51,
198,1208,A, 10,H,  6,    60.0,      88.800,           13.000,             12.90,
198,1208,A, 10,H,  6,    62.5,      88.825,           12.600,             12.50,
198,1208,A, 10,H,  6,    65.0,      88.850,           12.800,             12.68,
198,1208,A, 10,H,  6,    67.5,      88.875,           12.400,             12.27,
198,1208,A, 10,H,  6,    70.0,      88.900,           12.000,             11.86,
198,1208,A, 10,H,  6,    72.5,      88.925,           11.400,             11.25,
198,1208,A, 10,H,  6,    75.0,      88.950,           11.000,             10.84,
198,1208,A, 10,H,  6,    77.5,      88.975,           11.200,             11.03,
198,1208,A, 10,H,  6,    80.0,      89.000,           10.800,             10.62,
198,1208,A, 10,H,  6,    82.5,      89.025,            9.400,              9.21,
198,1208,A, 10,H,  6,    85.0,      89.050,            8.200,              8.00,
198,1208,A, 10,H,  6,    87.5,      89.075,            8.200,              7.99,
198,1208,A, 10,H,  6,    90.0,      89.100,            8.000,              7.78,
198,1208,A, 10,H,  6,    92.5,      89.125,            7.800,              7.57,
198,1208,A, 10,H,  6,    95.0,      89.150,            7.400,              7.16,
198,1208,A, 10,H,  6,    97.5,      89.175,            7.600,              7.35,
198,1208,A, 10,H,  6,   100.0,      89.200,            7.200,              6.94,
198,1208,A, 10,H,  6,   102.5,      89.225,            7.400,              7.13,
198,1208,A, 10,H,  6,   105.0,      89.250,            6.800,              6.52,
198,1208,A, 10,H,  6,   107.5,      89.275,            6.600,              6.31,
198,1208,A, 10,H,  6,   110.0,      89.300,            7.000,              6.70,
198,1208,A, 10,H,  6,   112.5,      89.325,            7.400,              7.09,
198,1208,A, 10,H,  6,   115.0,      89.350,            6.000,              5.68,
198,1208,A, 10,H,  6,   117.5,      89.375,            7.200,              6.87,
198,1208,A, 10,H,  6,   120.0,      89.400,            7.200,              6.86,
198,1208,A, 10,H,  6,   122.5,      89.425,            7.600,              7.25,
