d13C,d13C_corr,d18O,d18O_corr,type,mcd,age_ka,Comment
0.21,0.21,2.57,3.21,CWUE,97.9672,3138.74,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
,,3.32,3.32,OUMB,98.049,3140.88,d18O adjusted by +0.00 per mil ; d13C adjusted by 1.00 per mil (Shackleton and Hall 1984)
-0.15,0.75,3.47,3.47,UVIG,98.1307,3143.03,d18O adjusted by +0.00 per mil ; d13C adjusted by 0.90 per mil (Shackleton et al 1995)
,,2.56,3.2,CWUE,98.2286,3146.59,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.71,0.71,1.98,2.62,CWUE,98.3322,3150.35,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.89,0.89,2.11,2.75,CWUE,98.4357,3154.12,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.57,0.57,1.91,2.55,CWUE,98.6219,3158.3,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.92,0.92,2.08,2.72,CWUE,98.6992,3159.88,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.81,0.81,2.36,3,CWUE,98.7765,3161.46,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.88,0.88,2.33,2.97,CWUE,98.8538,3163.04,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.95,0.95,2.4,3.04,CWUE,98.9311,3164.61,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.88,0.88,2.26,2.9,CWUE,99.0226,3168.16,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
1.09,1.09,2.47,3.11,CWUE,99.1194,3172.37,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.77,0.77,2.26,2.9,CWUE,99.2162,3176.39,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.49,0.49,2.34,2.98,CWUE,99.313,3180.11,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
1.14,1.14,2.35,2.99,CWUE,99.4097,3183.84,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
1.02,1.02,2.05,2.69,CWUE,99.4982,3187.3,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
1.13,1.13,2.06,2.7,CWUE,99.5843,3190.71,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
1.17,1.17,2.11,2.75,CWUE,99.6703,3194.11,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
1.24,1.24,2.31,2.95,CWUE,99.7563,3197.51,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
1.02,1.02,1.81,2.45,CWUE,99.8424,3200.92,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
1.15,1.15,1.86,2.5,CWUE,99.9279,3204.3,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
,,3.16,,PMURR,100.013,3207.65,no correction
1.26,1.26,2.02,2.66,CWUE,100.097,3211,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
1.16,1.16,2.21,2.85,CWUE,100.182,3214.34,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.32,1.22,3.01,3.01,UVIG,100.351,3221.03,d18O adjusted by +0.00 per mil ; d13C adjusted by 0.90 per mil (Shackleton et al 1995)
1.2,1.2,2.39,3.03,CWUE,100.454,3224.46,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
,,2.86,2.86,OUMB,100.559,3227.98,d18O adjusted by +0.00 per mil ; d13C adjusted by 1.00 per mil (Shackleton and Hall 1984)
1.06,1.06,2.35,2.99,CWUE,100.665,3231.49,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
1.2,1.2,2.19,2.83,CWUE,100.77,3235.01,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
,,2.93,2.93,OUMB,100.873,3238.45,d18O adjusted by +0.00 per mil ; d13C adjusted by 1.00 per mil (Shackleton and Hall 1984)
1.06,1.06,2.17,2.81,CWUE,100.963,3240.67,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
1.1,1.1,2.23,2.87,CWUE,101.052,3242.72,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.91,0.91,2.08,2.72,CWUE,101.141,3244.78,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
1.1,1.1,2.29,2.93,CWUE,101.32,3248.88,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
1.11,1.11,2.28,2.92,CWUE,101.409,3250.93,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
1.1,1.1,2.3,2.94,CWUE,101.498,3252.98,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.3,0.3,2.39,3.03,CWUE,101.677,3257.09,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
,,2.73,2.73,OUMB,101.762,3259.05,d18O adjusted by +0.00 per mil ; d13C adjusted by 1.00 per mil (Shackleton and Hall 1984)
,,3.09,3.09,GORB,101.839,3261.24,Inferred from correction for Gyroidina spp: d18O adjusted by +0.00 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1995)
,,2.7,2.7,GORB,102.072,3267.78,Inferred from correction for Gyroidina spp: d18O adjusted by +0.00 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1995)
0.74,0.74,2.22,2.86,CWUE,102.227,3272.14,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.83,0.83,2.12,2.76,CWUE,139.085,4460.77,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.97,0.97,2.16,2.8,CWUE,139.622,4480.27,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.97,0.97,1.77,2.41,CWUE,140.001,4492.45,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
1.04,1.04,2,2.64,CWUE,140.127,4497.38,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
1,1,1.83,2.47,CWUE,140.253,4503.77,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
1.02,1.02,2.18,2.82,CWUE,140.353,4508.81,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.99,0.99,2.13,2.77,CWUE,140.518,4517.11,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
1.04,1.04,2.28,2.92,CWUE,140.6,4521.26,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
1.04,1.04,2.41,3.05,CWUE,140.682,4525.41,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
1.06,1.06,2.35,2.99,CWUE,140.784,4530.59,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.79,0.79,2.31,2.95,CWUE,140.889,4535.88,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.99,0.99,2.02,2.66,CWUE,140.994,4541.17,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
1,1,2.06,2.7,CWUE,141.091,4545.36,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.95,0.95,2.07,2.71,CWUE,141.272,4552.86,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
1.08,1.08,2.19,2.83,CWUE,141.363,4556.48,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.93,0.93,2.08,2.72,CWUE,141.453,4560.05,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.62,0.62,2.14,2.78,CKULL,141.544,4563.61,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1995)
0.85,0.85,2.32,2.96,CWUE,141.632,4567.05,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
1,1,2.47,3.11,CWUE,141.715,4569.52,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.91,0.91,2.14,2.78,CWUE,141.798,4571.98,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.95,0.95,2.12,2.76,CWUE,141.88,4574.44,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.67,0.67,2.05,2.69,CWUE,141.963,4576.91,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
1.03,1.03,1.97,2.61,CWUE,142.049,4579.8,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
1.04,1.04,2.15,2.79,CWUE,142.049,4579.8,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
1.08,1.08,2.22,2.86,CWUE,142.135,4582.98,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
1.06,1.06,2.09,2.73,CWUE,142.22,4586.16,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
1.06,1.06,2.04,2.68,CWUE,142.306,4589.21,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.8,0.8,1.9,2.54,CWUE,142.4,4592.35,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.88,0.88,1.96,2.6,CWUE,142.499,4595.65,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.83,0.83,2.22,2.86,CKULL,142.598,4598.95,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1995)
0.49,0.49,2.31,2.95,CKULL,142.698,4602.25,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1995)
0.52,0.52,2.43,3.07,CKULL,142.797,4605.55,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1995)
0.95,0.95,2.17,2.81,CWUE,142.896,4608.85,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.88,0.88,2.33,2.97,CWUE,142.994,4612.53,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.74,0.74,2.18,2.82,CWUE,143.092,4616.93,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.36,0.36,1.7,2.34,CWUE,143.189,4621.33,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
,,2.9,2.9,OUMB,143.287,4625.73,d18O adjusted by +0.00 per mil ; d13C adjusted by 1.00 per mil (Shackleton and Hall 1984)
0.7,0.7,2.13,2.77,CWUE,143.384,4630.13,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
1.04,1.04,2.21,2.85,CWUE,143.482,4634.48,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.47,0.47,1.61,2.25,CWUE,143.579,4638.46,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
1.07,1.07,2.13,2.77,CWUE,143.658,4641.64,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.75,0.75,1.99,2.63,CKULL,143.732,4644.67,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1995)
0.92,0.92,2.35,2.99,CWUE,143.806,4647.2,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.36,0.36,2.58,3.22,CWUE,143.88,4649.68,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.86,0.86,2.02,2.66,CWUE,143.955,4652.15,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.84,0.84,2.39,3.03,CWUE,144.029,4654.63,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.63,0.63,1.99,2.63,CWUE,144.105,4657.21,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.85,0.85,2.31,2.95,CWUE,144.105,4657.21,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.92,0.92,2.12,2.76,CWUE,144.194,4660.74,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.98,0.98,2.17,2.81,CWUE,144.282,4664.28,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.81,0.81,1.97,2.61,CWUE,144.37,4667.82,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
,,2.66,2.66,OUMB,144.459,4671.35,d18O adjusted by +0.00 per mil ; d13C adjusted by 1.00 per mil (Shackleton and Hall 1984)
1.08,1.08,2.05,2.69,CWUE,144.547,4674.89,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.97,0.97,2.14,2.78,CWUE,144.635,4678.42,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.54,0.54,2.3,2.94,CKULL,144.728,4682.23,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1995)
0.67,0.67,2.23,2.87,CWUE,144.832,4686.8,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
,,2.71,2.71,GORB,144.937,4691.36,Inferred from correction for Gyroidina spp: d18O adjusted by +0.00 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1995)
,,2.88,2.88,OUMB,145.041,4695.92,d18O adjusted by +0.00 per mil ; d13C adjusted by 1.00 per mil (Shackleton and Hall 1984)
0.65,0.65,2.03,2.67,CWUE,145.145,4700.49,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.99,0.99,2.27,2.91,CWUE,145.239,4704.59,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
,,2.63,2.63,OUMB,145.331,4708.62,d18O adjusted by +0.00 per mil ; d13C adjusted by 1.00 per mil (Shackleton and Hall 1984)
,,2.45,2.45,OUMB,145.423,4712.65,d18O adjusted by +0.00 per mil ; d13C adjusted by 1.00 per mil (Shackleton and Hall 1984)
,,2.63,2.63,OUMB,145.515,4716.68,d18O adjusted by +0.00 per mil ; d13C adjusted by 1.00 per mil (Shackleton and Hall 1984)
,,2.55,2.55,OUMB,145.607,4720.72,d18O adjusted by +0.00 per mil ; d13C adjusted by 1.00 per mil (Shackleton and Hall 1984)
0.81,0.81,2.2,2.84,CKULL,145.699,4724.75,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1995)
,,2.97,2.97,OUMB,145.79,4728.48,d18O adjusted by +0.00 per mil ; d13C adjusted by 1.00 per mil (Shackleton and Hall 1984)
0.42,0.42,1.86,2.5,CWUE,145.879,4731.76,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
1.09,1.09,2.45,3.09,CWUE,145.968,4735.04,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
1.08,1.08,2.12,2.76,CWUE,146.057,4738.32,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
1.23,1.23,2.06,2.7,CWUE,146.146,4741.59,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
1.18,1.18,2.16,2.8,CWUE,146.234,4744.85,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
1.17,1.17,2.12,2.76,CWUE,146.323,4748.12,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
1.96,2.86,,,UVIG,146.424,4752.13,d18O adjusted by +0.00 per mil ; d13C adjusted by 0.90 per mil (Shackleton et al 1995)
0.76,0.76,1.57,2.21,CWUE,146.53,4756.32,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
1.1,1.1,2.03,2.67,CWUE,146.636,4760.52,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
1.88,2.78,,,UVIG,146.742,4764.76,d18O adjusted by +0.00 per mil ; d13C adjusted by 0.90 per mil (Shackleton et al 1995)
,,0.86,,PMURR,146.742,4764.76,no correction
,,2.57,2.57,OUMB,146.849,4768.99,d18O adjusted by +0.00 per mil ; d13C adjusted by 1.00 per mil (Shackleton and Hall 1984)
0.69,0.69,2.15,2.79,CWUE,146.955,4773.15,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.73,0.73,2.42,3.06,CWUE,147.052,4776.22,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
1.01,1.01,2.2,2.84,CWUE,147.149,4779.29,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
1.15,1.15,2.27,2.91,CWUE,147.246,4782.36,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
1.08,1.08,2.25,2.89,CWUE,147.343,4785.43,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
1.16,1.16,2.28,2.92,CWUE,147.44,4788.5,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
1.1,1.1,2.11,2.75,CWUE,147.537,4791.57,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.98,0.98,1.95,2.59,CWUE,147.634,4794.69,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
1.15,1.15,2.17,2.81,CWUE,147.736,4797.93,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
1.02,1.02,2.1,2.74,CWUE,147.838,4801.18,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
1.06,1.06,2.22,2.86,CWUE,147.94,4804.43,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.92,0.92,2.33,2.97,CWUE,148.042,4807.67,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.65,0.65,1.7,2.34,CWUE,148.143,4810.92,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
1,1,2.26,2.9,CWUE,148.244,4814.12,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.89,0.89,2.39,3.03,CWUE,148.332,4816.9,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
1.07,1.07,2.19,2.83,CWUE,148.42,4819.69,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
2.06,2.96,,,UVIG,148.508,4822.47,d18O adjusted by +0.00 per mil ; d13C adjusted by 0.90 per mil (Shackleton et al 1995)
1.23,1.23,2.05,2.69,CWUE,148.596,4825.26,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
1.17,1.17,2.07,2.71,CWUE,148.685,4828.04,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
1.1,1.1,2.05,2.69,CWUE,148.773,4830.83,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
1.1,1.1,1.98,2.62,CWUE,148.861,4833.61,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
1.13,1.13,2.05,2.69,CWUE,148.949,4836.39,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.97,0.97,1.94,2.58,CWUE,149.037,4839.18,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
,,2.59,2.59,OUMB,149.126,4841.96,d18O adjusted by +0.00 per mil ; d13C adjusted by 1.00 per mil (Shackleton and Hall 1984)
0.98,0.98,2.37,3.01,CWUE,149.214,4844.75,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
,,3.01,3.01,OUMB,149.302,4847.53,d18O adjusted by +0.00 per mil ; d13C adjusted by 1.00 per mil (Shackleton and Hall 1984)
0.9,0.9,2.55,3.19,CWUE,149.372,4849.76,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.96,0.96,2.36,3,CWUE,149.428,4851.68,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.84,0.84,2.04,2.68,CWUE,149.465,4853.01,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
,,3.04,3.04,UVIG,149.559,4856.33,d18O adjusted by +0.00 per mil ; d13C adjusted by 0.90 per mil (Shackleton et al 1995)
,,2.07,2.07,OUMB,149.653,4859.65,d18O adjusted by +0.00 per mil ; d13C adjusted by 1.00 per mil (Shackleton and Hall 1984)
,,2.81,2.81,UVIG,149.748,4862.97,d18O adjusted by +0.00 per mil ; d13C adjusted by 0.90 per mil (Shackleton et al 1995)
0.92,0.92,1.78,2.42,CWUE,149.842,4866.3,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
,,2.52,2.52,OUMB,149.936,4869.62,d18O adjusted by +0.00 per mil ; d13C adjusted by 1.00 per mil (Shackleton and Hall 1984)
0.96,0.96,1.94,2.58,CWUE,150.03,4872.94,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.87,0.87,2.2,2.84,CWUE,150.124,4876.26,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
,,2.72,2.72,UVIG,150.218,4879.58,d18O adjusted by +0.00 per mil ; d13C adjusted by 0.90 per mil (Shackleton et al 1995)
,,2.81,2.81,UVIG,150.318,4883.12,d18O adjusted by +0.00 per mil ; d13C adjusted by 0.90 per mil (Shackleton et al 1995)
,,3.07,3.07,UVIG,150.42,4886.7,d18O adjusted by +0.00 per mil ; d13C adjusted by 0.90 per mil (Shackleton et al 1995)
,,3.3,3.3,UVIG,150.522,4890.29,d18O adjusted by +0.00 per mil ; d13C adjusted by 0.90 per mil (Shackleton et al 1995)
,,2.59,3.23,CWUE,150.623,4893.88,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.82,0.82,2.4,3.04,CWUE,150.725,4897.46,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.96,0.96,2.31,2.95,CWUE,150.824,4901.48,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.99,0.99,2.11,2.75,CWUE,150.922,4905.58,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.85,0.85,1.75,2.39,CWUE,151.02,4909.68,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.96,0.96,2.04,2.68,CWUE,151.217,4917.89,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
,,2.72,2.72,GORB,151.319,4922.12,Inferred from correction for Gyroidina spp: d18O adjusted by +0.00 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1995)
,,2.38,2.38,UVIG,151.434,4925.74,d18O adjusted by +0.00 per mil ; d13C adjusted by 0.90 per mil (Shackleton et al 1995)
,,2.71,2.71,OUMB,151.549,4929.09,d18O adjusted by +0.00 per mil ; d13C adjusted by 1.00 per mil (Shackleton and Hall 1984)
,,2.98,2.98,UVIG,151.663,4932.45,d18O adjusted by +0.00 per mil ; d13C adjusted by 0.90 per mil (Shackleton et al 1995)
,,2.23,2.87,CWUE,151.778,4935.81,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.89,0.89,2.22,2.86,CWUE,151.893,4939.16,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.85,0.85,2.12,2.76,CWUE,152.008,4942.52,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
,,2.78,2.78,UVIG,152.112,4945.57,d18O adjusted by +0.00 per mil ; d13C adjusted by 0.90 per mil (Shackleton et al 1995)
0.71,0.71,2.07,2.71,CWUE,152.215,4948.57,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.79,0.79,1.94,2.58,CWUE,152.42,4954.56,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
